Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.428,16.82002154684988,0.5753628385003495,0.399999529123306,0.0013002266923343023,2.1723969916926853,0.9815270027594059,0.9366006649347899,0.9544500802753396,0.9443329282487498
1.43,16.86603731293763,0.575987943185003,0.399999529123306,0.001256179443330762,2.172298188620004,0.9816885689440087,0.9367165424153592,0.9545406416835467,0.9444380473281574
1.432,16.910464689314793,0.5765829990981804,0.399999529123306,0.001211984074065624,2.172192623807045,0.9818499564895157,0.9368316120913374,0.9546300395387969,0.9445420959250418
1.434,16.953298479232398,0.5771479458192806,0.399999529123306,0.0011676481191788296,2.172080329868388,0.9820111672290114,0.9369458780750083,0.9547182770616179,0.9446450777946964
1.436,16.99453375743933,0.577682727996459,0.399999529123306,0.0011231791270335315,2.1719613384652448,0.9821722026154046,0.937059344139677,0.9548053572760135,0.9447469964282753
1.438,17.034165870653535,0.5781872953568459,0.399999529123306,0.0010785846584460545,2.17183568032832,0.9823330637162788,0.9371720137147947,0.9548912830057448,0.9448478550484327
1.44,17.072190437987402,0.5786616027161527,0.399999529123306,0.0010338722854135022,2.1717033852815546,0.9824937512090767,0.9372838898814462,0.9549760568708955,0.9449476566052936
1.442,17.108603351327368,0.5791056099876656,0.399999529123306,0.0009890495898391635,2.1715644822667204,0.98265426537663,0.9373949753682087,0.9550596812847224,0.9450464037727566
1.444,17.143400775667544,0.57951928219062,0.399999529123306,0.0009441241622558718,2.171418999368841,0.9828146061030325,0.9375052725473825,0.9551421584507969,0.9451440989451337
1.446,17.17657914939739,0.5799025894579567,0.399999529123306,0.0008991036005474747,2.1712669638424296,0.9829747728698636,0.9376147834315983,0.9552234903604343,0.9452407442341275
1.448,17.208135184543288,0.5802555070434529,0.399999529123306,0.0008539955086685676,2.1711084021385116,0.9831347647527668,0.9377235096708025,0.9553036787904191,0.9453363414661512
1.45,17.238065866964043,0.5805780153282262,0.399999529123306,0.0008088074953626494,2.1709433399324167,0.9832945804183858,0.9378314525496251,0.9553827253010246,0.9454308921799913
1.452,17.266368456500178,0.5808700998266041,0.399999529123306,0.0007635471728788566,2.1707718021523106,0.9834542181216601,0.93793861298513,0.955460631234327,0.9455243976248162
1.454,17.29304048707702,0.5811317511913583,0.399999529123306,0.0007182221556874377,2.170593813008448,0.9836136757034882,0.9380449915249544,0.9555373977128202,0.9456168587585315
1.456,17.31807976676151,0.5813629652182921,0.399999529123306,0.0006728400591941257,2.170409396023119,0.9837729505887541,0.9381505883458321,0.9556130256383277,0.9457082762464843
1.458,17.34148437777276,0.5815637428501772,0.399999529123306,0.0006274084984535722,2.1702185740612685,0.9839320397847272,0.93825540325251,0.9556875156912146,0.9457986504605185
1.46,17.363252676446194,0.5817340901800369,0.399999529123306,0.0005819350868820071,2.170021369361751,0.9840909398798316,0.9383594356770527,0.9557608683299013,0.9458879814783783
1.462,17.383383293151436,0.5818740184537596,0.399999529123306,0.0005364274349692884,2.1698178035692135,0.9842496470427932,0.9384626846785412,0.9558330837906774,0.9459762690834673
1.464,17.401875132163727,0.5819835440720422,0.399999529123306,0.0004908931489905099,2.169607897766561,0.9844081570221582,0.9385651489431607,0.9559041620878175,0.9460635127649555
1.466,17.418727371489027,0.5820626885916509,0.399999529123306,0.0004453398297173376,2.1693916725079885,0.9845664651461942,0.938666826784685,0.9559741030139975,0.9461497117182414
1.468,17.433939462642673,0.5821114787259934,0.399999529123306,0.0003997750711292441,2.169169147852548,0.9847245663231664,0.9387677161453507,0.9560429061410132,0.9462348648457652
1.47,17.447511130381674,0.5821299463449875,0.399999529123306,0.00035420645912481713,2.1689403433982206,0.9848824550419961,0.9388678145971253,0.9561105708207988,0.9463189707581733
1.472,17.459442372390615,0.5821181284742232,0.399999529123306,0.00030864157023331756,2.168705278316468,0.9850401253732979,0.9389671193433667,0.9561770961867462,0.9464020277758343
