Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSAC2A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.582,9.188373048033501,0.4532857889838206,0.399999529123306,-0.0011302944987216074,1.6458834346143494,0.9994965475893356,0.9446649907774479,0.9572395184222401,0.9494252485664983
2.584,9.147446054674495,0.4523828421671717,0.399999529123306,-0.0011433895136228219,1.6464874261324178,0.9994707825899576,0.9446201031383895,0.9571882734549497,0.9493743086939506
2.586,9.106051737084186,0.45147356846721587,0.399999529123306,-0.0011562566961990234,1.647103304688649,0.9994447635742033,0.9445747869870501,0.9571365681969755,0.9493229007291809
2.588,9.064198325021716,0.4505581441220585,0.399999529123306,-0.0011688945096272347,1.6477310329108696,0.9994184921890462,0.9445290475168271,0.9570844097196266,0.9492710312853992
2.59,9.0218941027752,0.4496367459171152,0.399999529123306,-0.0011813014613667188,1.6483705721604542,0.9993919701854649,0.9444828900454616,0.9570318052053387,0.9492187070974388
2.592,8.979147407565176,0.44870955114996214,0.399999529123306,-0.0011934761032869742,1.6490218824628669,0.9993651994201557,0.9444363200161303,0.956978761948011,0.9491659350224236
2.594,8.935966627943733,0.4477767375951735,0.399999529123306,-0.001205417031786883,1.6496849224386654,0.9993381818571616,0.9443893429984518,0.956925287353273,0.9491127220403552
2.596,8.892360202189362,0.4468384834691509,0.399999529123306,-0.0012171228879050977,1.6503596492350403,0.9993109195694163,0.9443419646894039,0.9568713889386822,0.9490590752546189
2.598,8.84833661669815,0.44589496739495693,0.399999529123306,-0.0012285923574215805,1.651046018457945,0.9992834147401982,0.9442941909141523,0.9568170743338483,0.9490050018924071
2.6,8.803904404371316,0.4449463683671581,0.399999529123306,-0.0012398241709503845,1.6517439841048958,0.999255669664497,0.9442460276267858,0.9567623512804825,0.948950509305058
2.602,8.75907214299973,0.4439928657166943,0.399999529123306,-0.0012508171040235961,1.6524534984984947,0.9992276867502887,0.9441974809109621,0.9567072276323765,0.9488956049683099
2.604,8.713848453645397,0.4430346390757763,0.399999529123306,-0.0012615699771665301,1.6531745122207449,0.9991994685197216,0.9441485569804593,0.9566517113553046,0.9488402964824719
2.606,8.668241999020568,0.44207186834282786,0.399999529123306,-0.0012720816559641068,1.6539069740482215,0.9991710176102094,0.9440992621796349,0.9565958105268532,0.948784591572507
2.608,8.622261481864442,0.4411047336474758,0.399999529123306,-0.0012823510511185017,1.654650830888161,0.9991423367754302,0.9440496029837893,0.956539533336171,0.9487284980880285
2.61,8.575915643318126,0.44013341531560457,0.399999529123306,-0.0012923771184980067,1.6554060277155254,0.9991134288862332,0.9439995859994346,0.9564828880836495,0.9486720240032107
2.612,8.529213261297823,0.4391580938344775,0.399999529123306,-0.0013021588591771935,1.6561725075111118,0.9990842969314513,0.9439492179644682,0.956425883180521,0.9486151774166101
2.614,8.482163148866892,0.4381789498179414,0.399999529123306,-0.0013116953194683286,1.656950211200758,0.9990549440186162,0.943898505748249,0.9563685271483836,0.9485579665508999
