Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.216,9.308797733429115,0.39842732755284926,0.4,1.370766750751344e-05,1.873012928196581,0.9952730874029316,0.9401317274676356,0.9528582653597977,0.944782201855564
8.218,9.30929778333559,0.39843943991156805,0.4,1.4072405513759494e-05,1.8730824525901715,0.9952728398103576,0.9401320100315993,0.9528587566699409,0.944782629233519
8.22,9.309810911949292,0.39845177223560146,0.4,1.4434253833132776e-05,1.873151885620756,0.9952726114465535,0.940132312740101,0.9528592670721352,0.9447830770075184
8.222,9.310337014324734,0.39846432206839566,0.4,1.479316163077342e-05,1.873221223632665,0.9952724022742858,0.940132635479757,0.9528597964284836,0.944783545043522
8.224,9.310875983696826,0.3984770869260957,0.4,1.514907865370485e-05,1.873290462985111,0.995272212254934,0.9401329781353116,0.9528603445991443,0.944784033205486
8.226,9.311427711501937,0.39849006429799655,0.4,1.5501955237103338e-05,1.8733596000524346,0.995272041348499,0.9401333405896611,0.9528609114423572,0.9447845413553901
8.228,9.31199208739918,0.3985032516469972,0.4,1.585174231046412e-05,1.8734286312243502,0.9952718895136082,0.9401337227238724,0.9528614968144685,0.94478506935326
8.23,9.312568999291923,0.39851664641005924,0.4,1.6198391403660218e-05,1.8734975529061881,0.995271756707525,0.9401341244172081,0.9528621005699593,0.9447856170571974
8.232,9.313158333349506,0.3985302459986643,0.4,1.654185465289071e-05,1.8735663615191351,0.9952716428861553,0.9401345455471464,0.9528627225614702,0.9447861843234022
8.234,9.31375997402917,0.3985440477992787,0.4,1.688208480652521e-05,1.873635053500474,0.9952715480040559,0.9401349859894043,0.9528633626398296,0.944786771006201
8.236,9.314373804098203,0.39855804917381715,0.4,1.72190352308348e-05,1.8737036253038188,0.9952714720144424,0.94013544561796,0.9528640206540796,0.9447873769580725
8.238,9.31499970465629,0.3985722474601117,0.4,1.755265991561658e-05,1.8737720733993506,0.9952714148691975,0.9401359243050765,0.9528646964515041,0.9447880020296745
8.24,9.315637555158046,0.3985866399723802,0.4,1.7882913479708213e-05,1.8738403942740496,0.9952713765188783,0.9401364219213226,0.9528653898776553,0.9447886460698702
8.242,9.316287233435782,0.3986012240017002,0.4,1.820975117638897e-05,1.873908584431925,0.9952713569127258,0.9401369383355973,0.9528661007763821,0.9447893089257556
8.244,9.316948615722412,0.39861599681648346,0.4,1.8533128898672352e-05,1.8739766403942437,0.9952713559986738,0.9401374734151535,0.9528668289898574,0.9447899904426866
8.246,9.3176215766746,0.3986309556629523,0.4,1.8853003184487173e-05,1.874044558699756,0.9952713737233554,0.9401380270256194,0.9528675743586056,0.9447906904643056
8.248,9.31830598939606,0.3986460977656191,0.4,1.9169331221743357e-05,1.8741123359049194,0.9952714100321137,0.9401385990310243,0.9528683367215312,0.9447914088325698
8.25,9.31900172546104,0.39866142032776775,0.4,1.948207085328954e-05,1.8741799685841207,0.9952714648690105,0.94013918929382,0.9528691159159463,0.9447921453877781
8.252,9.319708654937997,0.39867692053193615,0.4,1.979118058175324e-05,1.8742474533298947,0.9952715381768338,0.9401397976749067,0.9528699117775997,0.9447928999685993
8.254,9.320426646413429,0.3986925955404024,0.4,2.0096619574270204e-05,1.8743147867531413,0.9952716298971092,0.9401404240336554,0.9528707241407048,0.9447936724120995
8.256,9.321155567015877,0.39870844249566967,0.4,2.0398347667099923e-05,1.8743819654833411,0.9952717399701069,0.9401410682279331,0.9528715528379685,0.944794462553771
8.258,9.321895282440105,0.3987244585209578,0.4,2.0696325370123923e-05,1.8744489861687672,0.9952718683348527,0.9401417301141258,0.9528723977006192,0.9447952702275587
8.26,9.322645656971423,0.39874064072069065,0.4,2.099051387123332e-05,1.8745158454766961,0.9952720149291372,0.9401424095471641,0.9528732585584364,0.9447960952658913
8.262,9.32340655351017,0.3987569861809896,0.4,2.1280875040597245e-05,1.8745825400936151,0.9952721796895242,0.940143106380547,0.9528741352397799,0.9447969374997062
8.264,9.324177833596355,0.39877349197016715,0.4,2.156737143481844e-05,1.8746490667254279,0.9952723625513619,0.940143820466366,0.9528750275716175,0.9447977967584807
8.266,9.324959357434448,0.398790155139221,0.4,2.1849966300972944e-05,1.874715422097658,0.9952725634487916,0.9401445516553314,0.9528759353795556,0.94479867287026
8.268,9.32575098391829,0.39880697272233007,0.4,2.212862358053137e-05,1.87478160295565,0.9952727823147581,0.9401452997967945,0.9528768584878677,0.9447995656616847
8.27,9.326552570656181,0.39882394173735336,0.4,2.2403307913166104e-05,1.8748476060647676,0.9952730190810205,0.9401460647387755,0.9528777967195241,0.9448004749580216
8.272,9.32736397399607,0.39884105918632656,0.4,2.267398464044144e-05,1.8749134282105893,0.9952732736781597,0.9401468463279861,0.952878749896221,0.9448014005831908
8.274,9.328185049050886,0.3988583220559643,0.4,2.294061980938479e-05,1.8749790661991026,0.9952735460355924,0.9401476444098558,0.9528797178384109,0.944802342359797
8.276,9.329015649724006,0.39887572731815824,0.4,2.320318017594384e-05,1.8750445168568957,0.9952738360815777,0.9401484588285568,0.9528807003653307,0.9448033001091558
8.278,9.32985562873483,0.39889327193048135,0.4,2.3461633208322884e-05,1.8751097770313447,0.9952741437432296,0.9401492894270286,0.9528816972950328,0.944804273651325
8.28,9.330704837644483,0.39891095283668887,0.4,2.3715947090203987e-05,1.8751748435908016,0.9952744689465279,0.9401501360470051,0.9528827084444149,0.944805262805134
8.282,9.331563126881624,0.39892876696722324,0.4,2.3966090723849996e-05,1.875239713424777,0.9952748116163267,0.9401509985290382,0.9528837336292488,0.9448062673882116
8.284,9.332430345768383,0.3989467112397168,0.4,2.421203373308768e-05,1.8753043834441219,0.9952751716763666,0.9401518767125235,0.9528847726642111,0.9448072872170168
8.286,9.333306342546367,0.3989647825594974,0.4,2.4453746466174725e-05,1.8753688505812065,0.9952755490492855,0.9401527704357275,0.9528858253629132,0.9448083221068679
8.288,9.33419096440281,0.3989829778200944,0.4,2.469119999854843e-05,1.8754331117900964,0.9952759436566286,0.9401536795358113,0.9528868915379308,0.9448093718719721
8.29,9.335084057496786,0.3990012939037437,0.4,2.4924366135453838e-05,1.8754971640467266,0.9952763554188603,0.9401546038488571,0.9528879710008344,0.9448104363254547
8.292,9.335985466985534,0.39901972768189403,0.4,2.515321741445648e-05,1.8755610043490727,0.9952767842553738,0.9401555432098938,0.9528890635622198,0.9448115152793899
8.294,9.336895037050864,0.3990382760157144,0.4,2.5377727107833535e-05,1.8756246297173191,0.9952772300845035,0.9401564974529232,0.952890169031737,0.9448126085448288
8.296,9.337812610925644,0.3990569357566011,0.4,2.559786922484834e-05,1.875688037194026,0.995277692823536,0.940157466410945,0.9528912872181218,0.9448137159318315
8.298,9.338738030920377,0.3990757037466829,0.4,2.5813618513906235e-05,1.8757512238442928,0.9952781723887202,0.9401584499159837,0.9528924179292253,0.9448148372494946
8.3,9.339671138449843,0.39909457681933164,0.4,2.6024950464589988e-05,1.8758141867559184,0.9952786686952798,0.9401594477991135,0.952893560972044,0.9448159723059818
8.302,9.340611774059814,0.399113551799666,0.4,2.6231841309578075e-05,1.8758769230395604,0.9952791816574241,0.9401604598904847,0.9528947161527509,0.9448171209085551
8.304,9.341559777453847,0.3991326255050611,0.4,2.643426802644455e-05,1.875939429828891,0.9952797111883595,0.9401614860193498,0.9528958832767244,0.9448182828636024
8.306,9.342514987520122,0.3991517947456545,0.4,2.6632208339338194e-05,1.8760017042807493,0.9952802572003011,0.9401625260140895,0.95289706214858,0.9448194579766691
8.308,9.34347724235835,0.3991710563248535,0.4,2.6825640720545848e-05,1.8760637435752934,0.9952808196044842,0.9401635797022384,0.9528982525722001,0.9448206460524873
8.31,9.344446379306733,0.39919040703984165,0.4,2.7014544391934556e-05,1.876125544916147,0.9952813983111758,0.9401646469105112,0.9528994543507634,0.9448218468950058
8.312,9.345422234968973,0.3992098436820847,0.4,2.7198899326277032e-05,1.8761871055305455,0.9952819932296861,0.9401657274648283,0.9529006672867768,0.9448230603074201
8.314,9.346404645241327,0.3992293630378373,0.4,2.7378686248458593e-05,1.8762484226694789,0.995282604268381,0.9401668211903428,0.9529018911821042,0.9448242860922021
8.316,9.347393445339701,0.39924896188864634,0.4,2.7553886636564598e-05,1.8763094936078317,0.9952832313346929,0.9401679279114661,0.9529031258379977,0.9448255240511304
8.318,9.348388469826784,0.3992686370118592,0.4,2.7724482722851184e-05,1.8763703156445204,0.995283874335133,0.9401690474518932,0.9529043710551277,0.9448267739853197
8.32,9.349389552639217,0.3992883851811231,0.4,2.789045749459786e-05,1.8764308861026282,0.9952845331753034,0.9401701796346299,0.9529056266336124,0.9448280356952506
8.322,9.350396527114778,0.3993082031668933,0.4,2.8051794694841088e-05,1.8764912023295377,0.9952852077599086,0.9401713242820181,0.9529068923730489,0.9448293089808004
8.324,9.351409226019621,0.3993280877369324,0.4,2.820847882299244e-05,1.87655126169706,0.995285897992768,0.9401724812157628,0.9529081680725433,0.9448305936412722
8.326,9.35242748157549,0.3993480356568126,0.4,2.8360495135337007e-05,1.876611061601562,0.9952866037768269,0.9401736502569558,0.9529094535307395,0.9448318894754237
8.328,9.35345112548698,0.39936804369041723,0.4,2.8507829645416427e-05,1.87667059946409,0.9952873250141696,0.9401748312261043,0.9529107485458509,0.944833196281499
8.33,9.354479988968826,0.39938810860044,0.4,2.865046912429473e-05,1.8767298727304917,0.9952880616060316,0.9401760239431557,0.95291205291569,0.944834513857257
8.332,9.355513902773144,0.39940822714888424,0.4,2.8788401100706417e-05,1.8767888788715357,0.9952888134528107,0.9401772282275235,0.9529133664376978,0.9448358420000015
8.334,9.356552697216728,0.3994283960975583,0.4,2.8921613861089442e-05,1.8768476153830262,0.9952895804540802,0.9401784438981129,0.9529146889089737,0.94483718050661
8.336,9.35759620220832,0.39944861220857414,0.4,2.9050096449501975e-05,1.8769060797859185,0.9952903625086,0.9401796707733475,0.9529160201263064,0.9448385291735646
8.338,9.358644247275889,0.3994688722448404,0.4,2.9173838667422273e-05,1.8769642696264282,0.9952911595143302,0.9401809086711946,0.9529173598862025,0.9448398877969806
