Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.924,8.646699197402697,0.3626548026849673,0.4,-0.0011305936244478765,1.9470887116931745,0.9952570125033385,0.9387696295841553,0.9510305471180698,0.9430637671294447
2.926,8.60615762379229,0.36205847953772097,0.4,-0.0011216929384551407,1.9469919958733157,0.9952567542004258,0.9387460024210073,0.9509991266785532,0.9430341377487783
2.928,8.565938957452042,0.3614694799755733,0.4,-0.0011126546189900103,1.9468966480089633,0.9952564326725506,0.9387225931950146,0.950968032417817,0.9430048046354479
2.93,8.526048122058434,0.36088787326588717,0.4,-0.0011034803980839683,1.9468026493118324,0.9952560529864403,0.9386994089551284,0.9509372712978744,0.9429757751048237
2.932,8.486489978648367,0.36031372733406397,0.4,-0.001094172023632131,1.9467099805595047,0.9952556202092431,0.9386764566987643,0.9509068502117857,0.9429470564074214
2.934,8.44726932505366,0.35974710875814697,0.4,-0.001084731259077585,1.946618622103739,0.9952551394062963,0.9386537433693792,0.9508767759815857,0.9429186557265893
2.936,8.408390895347113,0.3591880827636674,0.4,-0.0010751598830945545,1.9465285538789823,0.995254615638901,0.9386312758540699,0.9508470553562355,0.942890580176219
2.938,8.369859359299818,0.35863671321873253,0.4,-0.0010654596892703903,1.9464397554110784,0.9952540539621081,0.9386090609811932,0.9508176950095959,0.9428628367984798
2.94,8.331679321850114,0.3580930626293514,0.4,-0.0010556324857865014,1.9463522058261653,0.995253459422514,0.9385871055180077,0.9507887015384244,0.9428354325615765
2.942,8.293855322583878,0.35755719213500015,0.4,-0.0010456800950982212,1.9462658838597597,0.9952528370560672,0.9385654161683402,0.9507600814603973,0.9428083743575322
2.944,8.25639183522651,0.3570291615044252,0.4,-0.0010356043536137287,1.9461807678660195,0.995252191885889,0.9385439995702771,0.950731841212156,0.9427816689999985
2.946,8.21929326714637,0.3565090291316781,0.4,-0.0010254071113720124,1.9460968358271789,0.9952515289201093,0.9385228622938819,0.9507039871473825,0.9427553232220933
2.948,8.182563958869919,0.35599685203238784,0.4,-0.0010150902317200027,1.9460140653631526,0.9952508531497153,0.9385020108389406,0.9506765255348987,0.9427293436742663
2.95,8.146208183608424,0.35549268584026117,0.4,-0.001004655590988853,1.9459324337413002,0.9952501695464175,0.9384814516327332,0.9506494625567966,0.9427037369221938
2.952,8.110230146796402,0.35499658480381563,0.4,-0.0009941050781694996,1.945851917886346,0.9952494830605348,0.9384611910278386,0.9506228043065964,0.9426785094447057
2.954,8.074633985641668,0.35450860178334015,0.4,-0.000983440594587478,1.9457724943904484,0.9952487986188959,0.9384412352999659,0.9505965567874338,0.9426536676317419
2.956,8.039423768687213,0.3540287882480823,0.4,-0.000972664053577123,1.9456941395234117,0.9952481211227604,0.9384215906458192,0.9505707259102797,0.9426292177823417
2.958,8.004603495384698,0.35355719427365884,0.4,-0.000961777380155134,1.9456168292430354,0.9952474554457645,0.9384022631809962,0.9505453174921906,0.9426051661026686
2.96,7.9701770956798335,0.3530938685396917,0.4,-0.0009507825106936272,1.9455405392055931,0.9952468064318817,0.9383832589379166,0.9505203372545894,0.9425815187040651
2.962,7.936148429609418,0.35263885832766395,0.4,-0.0009396813925926569,1.945465244776437,0.9952461788934125,0.9383645838637894,0.9504957908215825,0.9425582816011471
2.964,7.902521286910292,0.35219220951899455,0.4,-0.0009284759839523294,1.9453909210407179,0.995245577608995,0.9383462438186123,0.9504716837183091,0.9425354607099309
2.966,7.869299386639989,0.3517539665933303,0.4,-0.000917168253244486,1.9453175428142193,0.9952450073216407,0.9383282445732093,0.9504480213693244,0.9425130618459997
2.968,7.83648637680932,0.3513241726270555,0.4,-0.0009057601789840821,1.9452450846542946,0.9952444727367947,0.938310591807304,0.9504248090970181,0.9424910907227046
2.97,7.804085834026686,0.35090286929201153,0.4,-0.0008942537494002347,1.9451735208709038,0.995243978520426,0.9382932911076332,0.9504020521200702,0.9424695529494083
2.972,7.772101263154354,0.3504900968544328,0.4,-0.0008826509621070671,1.9451028255377416,0.9952435292971413,0.9382763479660968,0.9503797555519419,0.9424484540297625
2.974,7.74053609697646,0.35008589417408587,0.4,-0.0008709538237743202,1.945032972503452,0.9952431296483301,0.9382597677779503,0.9503579243994038,0.9424277993600308
2.976,7.709393695879005,0.34969029870362356,0.4,-0.0008591643497978591,1.9449639354029216,0.9952427841103376,0.9382435558400354,0.9503365635611027,0.9424075942274488
2.978,7.678677347541576,0.3493033464881399,0.4,-0.0008472845639700431,1.9448956876686443,0.9952424971726687,0.9382277173490531,0.9503156778261663,0.9423878438086258
2.98,7.648390266641081,0.34892507216493024,0.4,-0.0008353164981500878,1.944828202542155,0.9952422732762226,0.9382122573998795,0.9502952718728463,0.9423685531679906
2.982,7.618535594567203,0.3485555089634531,0.4,-0.0008232621919343855,1.94476145308552,0.9952421168115586,0.9381971809839232,0.9502753502672022,0.9423497272562774
2.984,7.589116399149858,0.3481946887054932,0.4,-0.0008111236923269123,1.9446954121928812,0.9952420321171961,0.9381824929875269,0.9502559174618239,0.942331370909057
2.986,7.560135674398403,0.34784264180552016,0.4,-0.0007989030534096855,1.9446300526020486,0.9952420234779464,0.938168198190413,0.9502369777945965,0.9423134888453109
2.988,7.531596340252799,0.3474993972712447,0.4,-0.0007866023360134023,1.9445653469061297,0.9952420951232782,0.9381543012641744,0.9502185354875033,0.9422960856660498
2.99,7.503501242346542,0.34716498270436846,0.4,-0.0007742236073882186,1.9445012675651958,0.9952422512257209,0.93814080677081,0.9502005946454745,0.9422791658529783
2.992,7.475853151781533,0.3468394243015257,0.4,-0.0007617689408748007,1.9444377869179728,0.9952424958992988,0.9381277191613068,0.9501831592552733,0.9422627337672034
2.994,7.448654764914681,0.34652274685541384,0.4,-0.000749240415575606,1.9443748771935538,0.9952428331980059,0.9381150427742684,0.9501662331844279,0.9422467936479905
