Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.648,12.926274382796212,0.46020113095549786,0.4,-0.0007781163674607922,1.945041745418732,1.005310657197698,0.9485524143076587,0.960025005578727,0.952792262975644
2.65,12.898011230367015,0.4595562722902529,0.4,-0.0007920334394539994,1.9446736048531994,1.005320556106355,0.9485386651574949,0.9600009801556504,0.9527714018447146
2.652,12.869249809594473,0.45890369578643236,0.4,-0.0008057976439335818,1.9443068968276964,1.0053302634767762,0.9485245223523567,0.959976500893222,0.9527500912924685
2.654,12.839995655736121,0.4582435252454126,0.4,-0.0008194072064687895,1.943941608788797,1.005339776419223,0.948509986708084,0.9599515707478683,0.9527283335235212
2.656,12.810254367404067,0.45757588535763033,0.4,-0.0008328603818246652,1.9435777288800644,1.005349092050858,0.9484950590834307,0.9599261927287456,0.9527061307934935
2.658,12.780031605510331,0.45690090168003306,0.4,-0.000846155454164375,1.943215245953529,1.0053582074983256,0.948479740381958,0.9599003698988413,0.9526834854104903
2.66,12.749333092204907,0.45621870061341774,0.4,-0.000859290737246284,1.942854149580463,1.0053671199003205,0.9484640315539092,0.9598741053760571,0.9526603997365599
2.662,12.718164609806916,0.455529409379669,0.4,-0.0008722645746156608,1.942494430061446,1.005375826410155,0.9484479335980666,0.9598474023342766,0.9526368761891355
2.664,12.686531999728857,0.45483315599888996,0.4,-0.000885075339791078,1.942136078435718,1.0053843241983098,0.9484314475635843,0.9598202640044092,0.9526129172424529
2.666,12.654441161394338,0.454130069266442,0.4,-0.000897721436445395,1.9417790864898183,1.0053926104549757,0.9484145745518031,0.9597926936754163,0.9525885254289485
2.668,12.621898051149302,0.45342027872988755,0.4,-0.000910201298581393,1.9414234467655032,1.0054006823925834,0.9483973157180391,0.9597646946953149,0.9525637033406336
2.67,12.58890868116712,0.4527039146658472,0.4,-0.0009225133907019506,1.9410691525669441,1.0054085372483146,0.9483796722733463,0.959736270472156,0.9525384536304407
2.672,12.55547911834755,0.4519811080567667,0.4,-0.0009346562079748293,1.940716197967203,1.005416172286598,0.9483616454862541,0.9597074244749824,0.9525127790135474
2.674,12.521615483209974,0.45125199056761073,0.4,-0.0009466282763919621,1.940364577813982,1.0054235848015867,0.9483432366844762,0.9596781602347577,0.9524866822686697
2.676,12.48732394878088,0.45051669452247345,0.4,-0.0009584281529233155,1.9400142877346491,1.0054307721196147,0.9483244472565887,0.9596484813452719,0.9524601662393283
2.678,12.452610739476032,0.44977535288112236,0.4,-0.0009700544256652202,1.9396653241405382,1.0054377316016305,0.948305278653677,0.959618391464017,0.9524332338350835
2.68,12.417482129977273,0.4490280992154688,0.4,-0.000981505713983241,1.9393176842305224,1.0054444606456086,0.9482857323909526,0.9595878943130366,0.9524058880327398
2.682,12.381944444104397,0.4482750676859827,0.4,-0.0009927806686494864,1.9389713659938645,1.0054509566889356,0.9482658100493326,0.9595569936797448,0.9523781318775175
2.684,12.34600405368207,0.4475163930180417,0.4,-0.001003877971974429,1.938626368212342,1.0054572172107672,0.9482455132769869,0.9595256934177145,0.9523499684841902
2.686,12.309667377402217,0.44675221047822955,0.4,-0.0010147963379331382,1.9382826904616521,1.005463239734361,0.9482248437908465,0.9594939974474361,0.9523214010381887
2.688,12.272940879681853,0.44598265585058405,0.4,-0.0010255345122859997,1.937940333112096,1.0054690218293743,0.9482038033780759,0.959461909757042,0.9522924327966683
2.69,12.235831069516776,0.44520786541280055,0.4,-0.0010360912726938263,1.9375992973285456,1.0054745611141336,0.9481823938975051,0.9594294344029989,0.9522630670895383
2.692,12.198344499331103,0.44442797591239275,0.4,-0.001046465428827433,1.937259585069698,1.0054798552578712,0.9481606172810225,0.9593965755107667,0.9522333073204553
2.694,12.16048776382309,0.4436431245428215,0.4,-0.0010566558224715885,1.9369211990866189,1.0054849019829264,0.9481384755349253,0.9593633372754217,0.9522031569677754
2.696,12.122267498807167,0.4428534489195892,0.4,-0.0010666613276234134,1.9365841429205781,1.0054896990669113,0.9481159707412273,0.9593297239622444,0.952172619585468
2.698,12.083690380052685,0.4420590870563101,0.4,-0.0010764808505851424,1.9362484209001882,1.005494244344839,0.9480931050589254,0.9592957399072717,0.9521416988039884
2.7,12.044763122119267,0.44126017734075645,0.4,-0.0010861133300513206,1.935914038137842,1.005498535711212,0.9480698807252164,0.9592613895178099,0.9521103983311066
2.702,12.005492477189277,0.44045685851089345,0.4,-0.0010955577371903574,1.9355810005254617,1.0055025711220764,0.9480463000566735,0.9592266772729119,0.9520787219526955
2.704,11.9658852338973,0.439649269630895,0.4,-0.0011048130757205054,1.9352493147295629,1.0055063485970255,0.948022365450372,0.9591916077238152,0.9520466735334748
2.706,11.925948216157144,0.4388375500671601,0.4,-0.0011138783819801934,1.9349189881856401,1.0055098662211712,0.9479980793849697,0.95915618549434,0.9520142570177096
2.708,11.885688281986253,0.4380218394643208,0.4,-0.0011227527249927816,1.9345900290918803,1.005513122147062,0.9479734444217357,0.9591204152812471,0.9519814764298636
2.71,11.845112322328038,0.43720227772125997,0.4,-0.0011314352065256738,1.934262446402213,1.0055161145965652,0.9479484632055335,0.9590843018545573,0.9519483358752084
2.712,11.804227259872048,0.43637900496712856,0.4,-0.001139924961143851,1.933936249818703,1.0055188418626957,0.9479231384657488,0.9590478500578262,0.9519148395403823
2.714,11.763040047872446,0.4355521615373845,0.4,-0.0011482211562577674,1.933611449783297,1.0055213023114018,0.947897473017171,0.9590110648083809,0.9518809916939046
2.716,11.721557668964714,0.4347218879498452,0.4,-0.0011563229921656769,1.9332880574689282,1.0055234943833018,0.9478714697608173,0.9589739510975113,0.9518467966866403
2.718,11.679787133981103,0.4338883248807621,0.4,-0.0011642297020903307,1.9329660847699914,1.0055254165953709,0.9478451316847095,0.9589365139906216,0.9518122589522165
2.72,11.637735480764682,0.43305161314092655,0.4,-0.0011719405522101149,1.9326455442921977,1.005527067542579,0.9478184618645916,0.9588987586273352,0.9517773830073886
2.722,11.595409772982556,0.4322118936518073,0.4,-0.0011794548416845772,1.9323264493418169,1.0055284458994744,0.9477914634645979,0.9588606902215597,0.9517421734523576
2.724,11.552817098938068,0.43136930742172463,0.4,-0.0011867719026744078,1.9320088139143186,1.0055295504217203,0.9477641397378626,0.9588223140615043,0.9517066349710361
2.726,11.50996457038257,0.4305239955220712,0.4,-0.0011938911003558288,1.931692652682424,1.0055303799475719,0.9477364940270759,0.9587836355096552,0.9516707723312634
2.728,11.466859321326618,0.4296760990635774,0.4,-0.001200811832929459,1.9313779809835776,1.0055309333993054,0.9477085297649842,0.9587446600027051,0.9516345903849694
2.73,11.423508506851082,0.428825759172635,0.4,-0.0012075335316236123,1.9310648148068497,1.0055312097845897,0.9476802504748313,0.9587053930514383,0.9515980940682871
2.732,11.3799193019181,0.4279731169676729,0.4,-0.001214055660692094,1.930753170779283,1.0055312081978003,0.9476516597707455,0.958665840240569,0.9515612884016111
2.734,11.336098900182366,0.4271183135356023,0.4,-0.0012203777174064634,1.930443066151696,1.0055309278212823,0.9476227613580677,0.9586260072285357,0.951524178489606
2.736,11.292054512802622,0.42626148990832713,0.4,-0.0012264992320428223,1.9301345187839507,1.0055303679265526,0.9475935590336221,0.9585858997472497,0.9514867695211606
2.738,11.247793367253907,0.4254027870393295,0.4,-0.0012324197678631036,1.9298275471297042,1.0055295278754446,0.9475640566859276,0.9585455236017956,0.9514490667692886
2.74,11.203322706140394,0.4245423457803319,0.4,-0.001238138921090922,1.9295221702206509,1.0055284071211956,0.9475342582953521,0.9585048846700877,0.9514110755909766
2.742,11.158649786009377,0.42368030685804764,0.4,-0.0012436563208819613,1.9292184076502732,1.0055270052094776,0.9475041679342074,0.9584639889024797,0.9513728014269793
2.744,11.113781876166241,0.42281681085101297,0.4,-0.001248971629288964,1.9289162795571106,1.005525321779364,0.9474737897667851,0.9584228423213277,0.9513342498015597
2.746,11.068726257490969,0.42195199816651946,0.4,-0.0012540845412213027,1.928615806607564,1.0055233565642412,0.9474431280493328,0.9583814510205064,0.9512954263221758
2.748,11.023490221256015,0.42108600901764015,0.4,-0.0012589947843991943,1.9283170099782465,1.0055211093926564,0.9474121871299716,0.9583398211648801,0.9512563366791141
2.75,10.978081067946123,0.4202189834003632,0.4,-0.0012637021193025462,1.9280199113378982,1.0055185801891082,0.9473809714485542,0.9582979589897265,0.9512169866450696
2.752,10.932506106079886,0.4193510610708299,0.4,-0.0012682063391144928,1.9277245328288763,1.005515768974774,0.9473494855364624,0.9582558708001139,0.95117738207467
2.754,10.886772651033565,0.41848238152268824,0.4,-0.0012725072696596214,1.927430897048238,1.005512675868176,0.9473177340163479,0.9582135629702336,0.9511375289039485
2.756,10.840888023867224,0.4176130839645658,0.4,-0.001276604769336928,1.927139027028429,1.0055093010857874,0.9472857216018082,0.9581710419426838,0.9510974331497608
2.758,10.794859550153253,0.41674330729766035,0.4,-0.001280498729047537,1.9268489462175955,1.0055056449425748,0.9472534530970093,0.9581283142277096,0.9510571009091495
2.76,10.748694558807761,0.4158731900934638,0.4,-0.0012841890721171972,1.9265606784595317,1.005501707852481,0.9472209333962446,0.958085386402397,0.9510165383586558
2.762,10.702400380924681,0.41500287057161495,0.4,-0.001287675754213605,1.9262742479732815,1.005497490328844,0.9471881674834368,0.9580422651098193,0.9509757517535754
2.764,10.6559843486131,0.4141324865778892,0.4,-0.0012909587632585675,1.9259896793324094,1.0054929929847545,0.9471551604315799,0.9579989570581413,0.9509347474271651
2.766,10.609453793837694,0.4132621755623314,0.4,-0.0012940381193350574,1.9257069974439545,1.0054882165333503,0.947121917402122,0.9579554690196752,0.9508935317897923
2.768,10.562816047262755,0.41239207455753285,0.4,-0.001296913874589175,1.9254262275270877,1.0054831617880498,0.947088443644291,0.9579118078298939,0.9508521113280349
2.77,10.516078437099678,0.41152232015705853,0.4,-0.001299586113127071,1.9251473950914844,1.0054778296627231,0.9470547444943602,0.9578679803863995,0.9508104926037299
2.772,10.469248287958406,0.4106530484940315,0.4,-0.0013020549509068476,1.9248705259154315,1.0054722211717992,0.947020825374858,0.9578239936478471,0.9507686822529654
2.774,10.42233291970271,0.4097843952198741,0.4,-0.0013043205356254935,1.9245956460236846,1.0054663374303145,0.9469866917937185,0.957779854632825,0.9507266869850278
2.776,10.375339646309767,0.408916495483213,0.4,-0.0013063830466008728,1.9243227816650919,1.005460179653895,0.9469523493433747,0.9577355704186921,0.950684513581292
2.778,10.328275774733932,0.4080494839089531,0.4,-0.0013082426946488255,1.9240519592900007,1.0054537491586804,0.9469178036997972,0.957691148140372,0.950642168894065
2.78,10.281148603775177,0.40718349457752223,0.4,-0.001309899721955401,1.9237832055274668,1.005447047361186,0.9468830606214745,0.957646594989106,0.9505996598453786
2.782,10.233965422952055,0.40631866100429154,0.4,-0.0013113544019442834,1.923516547162278,1.0054400757781023,0.946848125948339,0.9576019182111616,0.950556993425731
2.784,10.186733511379678,0.4054551161191771,0.4,-0.0013126070391394349,1.923252011111813,1.0054328360260338,0.9468130056006371,0.9575571251065031,0.9505141766927826
2.786,10.139460136652577,0.4045929922464241,0.4,-0.0013136579690230135,1.9229896244027525,1.005425329821178,0.9467777055777442,0.9575122230274186,0.9504712167699993
2.788,10.092152553732916,0.4037324210845804,0.4,-0.0013145075578885992,1.9227294141476567,1.0054175589789442,0.946742231956929,0.9574672193771088,0.9504281208452539
2.79,10.044818003843902,0.4028735336866581,0.4,-0.001315156202689779,1.922471407521429,1.0054095254135116,0.9467065908920601,0.9574221216082354,0.9503848961693744
2.792,9.99746371336891,0.4020164604404961,0.4,-0.0013156043308841345,1.9222156317376815,1.005401231137329,0.9466707886122632,0.9573769372214305,0.9503415500546498
2.794,9.950096892756132,0.40116133104931573,0.4,-0.0013158524002726772,1.9219621140250198,1.0053926782605562,0.9466348314205265,0.9573316737637688,0.9502980898732903
2.796,9.902724735429253,0.400308274512483,0.4,-0.0013159008988347825,1.9217108816032646,1.0053838689904444,0.9465987256922532,0.9572863388272012,0.9502545230558407
2.798,9.85535441670398,0.39945741910647314,0.4,-0.0013157503445586668,1.921461961659626,1.0053748056306615,0.9465624778737645,0.9572409400469516,0.9502108570895506
2.8,9.807993092710932,0.3986088923660488,0.4,-0.0013154012852674589,1.9212153813248487,1.0053654905805605,0.9465260944807553,0.9571954850998792,0.9501670995167029
2.802,9.760647899324693,0.3977628210656455,0.4,-0.0013148542984409135,1.9209711676493444,1.0053559263343885,0.9464895820966982,0.9571499817028035,0.9501232579328978
2.804,9.713325951099531,0.396919331200979,0.4,-0.001314109991032821,1.9207293475793277,1.005346115480444,0.9464529473712021,0.9571044376107971,0.9500793399852964
2.806,9.6660343402116,0.39607854797086384,0.4,-0.0013131689992841586,1.920489947932974,1.0053360607001738,0.946416197018323,0.9570588606154415,0.9500353533708229
2.808,9.618780135408109,0.39524059575926174,0.4,-0.001312031988532042,1.9202529953766145,1.0053257647672214,0.9463793378148294,0.9570132585430539,0.9499913058343286
2.81,9.571570380963282,0.3944055981175483,0.4,-0.0013106996530145223,1.9200185164009858,1.0053152305464161,0.9463423765984231,0.9569676392528793,0.9499472051667152
2.812,9.52441209564158,0.3935736777470118,0.4,-0.0013091727156712902,1.9197865372975502,1.0053044609927149,0.9463053202659162,0.9569220106352531,0.9499030592030219
2.814,9.47731227166801,0.3927449564815776,0.4,-0.0013074519279403318,1.919557084134904,1.005293459150086,0.9462681757713641,0.9568763806097317,0.9498588758204743
2.816,9.430277873705984,0.39191955527077105,0.4,-0.0013055380695506007,1.919330182735288,1.0052822281503477,0.9462309501241596,0.9568307571231968,0.9498146629364996
2.818,9.383315837842563,0.39109759416291123,0.4,-0.0013034319483107497,1.9191058586512204,1.0052707712119509,0.9461936503870824,0.9567851481479267,0.9497704285067027
2.82,9.336433070581519,0.390279192288544,0.4,-0.0013011343998939914,1.918884137142263,1.005259091638717,0.9461562836743125,0.9567395616796455,0.9497261805228148
2.822,9.289636447844064,0.389464467844116,0.4,-0.00129864628761913,1.9186650431519399,1.0052471928185256,0.9461188571494044,0.956694005735542,0.9496819270106042
2.824,9.24293281397769,0.38865353807589015,0.4,-0.0012959685022278337,1.9184486012848252,1.0052350782219517,0.9460813780232218,0.956648488352264,0.9496376760277572
2.826,9.196328980772927,0.38784651926410507,0.4,-0.0012931019616581932,1.918234835783812,1.005222751400863,0.9460438535518393,0.9566030175838901,0.9495934356617294
