Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,iEEET1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.27,34.40369842361006,0.3999999976855995,0.4,-4.5190056415228897e-10,1.4314196996127446,0.9999999920768897,0.9919935384642005,0.9999999958729775,0.9959841731502211
0.272,34.40369840735251,0.3999999974193081,0.4,-4.512864809629194e-10,1.4314196994819595,0.999999992083341,0.9919935384697828,0.9999999958762555,0.9959841731545837
0.274,34.403698391118176,0.3999999971541189,0.4,-4.506103684653283e-10,1.4314196993511696,0.9999999920897299,0.991993538475321,0.9999999958795059,0.9959841731589105
0.276,34.403698374909304,0.39999999689007093,0.4,-4.498724945289218e-10,1.4314196992204002,0.9999999920960555,0.9919935384808138,0.9999999958827281,0.9959841731632006
0.278,34.4036983587281,0.3999999966272025,0.4,-4.490731360523147e-10,1.4314196990896766,0.9999999921023162,0.9919935384862604,0.9999999958859214,0.9959841731674537
0.28,34.40369834257677,0.39999999636555145,0.4,-4.4821257879039855e-10,1.4314196989590238,0.9999999921085112,0.9919935384916597,0.9999999958890852,0.9959841731716688
0.282,34.40369832645752,0.3999999961051548,0.4,-4.4729111715114663e-10,1.4314196988284666,0.9999999921146391,0.9919935384970108,0.9999999958922189,0.995984173175845
0.284,34.40369831037253,0.3999999958460503,0.4,-4.463090543663841e-10,1.4314196986980305,0.9999999921206987,0.9919935385023126,0.9999999958953221,0.9959841731799816
0.286,34.40369829432399,0.39999999558827465,0.4,-4.452667022388753e-10,1.43141969856774,0.9999999921266887,0.9919935385075647,0.9999999958983941,0.9959841731840781
0.288,34.40369827831405,0.3999999953318642,0.4,-4.441643811509702e-10,1.43141969843762,0.9999999921326078,0.9919935385127655,0.9999999959014345,0.9959841731881335
0.29,34.40369826234487,0.3999999950768558,0.4,-4.4300242000407815e-10,1.431419698307695,0.9999999921384558,0.9919935385179145,0.9999999959044424,0.9959841731921469
0.292,34.403698246418585,0.39999999482328474,0.4,-4.4178115602628125e-10,1.4314196981779896,0.9999999921442305,0.9919935385230106,0.9999999959074177,0.9959841731961182
0.294,34.40369823053733,0.399999994571187,0.4,-4.405009348134056e-10,1.4314196980485283,0.9999999921499314,0.991993538528053,0.9999999959103596,0.9959841732000463
0.296,34.40369821470322,0.3999999943205976,0.4,-4.39162110207969e-10,1.4314196979193352,0.9999999921555573,0.9919935385330408,0.9999999959132677,0.9959841732039305
0.298,34.403698198918356,0.3999999940715519,0.4,-4.3776504414570366e-10,1.4314196977904345,0.999999992161107,0.9919935385379733,0.9999999959161414,0.9959841732077703
0.3,34.40369818318483,0.3999999938240837,0.4,-4.363101067593158e-10,1.4314196976618503,0.9999999921665798,0.9919935385428494,0.9999999959189801,0.9959841732115647
0.302,34.40369816750472,0.3999999935782282,0.4,-4.347976760780159e-10,1.4314196975336064,0.9999999921719743,0.9919935385476685,0.9999999959217837,0.9959841732153134
0.304,34.403698151880086,0.3999999933340182,0.4,-4.332281381031768e-10,1.4314196974057265,0.9999999921772896,0.9919935385524298,0.9999999959245512,0.9959841732190158
0.306,34.403698136312975,0.399999993091488,0.4,-4.316018866267549e-10,1.4314196972782343,0.9999999921825251,0.9919935385571322,0.9999999959272826,0.9959841732226711
0.308,34.40369812080542,0.39999999285067,0.4,-4.299193232615535e-10,1.4314196971511532,0.9999999921876791,0.9919935385617752,0.999999995929977,0.9959841732262785
0.31,34.40369810535946,0.39999999261159763,0.4,-4.281808571710164e-10,1.4314196970245066,0.9999999921927514,0.9919935385663579,0.9999999959326342,0.9959841732298377
0.312,34.40369808997707,0.39999999237430317,0.4,-4.263869051556942e-10,1.4314196968983175,0.9999999921977407,0.9919935385708794,0.9999999959352537,0.9959841732333479
0.314,34.40369807466026,0.3999999921388179,0.4,-4.245378915127366e-10,1.431419696772609,0.9999999922026458,0.9919935385753392,0.999999995937835,0.9959841732368085
0.316,34.40369805941099,0.39999999190517443,0.4,-4.226342478543144e-10,1.4314196966474035,0.9999999922074665,0.9919935385797363,0.9999999959403776,0.995984173240219
0.318,34.40369804423124,0.3999999916734039,0.4,-4.206764132157016e-10,1.4314196965227242,0.9999999922122016,0.9919935385840702,0.9999999959428812,0.9959841732435789
0.32,34.40369802912294,0.3999999914435362,0.4,-4.186648338131709e-10,1.4314196963985932,0.99999999221685,0.9919935385883402,0.9999999959453454,0.9959841732468875
0.322,34.403698014088015,0.3999999912156029,0.4,-4.165999629294261e-10,1.431419696275033,0.9999999922214112,0.9919935385925456,0.9999999959477698,0.9959841732501444
0.324,34.403697999128376,0.39999999098963396,0.4,-4.1448226087685424e-10,1.4314196961520653,0.9999999922258842,0.9919935385966855,0.9999999959501538,0.9959841732533491
0.326,34.403697984245916,0.39999999076565845,0.4,-4.1231219503643524e-10,1.4314196960297123,0.9999999922302686,0.9919935386007596,0.9999999959524971,0.9959841732565008
0.328,34.403697969442526,0.39999999054370633,0.4,-4.10090239511878e-10,1.431419695907996,0.9999999922345632,0.9919935386047669,0.9999999959547995,0.9959841732595992
0.33,34.403697954720045,0.39999999032380595,0.4,-4.078168752398644e-10,1.4314196957869374,0.999999992238767,0.991993538608707,0.9999999959570605,0.9959841732626439
