Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,iEEET2.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.0,34.403699900638316,0.4000000252477881,0.4,0.0,1.4314197089012368,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.4000000252477881,0.4,-2.9664577452109464e-19,1.4314197089012368,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
1.0058283805847169e-10,34.40369990063831,0.4000000252477881,0.4,-2.9664577452109464e-19,1.4314197089012368,0.9999999913060578,0.9919935378249138,0.999999995492736,0.9959841726474757
0.002,34.40369990053213,0.4000000252451749,0.4,-5.898536557080379e-12,1.4314197089012368,0.9999999913061285,0.9919935378249731,0.9999999954927711,0.9959841726475223
0.004,34.40369990021364,0.4000000252373748,0.4,-1.1795304273375595e-11,1.4314197089012337,0.9999999913063404,0.9919935378251503,0.9999999954928763,0.9959841726476615
0.006,34.403699899682906,0.4000000252244467,0.4,-1.7689098405588486e-11,1.4314197089012184,0.999999991306693,0.9919935378254447,0.9999999954930511,0.9959841726478927
0.008,34.40369989894007,0.4000000252064481,0.4,-2.35787278201652e-11,1.4314197089011742,0.9999999913071855,0.9919935378258558,0.9999999954932951,0.9959841726482157
0.01,34.4036998979853,0.4000000251834358,0.4,-2.9463014971678696e-11,1.4314197089010787,0.9999999913078171,0.9919935378263824,0.9999999954936079,0.9959841726486295
0.012,34.40369989681881,0.400000025155467,0.4,-3.534079564126921e-11,1.4314197089009055,0.9999999913085875,0.991993537827024,0.9999999954939889,0.9959841726491337
0.014,34.40369989544085,0.40000002512259597,0.4,-4.121091879613703e-11,1.4314197089006249,0.9999999913094958,0.99199353782778,0.9999999954944381,0.9959841726497278
0.016,34.40369989385172,0.40000002508487803,0.4,-4.707224629555822e-11,1.4314197089002052,0.9999999913105413,0.9919935378286492,0.9999999954949547,0.9959841726504112
0.018,34.40369989205177,0.40000002504236715,0.4,-5.292365291033947e-11,1.4314197088996137,0.999999991311723,0.991993537829631,0.9999999954955383,0.995984172651183
0.02,34.40369989004135,0.40000002499511694,0.4,-5.876402600937897e-11,1.4314197088988174,0.9999999913130404,0.9919935378307245,0.9999999954961886,0.9959841726520429
0.022,34.4036998878209,0.4000000249431803,0.4,-6.459226557912121e-11,1.4314197088977836,0.9999999913144928,0.991993537831929,0.9999999954969051,0.9959841726529902
0.024,34.403699885390864,0.40000002488660985,0.4,-7.040728396632077e-11,1.4314197088964793,0.9999999913160792,0.9919935378332436,0.9999999954976871,0.9959841726540241
0.026,34.403699882751745,0.4000000248254573,0.4,-7.620800584994088e-11,1.4314197088948728,0.9999999913177987,0.9919935378346676,0.9999999954985345,0.9959841726551443
0.028,34.403699879904075,0.400000024759774,0.4,-8.199336806173651e-11,1.4314197088929332,0.9999999913196502,0.9919935378361997,0.9999999954994464,0.9959841726563496
0.03,34.403699876848414,0.4000000246896111,0.4,-8.776231948249519e-11,1.431419708890631,0.9999999913216334,0.9919935378378396,0.9999999955004226,0.9959841726576397
0.032,34.40369987358539,0.4000000246150193,0.4,-9.351382098151095e-11,1.431419708887938,0.999999991323747,0.991993537839586,0.9999999955014626,0.995984172659014
0.034,34.40369987011564,0.4000000245360483,0.4,-9.924684520474252e-11,1.4314197088848268,0.9999999913259899,0.9919935378414381,0.9999999955025656,0.9959841726604713
0.036,34.40369986643985,0.40000002445274835,0.4,-1.0496037672396725e-10,1.4314197088812721,0.9999999913283611,0.9919935378433951,0.9999999955037313,0.9959841726620116
0.038,34.40369986255874,0.40000002436516874,0.4,-1.1065341167146243e-10,1.4314197088772496,0.9999999913308597,0.991993537845456,0.9999999955049593,0.9959841726636336
0.04,34.40369985847306,0.40000002427335857,0.4,-1.1632495788483561e-10,1.4314197088727363,0.9999999913334848,0.9919935378476195,0.9999999955062485,0.9959841726653367
0.042,34.403699854183614,0.4000000241773671,0.4,-1.2197403466275842e-10,1.4314197088677112,0.9999999913362351,0.9919935378498851,0.9999999955075989,0.9959841726671201
0.044,34.403699849691215,0.4000000240772423,0.4,-1.2759967287737222e-10,1.431419708862154,0.9999999913391098,0.991993537852252,0.9999999955090099,0.9959841726689835
