Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
9.294,34.423446615913114,0.4018365323973459,0.4,2.156508496902556e-05,1.4044696927156768,0.9994853405744651,0.9916745256798957,0.999790537966113,0.995720428344731
9.296,34.42421520286241,0.40183386242313424,0.4,2.113430066829759e-05,1.4046342621366557,0.9994800563385192,0.9916713918163771,0.9997884465672683,0.9957178153610884
9.298,34.42496829386132,0.40183095650730893,0.4,2.0704208012567637e-05,1.4047995540044496,0.9994748174823682,0.991668286585097,0.9997863738565058,0.9957152259763921
9.3,34.425705914798,0.40182781617176283,0.4,2.0274861883978462e-05,1.4049655578049396,0.9994696240433291,0.9916652099981852,0.9997843198443308,0.9957126602023314
9.302,34.42642809352987,0.4018244429668901,0.4,1.9846316800642275e-05,1.405132263037863,0.9994644760556674,0.9916621620657501,0.9997822845399458,0.9957101180489402
9.304,34.427134859870336,0.4018208384712574,0.4,1.9418626910053e-05,1.4052996592173947,0.9994593735506144,0.9916591427958921,0.9997802679512573,0.9957075995246069
9.306,34.42782624557533,0.4018170042912669,0.4,1.8991845982580763e-05,1.4054677358727208,0.9994543165563864,0.9916561521947173,0.9997782700848858,0.9957051046360871
9.308,34.42850228432967,0.40181294206082074,0.4,1.8566027405039936e-05,1.4056364825486114,0.9994493050982021,0.9916531902663508,0.9997762909461738,0.9957026333885132
9.31,34.42916301173305,0.40180865344097993,0.4,1.8141224174342434e-05,1.4058058888059848,0.9994443391983018,0.9916502570129494,0.9997743305391937,0.9957001857854045
9.312,34.42980846528599,0.4018041401196226,0.4,1.7717488891227777e-05,1.4059759442224689,0.9994394188759664,0.9916473524347174,0.9997723888667577,0.9956977618286812
9.314,34.43043868437538,0.4017994038110951,0.4,1.729487375407416e-05,1.406146638392958,0.999434544147536,0.9916444765299178,0.9997704659304252,0.9956953615186724
9.316,34.431053710259924,0.40179444625586574,0.4,1.6873430552794724e-05,1.4063179609301628,0.999429715026429,0.9916416292948892,0.9997685617305131,0.9956929848541298
9.318,34.43165358605533,0.40178926922017233,0.4,1.6453210662812935e-05,1.4064899014651573,0.9994249315231626,0.991638810724058,0.9997666762661039,0.9956906318322389
9.32,34.43223835671927,0.4017838744956669,0.4,1.6034265039120912e-05,1.4066624496479199,0.9994201936453707,0.9916360208099533,0.9997648095350554,0.9956883024486293
9.322,34.43280806903612,0.40177826389906024,0.4,1.5616644210425108e-05,1.406835595147869,0.9994155013978254,0.9916332595432215,0.9997629615340087,0.9956859966973879
9.324,34.43336277160156,0.4017724392717615,0.4,1.5200398273370723e-05,1.4070093276543953,0.9994108547824557,0.9916305269126412,0.9997611322583986,0.9956837145710701
9.326,34.43390251480685,0.40176640247951617,0.4,1.4785576886856458e-05,1.4071836368773862,0.9994062537983686,0.9916278229051371,0.9997593217024624,0.9956814560607115
9.328,34.43442735082304,0.40176015541204235,0.4,1.4372229266431065e-05,1.407358512547748,0.9994016984418685,0.9916251475057954,0.9997575298592496,0.9956792211558405
9.33,34.43493733358488,0.4017536999826633,0.4,1.3960404178775508e-05,1.407533944417921,0.9993971887064791,0.9916225006978789,0.9997557567206313,0.9956770098444905
9.332,34.43543251877452,0.4017470381279387,0.4,1.355014993627534e-05,1.4077099222623908,0.9993927245829624,0.9916198824628416,0.9997540022773088,0.995674822113211
9.334,34.43591296380513,0.4017401718072929,0.4,1.3141514391676593e-05,1.407886435878193,0.9993883060593406,0.991617292780344,0.9997522665188249,0.9956726579470814
9.336,34.43637872780422,0.4017331030026419,0.4,1.273454493282921e-05,1.408063475085415,0.9993839331209168,0.9916147316282687,0.9997505494335722,0.9956705173297222
9.338,34.43682987159681,0.40172583371801746,0.4,1.2329288477521949e-05,1.4082410297276888,0.9993796057502964,0.9916121989827359,0.9997488510088035,0.9956684002433088
9.34,34.43726645768843,0.4017183659791883,0.4,1.1925791468400743e-05,1.408419089672683,0.9993753239274075,0.9916096948181179,0.9997471712306413,0.9956663066685824
9.342,34.43768855024792,0.401710701833283,0.4,1.152409986798107e-05,1.408597644812586,0.9993710876295242,0.9916072191070563,0.9997455100840882,0.9956642365848641
9.344,34.43809621509005,0.4017028433484059,0.4,1.112425915374629e-05,1.4087766850645866,0.9993668968312857,0.9916047718204761,0.9997438675530363,0.9956621899700672
9.346,34.43848951965797,0.40169479261325425,0.4,1.0726314313335808e-05,1.408956200371347,0.9993627515047204,0.9916023529276031,0.9997422436202773,0.9956601668007096
9.348,34.438868533005504,0.40168655173673323,0.4,1.0330309839826731e-05,1.409136180701472,0.9993586516192656,0.9915999623959785,0.9997406382675132,0.9956581670519277
9.35,34.43923332577926,0.4016781228475691,0.4,9.936289727102907e-06,1.4093166160499724,0.9993545971417919,0.9915976001914754,0.9997390514753651,0.9956561906974881
9.352,34.43958397020057,0.4016695080939195,0.4,9.544297465315223e-06,1.4094974964387235,0.9993505880366231,0.9915952662783152,0.9997374832233851,0.9956542377098015
9.354,34.439920540047275,0.4016607096429839,0.4,9.154376036436656e-06,1.409678811916917,0.9993466242655592,0.9915929606190831,0.9997359334900651,0.995652308059936
9.356,34.44024311063534,0.4016517296806111,0.4,8.766567909903959e-06,1.4098605525615098,0.9993427057878997,0.991590683174745,0.9997344022528477,0.9956504017176293
9.358,34.44055175880037,0.4016425704109063,0.4,8.380915038356804e-06,1.4100427084776643,0.9993388325604647,0.9915884339046632,0.9997328894881367,0.995648518651303
9.36,34.44084656287887,0.4016332340558356,0.4,7.997458853465847e-06,1.4102252697991864,0.9993350045376185,0.9915862127666137,0.9997313951713069,0.9956466588280755
9.362,34.44112760268946,0.4016237228548313,0.4,7.616240261853611e-06,1.4104082266889564,0.9993312216712912,0.9915840197168018,0.9997299192767153,0.9956448222137748
9.364,34.4413949595139,0.4016140390643917,0.4,7.237299641111597e-06,1.4105915693393543,0.9993274839110028,0.9915818547098787,0.999728461777711,0.9956430087729532
9.366,34.44164871607794,0.4016041849576847,0.4,6.860676835907624e-06,1.410775287972681,0.9993237912038851,0.9915797176989588,0.9997270226466459,0.9956412184688993
9.368,34.441888956532104,0.40159416282414784,0.4,6.486411154186987e-06,1.410959372841573,0.999320143494706,0.9915776086356362,0.9997256018548851,0.9956394512636528
9.37,34.44211576643228,0.40158397496908493,0.4,6.114541363470791e-06,1.411143814229412,0.9993165407258898,0.9915755274700001,0.999724199372818,0.9956377071180175
9.372,34.4423292327202,0.40157362371326627,0.4,5.745105687243467e-06,1.4113286024507292,0.9993129828375441,0.9915734741506542,0.9997228151698682,0.9956359859915745
9.374,34.4425294437038,0.40156311139252493,0.4,5.378141801439732e-06,1.4115137278516035,0.9993094697674804,0.9915714486247307,0.9997214492145049,0.995634287842697
9.376,34.442716489037444,0.40155244035735227,0.4,5.01368683102268e-06,1.4116991808100547,0.9993060014512377,0.9915694508379096,0.9997201014742527,0.995632612628563
9.378,34.44289045970202,0.40154161297249413,0.4,4.651777346657005e-06,1.4118849517364327,0.9993025778221076,0.9915674807344339,0.9997187719157036,0.9956309603051692
9.38,34.44305144798495,0.4015306316165433,0.4,4.2924493614796896e-06,1.4120710310737978,0.9992991988111555,0.9915655382571276,0.9997174605045265,0.9956293308273452
9.382,34.443199547460026,0.4015194986815353,0.4,3.935738327963459e-06,1.4122574092982987,0.9992958643472464,0.9915636233474127,0.9997161672054788,0.9956277241487675
9.384,34.443334852967205,0.4015082165725401,0.4,3.5816791348751378e-06,1.412444076919544,0.9992925743570664,0.9915617359453254,0.9997148919824167,0.9956261402219723
9.386,34.443457460592256,0.4014967877072543,0.4,3.230306104332871e-06,1.4126310244809677,0.9992893287651481,0.9915598759895342,0.9997136347983067,0.9956245789983704
9.388,34.443567467646275,0.40148521451559327,0.4,2.881652988954084e-06,1.4128182425601896,0.999286127493893,0.9915580434173568,0.9997123956152352,0.9956230404282607
9.39,34.44366497264518,0.4014734994392834,0.4,2.535752969104086e-06,1.4130057217693708,0.9992829704635966,0.991556238164777,0.9997111743944209,0.9956215244608441
9.392,34.44375007528904,0.40146164493145076,0.4,2.192638650236931e-06,1.4131934527555625,0.9992798575924707,0.9915544601664623,0.9997099710962247,0.9956200310442377
9.394,34.443822876441324,0.40144965345621403,0.4,1.8523420603324875e-06,1.413381426201051,0.9992767887966693,0.9915527093557805,0.9997087856801613,0.9956185601254885
9.396,34.44388347810809,0.40143752748827316,0.4,1.5148946474321205e-06,1.413569632823695,0.9992737639903103,0.9915509856648183,0.9997076181049089,0.9956171116505879
9.398,34.44393198341704,0.40142526951249946,0.4,1.1803272772674935e-06,1.4137580633772602,0.9992707830855008,0.9915492890243963,0.9997064683283216,0.9956156855644848
9.4,34.44396849659652,0.4014128820235268,0.4,8.486702309857429e-07,1.413946708651746,0.9992678459923612,0.9915476193640891,0.9997053363074393,0.9956142818111006
9.402,34.44399312295447,0.40140036752533975,0.4,5.19953202973234e-07,1.4141355594737077,0.9992649526190482,0.9915459766122402,0.9997042219984992,0.9956129003333424
9.404,34.444005968857205,0.40138772853086396,0.4,1.942052987713384e-07,1.4143246067065742,0.9992621028717806,0.9915443606959808,0.9997031253569463,0.9956115410731179
9.406,34.444007141708234,0.40137496756155633,0.4,-1.2854496690762336e-07,1.414513841250958,0.9992592966548607,0.9915427715412467,0.9997020463374454,0.9956102039713489
9.408,34.44399674992691,0.40136208714699373,0.4,-4.482696720710444e-07,1.4147032540449618,0.9992565338707017,0.9915412090727951,0.9997009848938905,0.9956088889679852
9.41,34.443974902927096,0.40134908982446305,0.4,-7.649414892409317e-07,1.4148928360644797,0.9992538144198488,0.9915396732142232,0.9996999409794166,0.9956075960020193
9.412,34.44394171109571,0.40133597813855315,0.4,-1.078533687150026e-06,1.4150825783234908,0.9992511382010051,0.9915381638879841,0.9996989145464111,0.9956063250114999
9.414,34.44389728577125,0.4013227546407417,0.4,-1.3890201323449359e-06,1.4152724718743497,0.9992485051110549,0.9915366810154054,0.9996979055465243,0.9956050759335462
9.416,34.44384173922223,0.40130942188899027,0.4,-1.6963752906930238e-06,1.415462507808071,0.9992459150450891,0.9915352245167054,0.9996969139306794,0.9956038487043617
9.418,34.443775184625565,0.40129598244733117,0.4,-2.000574228791153e-06,1.4156526772546068,0.9992433678964274,0.9915337943110119,0.9996959396490858,0.9956026432592492
9.42,34.443697736044975,0.4012824388854624,0.4,-2.301592615282729e-06,1.4158429713831222,0.9992408635566443,0.9915323903163774,0.9996949826512475,0.995601459532623
9.422,34.443609508409224,0.40126879377833635,0.4,-2.5994067220751603e-06,1.4160333814022616,0.9992384019155912,0.9915310124497988,0.9996940428859754,0.9956002974580247
9.424,34.44351061749043,0.40125504970575615,0.4,-2.8939934254648245e-06,1.4162238985604123,0.9992359828614231,0.9915296606272334,0.9996931203013991,0.9955991569681368
9.426,34.44340117988226,0.401241209251966,0.4,-3.1853302071665163e-06,1.4164145141459623,0.9992336062806206,0.9915283347636153,0.999692214844975,0.9955980379947957
9.428,34.44328131297812,0.4012272750052451,0.4,-3.473395155245798e-06,1.4166052194875511,0.9992312720580148,0.9915270347728752,0.9996913264634999,0.9955969404690072
