Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSST1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.29,36.830700766260016,0.4650169340670788,0.4,0.0006015714817810464,1.5312288176997177,1.0029489991920364,0.9932064742700896,1.0008738336199268,0.9970385703913635
4.292,36.852082563033626,0.46525535247705874,0.4,0.00058629707020459,1.5312240014730927,1.0029549454149627,0.9932075607051539,1.0008746461349416,0.9970395410401317
4.294,36.872913519197205,0.46548292299800165,0.4,0.0005709696489202316,1.5312191597357112,1.002961323628165,0.9932090149661581,1.0008756987365421,0.9970408145312392
4.296,36.89319177211726,0.465699642057616,0.4,0.0005555917578040849,1.5312142879827153,1.0029681355244362,0.993210838555875,1.0008769925732834,0.9970423922088485
4.298,36.91291555060429,0.46590550770166,0.4,0.0005401659371411381,1.5312093817091732,1.0029753826761496,0.9932130328659866,1.0008785287131268,0.9970442753205198
4.3,36.93208317492078,0.4661005195896595,0.4,0.0005246947272476133,1.5312044364117645,1.0029830665344175,0.9932155991764928,1.0008803081430013,0.9970464650166881
4.302,36.95069305677551,0.46628467899045745,0.4,0.0005091806680944476,1.5311994475904689,1.0029911884283105,0.9932185386551717,1.0008823317684061,0.9970489623501925
4.304,36.968743699304376,0.4664579887775951,0.4,0.0004936262989318296,1.5311944107502478,1.0029997495641285,0.9932218523570939,1.0008846004130563,0.9970517682758493
4.306,36.98623369703764,0.46662045342452446,0.4,0.0004780341579149092,1.5311893214027303,1.0030087510247239,0.9932255412241849,1.0008871148185619,0.9970548836500704
4.308,37.0031617358539,0.4667720789996571,0.4,0.00046240678173061183,1.5311841750678936,1.0030181937688818,0.9932296060848435,1.0008898756441538,0.9970583092305326
4.31,37.01952659292044,0.4669128731612464,0.4,0.00044674670522573234,1.531178967275732,1.0030280786307555,0.9932340476536096,1.000892883466446,0.9970620456758899
4.312,37.035327136620374,0.4670428451521037,0.4,0.000431056461036237,1.5311736935679388,1.0030384063193545,0.993238866530886,1.00089613877924,0.9970660935455353
4.314,37.05056232646632,0.4671620057941554,0.4,0.0004153385792178949,1.5311683494995618,1.0030491774180912,0.9932440632027109,1.000899641993369,0.9970704532994079
4.316,37.065231213000985,0.46727036748283274,0.4,0.0003995955868781653,1.531162930640666,1.0030603923843802,0.9932496380405836,1.0009033934365794,0.9970751252978473
4.318,37.079332937684356,0.46736794418130406,0.4,0.00038383000780951783,1.531157432577985,1.003072051549296,0.9932555913013442,1.0009073933534598,0.9970801098014969
4.32,37.09286673276781,0.4674547514145432,0.4,0.0003680443621241122,1.5311518509165638,1.0030841551172844,0.9932619231271009,1.0009116419054012,0.9970854069712506
4.322,37.105831921155016,0.4675308062632386,0.4,0.000352241165889958,1.5311461812813896,1.0030967031659337,0.9932686335452152,1.0009161391706052,0.9970910168682497
4.324,37.118227916249914,0.467596127357544,0.4,0.0003364229307684801,1.531140419319019,1.003109695645795,0.9932757224683356,1.000920885144127,0.9970969394539246
4.326,37.130054221791475,0.4676507348706679,0.4,0.00032059216365366676,1.5311345606991893,1.0031231323802678,0.9932831896944834,1.0009258797379594,0.9971031745900832
4.328,37.14131043167568,0.46769465051230785,0.4,0.00030475136631272513,1.5311286011164191,1.0031370130655348,0.9932910349071931,1.000931122781159,0.997109722039047
4.33,37.15199622976445,0.4677278975219251,0.4,0.00028890303502836565,1.5311225362915994,1.0031513372705554,0.9932992576757015,1.0009366140200093,0.9971165814638322
4.332,37.16211138968185,0.4677505006618626,0.4,0.0002730496602426385,1.5311163619735655,1.0031661044371163,0.9933078574551893,1.0009423531182227,0.9971237524283765
4.334,37.17165577459737,0.46776248621030686,0.4,0.00025719372620249984,1.5311100739406605,1.0031813138799368,0.9933168335870756,1.0009483396571854,0.9971312343978146
4.336,37.18062933699663,0.467763881954094,0.4,0.00024133771060703233,1.531103668002285,1.0031969647868308,0.9933261852993603,1.000954573136237,0.9971390267387956
4.338,37.18903211843924,0.4677547171813605,0.4,0.00022548408425643895,1.5310971400004216,1.0032130562189248,0.993335911707021,1.000961052972991,0.9971471287198478
4.34,37.196864249304234,0.46773502267403755,0.4,0.00020963531070273495,1.5310904858111556,1.00322958711093,0.9933460118124556,1.0009677785036932,0.9971555395117889
4.342,37.20412594852281,0.46770483070019303,0.4,0.0001937938459023145,1.5310837013461698,1.0032465562714739,0.9933564845059816,1.0009747489836198,0.9971642581881794
