Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.146,34.403699317108824,0.40000001404523955,0.4,-3.014961002822004e-10,-7.518145490663791e-09,0.9999999916347531,0.9919935380939295,0.9999999956533974,0.9959841728594607
0.148,34.40369930507679,0.4000000138471688,0.4,-3.020596684738175e-10,-7.402027551476452e-09,0.9999999916406014,0.9919935380987079,0.9999999956562525,0.9959841728632269
0.15,34.40369929304476,0.4000000136490981,0.4,-3.026232366654346e-10,-7.285909612289264e-09,0.9999999916464499,0.9919935381034862,0.9999999956591077,0.9959841728669933
0.152,34.40369928101273,0.40000001345102715,0.4,-3.031868048570517e-10,-7.169791673102051e-09,0.9999999916522982,0.9919935381082647,0.9999999956619631,0.9959841728707597
0.154,34.403699268980695,0.40000001325295664,0.4,-3.037503730486688e-10,-7.053673733914771e-09,0.9999999916581466,0.991993538113043,0.9999999956648182,0.995984172874526
0.156,34.40369925694867,0.4000000130548857,0.4,-3.043139412402859e-10,-6.937555794727458e-09,0.9999999916639949,0.9919935381178213,0.9999999956676735,0.9959841728782923
0.158,34.40369924491664,0.4000000128568152,0.4,-3.0487750943190307e-10,-6.821437855540211e-09,0.9999999916698433,0.9919935381225997,0.9999999956705288,0.9959841728820588
0.16,34.403699232884605,0.4000000126587442,0.4,-3.0544107762352017e-10,-6.705319916352931e-09,0.9999999916756916,0.991993538127378,0.9999999956733839,0.995984172885825
0.162,34.40369922085257,0.40000001246067346,0.4,-3.0600464581513727e-10,-6.589201977165651e-09,0.9999999916815402,0.9919935381321564,0.9999999956762392,0.9959841728895914
0.164,34.40369920882055,0.40000001226260273,0.4,-3.0656821400675437e-10,-6.473084037978338e-09,0.9999999916873885,0.9919935381369348,0.9999999956790945,0.9959841728933577
0.166,34.403699196788516,0.4000000120645322,0.4,-3.0713178219837147e-10,-6.356966098791158e-09,0.9999999916932371,0.9919935381417131,0.9999999956819496,0.9959841728971239
0.168,34.40369918475648,0.40000001186646134,0.4,-3.0769535038998857e-10,-6.240848159603845e-09,0.9999999916990853,0.9919935381464915,0.9999999956848048,0.9959841729008903
0.17,34.40369917272446,0.4000000116683906,0.4,-3.0825891858160567e-10,-6.124730220416565e-09,0.9999999917049337,0.9919935381512699,0.9999999956876602,0.9959841729046567
0.172,34.403699160692426,0.40000001147032,0.4,-3.0882248677322277e-10,-6.008612281229245e-09,0.9999999917107821,0.9919935381560482,0.9999999956905153,0.995984172908423
0.174,34.403699148660394,0.40000001127224916,0.4,-3.0938605496483987e-10,-5.8924943420419984e-09,0.9999999917166305,0.9919935381608265,0.9999999956933706,0.9959841729121894
