Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.424,16.118628021605964,0.5825208109346179,0.4067274336020235,0.001277774930314035,0.4067274336020235,0.9946357073843858,0.9450311181615174,0.9602616075551482,0.951487853087418
1.426,16.16383366181733,0.5830718807614271,0.4067007771038246,0.0012336262017090586,0.4067007771038246,0.9947225906777349,0.9450977761661041,0.9603173397463505,0.9515506152016828
1.428,16.207447475652693,0.5835915860932298,0.40667395884770885,0.0011893414340187947,0.40667395884770885,0.9948090150523389,0.9451634475210308,0.9603717782129761,0.9516121514704493
1.43,16.249464706415463,0.5840798912839631,0.40664697993149035,0.0011449284458896693,0.40664697993149035,0.9948949869908928,0.945228139330654,0.9604249284390476,0.9516724683050779
1.432,16.28988087902308,0.5845367661497802,0.40661984144361785,0.0011003950636718867,0.40661984144361785,0.9949805125365413,0.945291858313693,0.9604767956796428,0.9517315718129625
1.434,16.328691800259744,0.5849621859681986,0.4065925444632531,0.0010557491200508828,0.4065925444632531,0.9950655972879885,0.9453546107988181,0.9605273849575053,0.9517894677935733
1.436,16.365893558979824,0.5853561314765963,0.40656509006034836,0.001010998452679234,0.40656509006034836,0.9951502463950123,0.9454164027206602,0.9605767010599815,0.9518461617348806
1.438,16.401482526262097,0.5857185888700523,0.40653747929572304,0.000966150902809181,0.40653747929572304,0.9952344645543796,0.9454772396162419,0.9606247485362817,0.951901658810155
1.44,16.4354553555147,0.5860495497985485,0.4065097132211404,0.0009212143139259315,0.4065097132211404,0.9953182560061714,0.9455371266218324,0.960671531695071,0.9519559638751526
1.442,16.467808982530947,0.5863490113635135,0.4064817928793824,0.0008761965303819054,0.4064817928793824,0.9954016245305155,0.9455960684702293,0.960717054602388,0.9520090814656818
1.444,16.49854062549598,0.5866169761137258,0.40645371930432544,0.00083110539603208,0.40645371930432544,0.9954845734447354,0.9456540694884672,0.9607613210798949,0.9520610157955555
1.446,16.527647784944307,0.5868534520405605,0.4064254935210142,0.0007859487528706023,0.4064254935210142,0.9955671056009104,0.9457111335959558,0.9608043347034573,0.9521117707549287
1.448,16.555128243668307,0.587058452572592,0.4063971165457355,0.0007407344396688266,0.4063971165457355,0.9956492233838576,0.9457672643030487,0.9608460988020563,0.9521613499090236
1.45,16.5809800665777,0.5872319965695376,0.40636858938609166,0.0006954702906149429,0.40636858938609166,0.9957309287095288,0.9458224647100391,0.960886616457029,0.952209756497238
1.452,16.605201600510107,0.5873741083155496,0.40633991304107286,0.0006501641339553586,0.40633991304107286,0.9958122230238314,0.9458767375065931,0.9609258905016463,0.9522569934326457
1.454,16.627791473992712,0.5874848175118434,0.40631108850112885,0.0006048237906379966,0.40631108850112885,0.9958931073018695,0.9459300849716069,0.9609639235210151,0.9523030633018785
1.456,16.648748596955134,0.5875641592686658,0.406282116748241,0.000559457072957678,0.406282116748241,0.9959735820476069,0.9459825089734991,0.961000717852316,0.9523479683653984
