Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.572,14.40603700253555,0.608469661187836,0.40083903322642234,0.0017396277084636173,0.40083903322642234,0.9804704185613456,0.9366224376148485,0.9551203630412299,0.9447668512112046
1.574,14.467812074122156,0.609342557838917,0.40080841077932894,0.001692287283501037,0.40080841077932894,0.9804964642565728,0.9366559067523808,0.9551597557458682,0.9448056044623618
1.576,14.527879317049866,0.6101881015617708,0.40077763686023066,0.0016447493694798912,0.40077763686023066,0.9805221149988773,0.9366885366759292,0.9551980352329607,0.9448433064155215
1.578,14.586231733220336,0.6110061752993587,0.40074671561354297,0.0015970201657621555,0.40074671561354297,0.9805473844141093,0.9367203391603568,0.9552352090139068,0.9448799666802288
1.58,14.642862548191133,0.6117966660658924,0.4007156511318079,0.0015491058981579357,0.4007156511318079,0.9805722859431553,0.9367513257917587,0.9552712844994355,0.9449155947244235
1.582,14.69776521211097,0.6125594649689181,0.4006844474561793,0.0015010128179858368,0.4006844474561793,0.9805968328318032,0.9367815079580836,0.9553062689927132,0.944950199866221
1.584,14.750933400621019,0.6132944672305658,0.4006531085769071,0.0014527472011286128,0.4006531085769071,0.9806210381207761,0.9368108968399481,0.9553401696826028,0.9449837912658706
1.586,14.80236101572216,0.6140015722079684,0.4006216384338175,0.0014043153470842857,0.4006216384338175,0.9806449146359416,0.9368395034016558,0.9553729936370783,0.9450163779178948
1.588,14.85204218660799,0.614680683412845,0.40059004091679307,0.0013557235780129234,0.40059004091679307,0.9806684749787098,0.9368673383824254,0.9554047477967978,0.9450479686434163
1.59,14.899971270463425,0.6153317085302542,0.400558319866251,0.0013069782377792634,0.400558319866251,0.9806917315166238,0.9368944122878399,0.9554354389688473,0.945078572082682
1.592,14.94614285322878,0.6159545594365156,0.40052647907361677,0.0012580856909913723,0.40052647907361677,0.9807146963741612,0.9369207353815235,0.9554650738206548,0.9451081966877908
1.594,14.990551750329175,0.6165491522163008,0.4004945222817983,0.0012090523220355293,0.4004945222817983,0.9807373814237476,0.9369463176770547,0.9554936588740859,0.9451368507156321
1.596,15.033193007369112,0.6171154071788973,0.40046245318565726,0.0011598845341075194,0.40046245318565726,0.9807597982769989,0.9369711689301242,0.9555212004997241,0.945164542221042
1.598,15.074061900792142,0.6176532488736439,0.40043027543247667,0.0011105887482405277,0.40043027543247667,0.9807819582761931,0.9369952986309433,0.9555477049113412,0.9451912790501824
1.6,15.113153938505453,0.6181626061045388,0.40039799262242887,0.0010611714023298175,0.40039799262242887,0.9808038724859908,0.9370187159969133,0.955573178160564,0.9452170688341536
1.602,15.15046486046931,0.6186434119440267,0.4003656083090392,0.0010116389501543834,0.4003656083090392,0.9808255516854025,0.9370414299655603,0.9555976261317436,0.9452419189828414
1.604,15.185990639251221,0.6190956037459602,0.4003331259996493,0.0009619978603957628,0.4003331259996493,0.9808470063600195,0.9370634491877441,0.9556210545370285,0.9452658366790084
1.606,15.21972748054471,0.6195191231577422,0.400300549155876,0.0009122546156541936,0.400300549155876,0.9808682466945127,0.9370847820211492,0.955643468911653,0.9452888288726363
1.608,15.251671823652668,0.6199139161316465,0.4002678811940703,0.000862415711462303,0.4002678811940703,0.980889282565406,0.9371054365240592,0.9556648746094376,0.9453109022755188
1.61,15.281820341935108,0.620279932935324,0.40023512548577267,0.0008124876552965132,0.40023512548577267,0.9809101235341362,0.9371254204494295,0.9556852767985137,0.94533206335612
1.612,15.310169943221325,0.620617128161491,0.4002022853581664,0.0007624769655863485,0.4002022853581664,0.9809307788404029,0.9371447412392545,0.9557046804572696,0.9453523183346934
1.614,15.336717770186356,0.6209254607368033,0.4001693640945294,0.0007123901707218283,0.4001693640945294,0.9809512573958186,0.9371634060192449,0.9557230903705308,0.9453716731786759
1.616,15.361461200691641,0.6212048939299196,0.40013636493468213,0.0006622338080591306,0.40013636493468213,0.9809715677778611,0.9371814215938115,0.9557405111259669,0.9453901335983531
1.618,15.384397848089911,0.6214553953587506,0.40010329107543563,0.0006120144229247091,0.40010329107543563,0.9809917182241409,0.9371987944413663,0.9557569471107398,0.9454077050428062
1.62,15.405525561494148,0.6216769369969036,0.40007014567103516,0.0005617385676180474,0.40007014567103516,0.9810117166269846,0.9372155307099458,0.9557724025083907,0.9454243926961432
1.622,15.42484242601066,0.6218694951793147,0.4000369318336024,0.0005114128004132337,0.4000369318336024,0.9810315705283442,0.9372316362131577,0.9557868812959703,0.9454402014740165
