Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,iEESGO.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.286,0.6839775371741129,0.39842117169210395,0.3999972582027007,-0.0021405909903510862,0.3999972582027007,0.9957672530990678,0.940444459333836,0.9530700426991608,0.9450453502104094
5.288,0.6069278199190519,0.3972286625262657,0.399997535535635,-0.0021399037891281594,0.399997535535635,0.9957297204281664,0.9403773877144944,0.95299506194655,0.9449702275458816
5.29,0.5299077068323903,0.3960378962771878,0.39999781361753706,-0.0021389463842735545,0.39999781361753706,0.9956921708805058,0.9403102466191451,0.9529200332539801,0.9448950456646823
5.292,0.4529269174896928,0.3948490208321685,0.39999809241211337,-0.0021377192122122588,0.39999809241211337,0.9956546096222629,0.9402430451372563,0.9528449665912483,0.9448198146252994
5.294,0.3759951551530162,0.39366218349211957,0.39999837188301635,-0.0021362227428044977,0.39999837188301635,0.9956170418712568,0.9401757924299399,0.9527698719840346,0.9447445445512698
5.296,0.29912210556964414,0.39247753095473176,0.3999986519938491,-0.0021344574792077848,0.3999986519938491,0.9955794728956278,0.9401084977281086,0.9526947595121136,0.9446692456292888
5.298,0.22231743577606145,0.3912952092978608,0.39999893270817016,-0.002132423957735198,0.39999893270817016,0.9955419080124918,0.9400411703306003,0.9526196393075361,0.9445939281072881
5.3,0.1455907929067558,0.390115363963125,0.3999992139894983,-0.0021301227477099165,0.3999992139894983,0.9955043525865617,0.939973819602259,0.9525445215527786,0.9445186022924738
5.302,0.06895180300866444,0.388938139739729,0.3999994958013171,-0.002127554451316083,0.3999994958013171,0.9954668120287486,0.9399064549719832,0.9524694164788641,0.9444432785493331
5.304,-0.007589930139149685,0.3877636807485002,0.39999977810708026,-0.002124719703446032,0.39999977810708026,0.9954292917947334,0.9398390859307354,0.9523943343634517,0.9443679672976062
5.306,-0.08402482620005335,0.3865921304261506,0.40000006087021583,-0.0021216191715439426,0.40000006087021583,0.9953917973835135,0.9397717220295173,0.9523192855288999,0.9442926790102261
5.308,-0.1603433294490457,0.3854236315097507,0.4000003440541313,-0.0021182535554459475,0.4000003440541313,0.9953543343359292,0.9397043728773123,0.9522442803403002,0.9442174242112262
5.31,-0.23653590993580273,0.38425832602142945,0.4000006276222184,-0.002114623587216775,0.4000006276222184,0.995316908233163,0.9396370481389917,0.9521693292034831,0.9441422134736168
5.312,-0.3125930646419823,0.3830963552532906,0.40000091153785744,-0.0021107300309829518,0.40000091153785744,0.995279524695218,0.9395697575331907,0.9520944425629997,0.9440670574172303
5.314,-0.3885053186322606,0.3819378597525509,0.4000011957644226,-0.0021065736827626342,0.4000011957644226,0.9952421893793769,0.9395025108301518,0.9520196309000751,0.9439919667065398
5.316,-0.4642632261995206,0.3807829793068932,0.4000014802652864,-0.0021021553702920926,0.4000014802652864,0.9952049079786363,0.9394353178495382,0.9519449047305384,0.9439169520484454
5.318,-0.5398573720033962,0.3796318529300441,0.40000176500382456,-0.0020974759528489336,0.40000176500382456,0.9951676862201259,0.9393681884582161,0.951870274602728,0.9438420241900356
5.32,-0.6152783722025973,0.3784846188475661,0.4000020499434206,-0.002092536321072078,0.4000020499434206,0.9951305298635059,0.939301132568011,0.951795751095372,0.9437671939163202
5.322,-0.6905168755804951,0.3773414144828716,0.40000233504747046,-0.0020873373967785747,0.40000233504747046,0.995093444699347,0.9392341601334324,0.9517213448154492,0.9436924720479395
5.324,-0.7655635646643907,0.3762023764434508,0.40000262027938766,-0.002081880132777258,0.40000262027938766,0.9950564365474939,0.9391672811493751,0.9516470663960243,0.9436178694388438
5.326,-0.8404091568376856,0.37506764050731856,0.40000290560260754,-0.0020761655126793474,0.40000290560260754,0.9950195112554119,0.9391005056487918,0.9515729264940632,0.9435433969739541
5.328,-0.9150444054453789,0.3739373416096783,0.4000031909805923,-0.002070194550706003,0.4000031909805923,0.9949826746965182,0.9390338437003425,0.9514989357882302,0.9434690655667954
5.33,-0.9894601008923843,0.37281161382980044,0.40000347637683525,-0.0020639682914929116,0.40000347637683525,0.9949459327684979,0.9389673054060186,0.9514251049766609,0.9433948861571094
5.332,-1.0636470717350903,0.3716905903781151,0.40000376175486596,-0.002057487809891914,0.40000376175486596,0.9949092913916091,0.9389009008987456,0.9513514447747204,0.9433208697084451
5.334,-1.1375961857653942,0.3705744035835181,0.40000404707825454,-0.0020507542107697737,0.40000404707825454,0.9948727565069696,0.9388346403399611,0.9512779659127419,0.943247027205729
5.336,-1.2112983510876418,0.36946318488089236,0.40000433231061666,-0.0020437686288040926,0.40000433231061666,0.9948363340748378,0.9387685339171743,0.9512046791337466,0.9431733696528143
5.338,-1.284744517187971,0.3683570647988371,0.40000461741561766,-0.0020365322282764587,0.40000461741561766,0.9948000300728764,0.9387025918415023,0.9511315951911489,0.9430999080700129
5.34,-1.3579256759964853,0.36725617294760904,0.4000049023569775,-0.0020290462028628212,0.4000049023569775,0.9947638504944103,0.9386368243451908,0.9510587248464459,0.9430266534916086
5.342,-1.430832862941509,0.36616063800727294,0.40000518709847543,-0.002021311775421207,0.40000518709847543,0.9947278013466719,0.9385712416791132,0.9509860788668903,0.9429536169633528
5.344,-1.5034571579963445,0.3650705877160594,0.4000054716039544,-0.00201333019777677,0.4000054716039544,0.9946918886490381,0.9385058541102537,0.9509136680231508,0.942880809539944
5.346,-1.575789686718052,0.3639861488589293,0.40000575583732556,-0.0020051027505042698,0.40000575583732556,0.9946561184312603,0.9384406719191755,0.950841503086959,0.9428082422824935
5.348,-1.6478216212786752,0.3629074472563419,0.40000603976257304,-0.0019966307427079586,0.40000603976257304,0.9946204967316847,0.9383757053974692,0.950769594828742,0.9427359262559736
5.35,-1.7195441814881738,0.36183460775322873,0.4000063233437582,-0.0019879155117990045,0.4000063233437582,0.99458502959547,0.9383109648451929,0.9506979540152464,0.942663872526657
5.352,-1.7909486358094946,0.3607677542081651,0.4000066065450242,-0.0019789584232704333,0.4000066065450242,0.9945497230727938,0.9382464605682937,0.9506265914071481,0.9425920921595384
5.354,-1.8620263023653023,0.35970700948274975,0.4000068893306009,-0.0019697608704696825,0.4000068893306009,0.994514583217059,0.9381822028760188,0.9505555177566548,0.9425205962157481
5.356,-1.9327685499368006,0.35865249543117206,0.40000717166480865,-0.001960324274368749,0.40000717166480865,0.9944796160830938,0.9381182020783158,0.9504847438050973,0.9424493957499537
5.358,-2.0031667989539166,0.3576043328899854,0.40000745351206335,-0.0019506500833320558,0.40000745351206335,0.9944448277253474,0.9380544684832202,0.9504142802805131,0.942378501807752
5.36,-2.0732125224772777,0.35656264166807194,0.40000773483688035,-0.0019407397728820185,0.40000773483688035,0.9944102241960843,0.9379910123942359,0.9503441378952221,0.9423079254230509
5.362,-2.1428972471715233,0.3555275405368005,0.40000801560387933,-0.0019305948454624037,0.40000801560387933,0.9943758115435767,0.937927844107705,0.9502743273433965,0.9422376776154466
5.364,-2.212212554270366,0.35449914722037645,0.4000082957777883,-0.0019202168301994571,0.4000082957777883,0.9943415958102937,0.937864973910171,0.9502048592986221,0.9421677693875884
5.366,-2.281150080532705,0.35347757838638133,0.4000085753234483,-0.0019096072826609292,0.4000085753234483,0.9943075830310917,0.9378024120757344,0.9501357444114578,0.9420982117225429
5.368,-2.3497015191902126,0.35246294963650004,0.40000885420581744,-0.0018987677846129727,0.40000885420581744,0.9942737792314046,0.9377401688634042,0.9500669933069875,0.9420290155811487
5.37,-2.4178586208859496,0.35145537549743533,0.4000091323899756,-0.001887699943775009,0.4000091323899756,0.994240190425434,0.9376782545144422,0.9499986165823711,0.9419601918993697
5.372,-2.485613194604419,0.3504549694120021,0.40000940984112815,-0.0018764053935725292,0.40000940984112815,0.9942068226143416,0.9376166792497059,0.94993062480439,0.9418917515856423
5.374,-2.5529571085923886,0.3494618437304089,0.4000096865246108,-0.001864885792887968,0.4000096865246108,0.9941736817844439,0.9375554532669865,0.9498630285069933,0.9418237055182225
5.376,-2.6198822912708835,0.34847610970171394,0.4000099624058933,-0.0018531428258096124,0.4000099624058933,0.9941407739054083,0.9374945867383455,0.9497958381888408,0.9417560645425287
5.378,-2.6863807321379327,0.34749787746546545,0.40001023745058445,-0.0018411782013786505,0.40001023745058445,0.9941081049284546,0.9374340898074512,0.9497290643108467,0.9416888394684866
5.38,-2.7524444826624683,0.34652725604350937,0.40001051162443535,-0.0018289936533343112,0.40001051162443535,0.9940756807845598,0.9373739725869139,0.9496627172937233,0.9416220410678723
5.382,-2.8180656571687237,0.34556435333197866,0.4000107848933442,-0.001816590939857245,0.4000107848933442,0.9940435073826671,0.9373142451556229,0.9495968075155262,0.941555680071657
5.384,-2.883236433711537,0.34460927609344894,0.4000110572233602,-0.001803971843311098,0.4000110572233602,0.9940115906079017,0.9372549175560835,0.9495313453092016,0.9414897671673531
5.386,-2.9479490549421445,0.3436621299492674,0.4000113285806879,-0.001791138169982383,0.4000113285806879,0.9939799363197904,0.9371959997917593,0.9494663409601354,0.9414243129963645
5.388,-3.01219582896487,0.3427230193720456,0.40001159893169086,-0.0017780917498185997,0.40001159893169086,0.9939485503504916,0.9371375018244166,0.9494018047037088,0.9413593281513392
5.39,-3.0759691301840655,0.34179204767831933,0.40001186824289614,-0.001764834436164748,0.40001186824289614,0.9939174385030278,0.9370794335714723,0.9493377467228539,0.941294823173527
5.392,-3.139261400141712,0.3408693170213724,0.400012136480998,-0.00175136810549819,0.400012136480998,0.9938866065495299,0.9370218049033499,0.949274177145619,0.9412308085501427
5.394,-3.2020651483452767,0.3399549283842209,0.40001240361286217,-0.0017376946571619582,0.40001240361286217,0.9938560602294886,0.9369646256408394,0.9492111060427376,0.9411672947117363
5.396,-3.264372953086218,0.3390489815727542,0.40001266960552967,-0.0017238160130964594,0.40001266960552967,0.993825805248014,0.9369079055524663,0.9491485434252039,0.9411042920295691
5.398,-3.3261774622485323,0.33815157520903605,0.40001293442622077,-0.0017097341175697227,0.40001293442622077,0.9937958472741055,0.9368516543518667,0.9490864992418576,0.9410418108129985
5.4,-3.3874713941077195,0.3372628067247579,0.4000131980423389,-0.0016954509369061365,0.4000131980423389,0.993766191938933,0.9367958816951736,0.9490249833769758,0.9409798613068727
5.402,-3.448247538119805,0.3363827723548483,0.40001346042147473,-0.0016809684592137793,0.40001346042147473,0.9937368448341268,0.9367405971784127,0.9489640056478748,0.9409184536889341
5.404,-3.508498755700782,0.335511567131226,0.40001372153140946,-0.0016662886941102811,0.40001372153140946,0.9937078115100806,0.936685810334907,0.9489035758025213,0.9408575980672335
5.406,-3.568217980995893,0.334649284876708,0.4000139813401193,-0.0016514136724473732,0.4000139813401193,0.9936790974742646,0.9366315306326962,0.9488437035171556,0.9407973044775573
5.408,-3.627398221639134,0.3337960181990609,0.400014239815779,-0.0016363454460340604,0.400014239815779,0.993650708189552,0.9365777674719657,0.9487843983939236,0.940737582880864
