Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eSDC1A.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.146,6.736971811762384,0.39006247088613727,0.4,0.0001808444602260048,1.9821267711011912,1.0201309162012506,0.9555511820459596,0.9631008715570105,0.9576307507299553
5.148,6.743523499206143,0.39020615825732097,0.4,0.00018313254469333668,1.9821577302857674,1.0201291289311474,0.9555552591846852,0.963107147777698,0.9576363970665678
5.15,6.7501569479067225,0.3903510250875893,0.4,0.0001853867068711216,1.9821881532361196,1.0201273818026733,0.9555594027463643,0.9631134972552663,0.9576421171159576
5.152,6.75687093179516,0.3904970452449276,0.4,0.00018760667741806396,1.9822180371424842,1.0201256743321527,0.9555636114378862,0.963119918459887,0.9576479093777337
5.154,6.763664215216722,0.3906441924832358,0.4,0.00018979219313672904,1.9822473793249251,1.0201240060320493,0.9555678839604778,0.9631264098554295,0.9576537723451849
5.156,6.770535553152542,0.39079244044675426,0.4,0.00019194299699910257,1.982276177233514,1.020122376411125,0.9555722190099953,0.9631329698997786,0.957659704505601
5.158,6.777483691442165,0.3909417626744941,0.4,0.0001940588381711194,1.9823044284484674,1.0201207849745981,0.9555766152772169,0.9631395970451515,0.9576657043405944
5.16,6.784507367006948,0.3910921326046768,0.4,0.00019613947203614787,1.982332130680241,1.020119231224307,0.9555810714481335,0.9631462897384141,0.9576717703264197
5.162,6.791605308074307,0.391243523579177,0.4,0.00019818466021744401,1.9823592817695812,1.0201177146588654,0.9555855862042385,0.9631530464213969,0.957677900934293
5.164,6.7987762344027365,0.3913959088479711,0.4,0.00020019417059955545,1.9823858796875338,1.0201162347738224,0.9555901582228172,0.9631598655312095,0.9576840946307102
5.166,6.806018857507587,0.3915492615735867,0.4,0.00020216777734868963,1.9824119225354109,1.0201147910618182,0.955594786177235,0.9631667455005545,0.9576903498777648
5.168,6.813331880887541,0.3917035548355584,0.4,0.00020410526093203414,1.9824374085447152,1.020113383012744,0.955599468737223,0.9631736847580402,0.9576966651334626
5.17,6.820714000251808,0.39185876163488587,0.4,0.00020600640813604328,1.9824623360770228,1.0201120101138952,0.9556042045691653,0.9631806817284925,0.9577030388520379
5.172,6.82816390374791,0.39201485489848925,0.4,0.00020787101208367243,1.982486703623824,1.0201106718501272,0.9556089923363814,0.9631877348332648,0.957709469484266
5.174,6.8356802721901015,0.3921718074836721,0.4,0.0002096988722505746,1.9825105098063238,1.0201093677040092,0.9556138306994097,0.9631948424905474,0.9577159554777759
5.176,6.843261779288328,0.39232959218257896,0.4,0.00021148979448024825,1.9825337533751992,1.0201080971559802,0.9556187183162892,0.9632020031156764,0.957722495277361
5.178,6.850907091877746,0.392488181726655,0.4,0.00021324359099814997,1.9825564332103187,1.0201068596844964,0.9556236538428382,0.9632092151214386,0.9577290873252878
5.18,6.858614870148695,0.392647548791106,0.4,0.00021496008042475623,1.982578548320419,1.0201056547661855,0.9556286359329321,0.9632164769183772,0.9577357300616036
5.182,6.866383767877149,0.3928076659993536,0.4,0.00021663908778758693,1.9826000978427436,1.020104481875996,0.9556336632387816,0.9632237869150958,0.9577424219244431
5.184,6.8742124326555585,0.39296850592748933,0.4,0.00021828044453218272,1.9826210810426401,1.0201033404873443,0.9556387344112046,0.9632311435185599,0.9577491613503315
5.186,6.882099506124094,0.3931300411087266,0.4,0.000219883988532048,1.9826414973131197,1.0201022300722633,0.9556438480999009,0.9632385451343962,0.9577559467744866
5.188,6.8900436242022085,0.3932922440378482,0.4,0.0002214495640975467,1.982661346174377,1.020101150101549,0.9556490029537218,0.9632459901671931,0.9577627766311207
5.19,6.898043417320517,0.3934550871756476,0.4,0.00022297702198376248,1.9826806272732715,1.0201001000449026,0.9556541976209397,0.963253477020796,0.9577696493537382
5.192,6.906097510652914,0.3936185429533676,0.4,0.00022446621939731717,1.9826993403827724,1.0200990793710765,0.9556594307495139,0.9632610040986019,0.9577765633754314
5.194,6.914204524348957,0.39378258377713243,0.4,0.000225917020002159,1.9827174854013634,1.0200980875480137,0.9556647009873561,0.9632685698038539,0.957783517129176
5.196,6.92236307376641,0.3939471820323728,0.4,0.00022732929392430885,1.9827350623524134,1.0200971240429897,0.9556700069825921,0.96327617253993,0.9577905090481226
5.198,6.93057176970395,0.3941123100882431,0.4,0.00022870291775557713,1.9827520713835083,1.02009618832275,0.955675347383823,0.9632838107106346,0.9577975375658873
5.2,6.938829218633975,0.3942779403020329,0.4,0.00023003777455624536,1.9827685127657482,1.0200952798536465,0.9556807208403818,0.9632914827204829,0.9578046011168388
5.202,6.947134022935523,0.39444404502356767,0.4,0.00023133375385672391,1.9827843868930086,1.0200943981017745,0.9556861260025904,0.9632991869749868,0.9578116981363842
5.204,6.955484781127197,0.39461059659960185,0.4,0.00023259075165817667,1.9827996942811668,1.0200935425331055,0.9556915615220124,0.9633069218809386,0.9578188270612529
5.206,6.963880088100113,0.3947775673782013,0.4,0.00023380867043212354,1.9828144355672928,1.020092712613618,0.955697026051703,0.9633146858466883,0.9578259863297754
5.208,6.972318535350798,0.39494492971311546,0.4,0.00023498741911901757,1.9828286115088087,1.0200919078094293,0.955702518246459,0.9633224772824243,0.9578331743821631
5.21,6.980798711214053,0.39511265596813727,0.4,0.00023612691312580703,1.9828422229826124,1.0200911275869224,0.9557080367630632,0.9633302946004476,0.9578403896607831
5.212,6.989319201095671,0.3952807185214536,0.4,0.00023722707432247527,1.9828552709841696,1.0200903714128733,0.9557135802605281,0.9633381362154458,0.9578476306104321
5.214,6.997878587705038,0.3954490897699813,0.4,0.000238287831037569,1.9828677566265738,1.020089638754575,0.9557191474003366,0.9633460005447634,0.9578548956786055
5.216,7.006475451287529,0.39561774213368944,0.4,0.0002393091180527128,1.9828796811395744,1.02008892907996,0.9557247368466794,0.9633538860086696,0.957862183315766
