Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.024,0.9440498450487829,0.2914509491945693,0.4,0.0006635310434706329,1.065120683380106,1.017128266705535,0.9496686577246622,0.9565520780329794,0.9510634801568941
2.026,0.9683915126007022,0.29205032939396325,0.4,0.0006887600881359102,1.0665115008108765,1.0169236343833463,0.9495653086798309,0.9564980500026442,0.9509865476054696
2.028,0.9936388420449442,0.29266440849351855,0.4,0.0007138450229243398,1.0679403233646447,1.0167200188826209,0.9494632368852277,0.9564452881034293,0.9509109433608078
2.03,1.019786584049292,0.293293046956069,0.4,0.0007387824435088512,1.0694068717908758,1.0165174217152386,0.9493624350947192,0.9563937829312862,0.9508366585042437
2.032,1.0468293673205369,0.2939361036400086,0.4,0.0007635689786665544,1.0709108671193324,1.0163158441494453,0.9492628958004523,0.9563435248458566,0.9507636838591166
2.034,1.0747616998028384,0.29459343582443853,0.4,0.0007882012906474715,1.0724520307077108,1.0161152872146542,0.9491646112393194,0.9562945039764088,0.9506920099971968
2.036,1.1035779698893453,0.2952648992343607,0.4,0.0008126760755374422,1.0740300842882216,1.0159157517063218,0.9490675733994812,0.9562467102278206,0.9506216272451643
2.038,1.1332724476466784,0.2959503480659065,0.4,0.0008369900636150214,1.0756447500130895,1.0157172381908923,0.9489717740269462,0.9562001332866031,0.9505525256911367
2.04,1.163839286052257,0.29664963501161684,0.4,0.0008611400197025295,1.0772957504989749,1.0155197470108048,0.9488772046322006,0.9561547626269631,0.9504846951912446
2.042,1.1952725222440481,0.29736261128576497,0.4,0.0008851227435110762,1.0789828088702935,1.0153232782895631,0.9487838564968847,0.9561105875169026,0.9504181253762474
2.044,1.2275660787827414,0.29808912664972886,0.4,0.0009089350699797169,1.0807056488014366,1.0151278319368628,0.9486917206805131,0.9560675970243475,0.9503528056581885
2.046,1.2607137649259126,0.29882902943741474,0.4,0.0009325738696085598,1.0824639945578713,1.0149334076537737,0.9486007880272348,0.9560257800233085,0.9502887252370849
2.048,1.2947092779141867,0.29958216658073133,0.4,0.0009560360487859831,1.0842575710361237,1.0147400049379713,0.9485110491726266,0.9559851252000638,0.9502258731076475
2.05,1.3295462042689552,0.3003483836351189,0.4,0.0009793185501097818,1.0860861038026264,1.0145476230890187,0.9484224945505216,0.9559456210593675,0.9501642380660293
2.052,1.3652180211016685,0.30112752480513383,0.4,0.0010024183527023978,1.0879493191314347,1.0143562612136874,0.9483351143998603,0.9559072559306728,0.9501038087165958
2.054,1.4017180974342422,0.3019194329700907,0.4,0.001025332472520057,1.0898469440407939,1.0141659182313256,0.9482488987715691,0.9558700179743748,0.9500445734787164
2.056,1.4390396955306146,0.30272394970976174,0.4,0.0010480579626559623,1.0917787063285638,1.0139765928792577,0.9481638375354586,0.9558338951880629,0.9499865205935715
2.058,1.4771759722389757,0.30354091533013744,0.4,0.0010705919136373687,1.0937443346064832,1.013788283718219,0.9480799203871344,0.9557988754127826,0.9499296381309712
2.06,1.5161199803447203,0.3043701688892483,0.4,0.001092931453716687,1.0957435583332844,1.0136009891378224,0.9479971368549241,0.955764946339304,0.9498739139961851
2.062,1.555864669933631,0.3052115482230486,0.4,0.0011150737491564416,1.0977761078466386,1.0134147073620494,0.9479154763068106,0.955732095514393,0.9498193359367758
2.064,1.5964028897653522,0.3060648899713645,0.4,0.0011370160045082298,1.0998417143939465,1.013229436454766,0.9478349279573691,0.9557003103470798,0.9497658915494327
2.066,1.6377273886566541,0.3069300296039038,0.4,0.001158755462885506,1.1019401101619548,1.013045174325257,0.9477554808747083,0.9556695781149281,0.9497135682868078
2.068,1.679830816874552,0.30780680144633626,0.4,0.0011802894062303382,1.104071028305214,1.0128619187337784,0.9476771239874036,0.9556398859702918,0.9496623534643419
2.07,1.7227057275387712,0.30869503870643444,0.4,0.0012016151555739615,1.1062342029733612,1.0126796672971214,0.9475998460914296,0.9556112209465675,0.9496122342670863
2.072,1.76634457803363,0.3095945735002846,0.4,0.0012227300712912715,1.1084293693372427,1.0124984174941878,0.9475236358570773,0.9555835699644303,0.9495631977565084
2.074,1.8107397314288247,0.3105052368785616,0.4,0.0012436315533490884,1.1106562636138628,1.0123181666715695,0.9474484818358615,0.9555569198380556,0.9495152308772845
2.076,1.855883457909192,0.31142685885287447,0.4,0.0012643170415483273,1.1129146230901752,1.0121389120491333,0.9473743724674082,0.9555312572813219,0.9494683204640714
2.078,1.9017679362129236,0.31235926842217665,0.4,0.0012847840157599118,1.115204186145702,1.0119606507256045,0.9473012960863217,0.9555065689139908,0.9494224532482576
2.08,1.9483852550783212,0.3133022935992442,0.4,0.0013050299961545617,1.1175246922740023,1.0117833796841467,0.9472292409290289,0.9554828412678635,0.9493776158646884
2.082,1.9957274146985498,0.31425576143722034,0.4,0.0013250525434262946,1.1198758821029735,1.0116070957979362,0.9471581951405947,0.9554600607929101,0.9493337948583616
2.084,2.043786328184489,0.31521949805623084,0.4,0.0013448492590097706,1.1222574974140092,1.0114317958357244,0.9470881467815049,0.9554382138633669,0.9492909766910912
2.086,2.092553823035131,0.31619332867005867,0.4,0.001364417785291322,1.1246692811599983,1.0112574764673898,0.9470190838344171,0.9554172867838017,0.949249147748137
2.088,2.14202164261563,0.31717707761289216,0.4,0.0013837558058137946,1.1271109774821912,1.0110841342694714,0.946950994210874,0.955397265795145,0.9492082943447959
2.09,2.192181447642445,0.31817056836613095,0.4,0.0014028610454750467,1.1295823317259184,1.0109117657306839,0.9468838657579719,0.9553781370806783,0.9491684027329503
2.092,2.2430248176756837,0.3191736235852626,0.4,0.001421731270720228,1.1320830904551868,1.0107403672574102,0.9468176862649889,0.9553598867719866,0.9491294591075735
2.094,2.2945432526180856,0.3201860651267967,0.4,0.0014403642897276893,1.1346130014661442,1.0105699351791702,0.9467524434699649,0.9553425009548628,0.9490914496131889
2.096,2.346728174220757,0.3212077140752641,0.4,0.0014587579525886425,1.1371718137994347,1.0104004657540568,0.9466881250662305,0.9553259656751689,0.9490543603502772
2.098,2.3995709275950827,0.3222383907702749,0.4,0.001476910151480425,1.1397592777514378,1.010231955174146,0.9466247187088811,0.9553102669446459,0.9490181773816314
2.1,2.453062782730943,0.32327791483363555,0.4,0.0014948188208334869,1.142375144884417,1.0100643995708691,0.9465622120211986,0.9552953907466754,0.9489828867386567
2.102,2.5071949360206394,0.3243261051965223,0.4,0.0015124819374919556,1.1450191680355686,1.0098977950203494,0.9465005926010104,0.9552813230419848,0.9489484744276114
2.104,2.5619585117886814,0.3253827801267116,0.4,0.0015298975208678984,1.1476911013249993,1.0097321375486967,0.9464398480269861,0.9552680497742985,0.9489149264357869
2.106,2.6173445638268134,0.3264477572558599,0.4,0.0015470636330891395,1.150390700162626,1.0095674231372636,0.9463799658648723,0.9552555568759303,0.9488822287376238
2.108,2.673344076934447,0.3275208536068387,0.4,0.0015639783791407472,1.153117721254024,1.0094036477278505,0.9463209336736554,0.9552438302733152,0.9488503673007623
2.11,2.729947968463871,0.3286018856211141,0.4,0.0015806399070000575,1.1558719226052203,1.0092408072278685,0.946262739011659,0.9552328558924786,0.9488193280920233
2.112,2.787147089870409,0.32969066918617473,0.4,0.001597046407765344,1.1586530635264591,1.0090788975154457,0.9462053694425636,0.955222619664441,0.9487890970833186
2.114,2.8449322282668916,0.33078701966300117,0.4,0.001613196115778005,1.1614609046349358,1.008917914444485,0.946148812541354,0.9552131075305564,0.9487596602574879
2.116,2.903294107982614,0.3318907519135773,0.4,0.0016290873087383756,1.16429520785653,1.0087578538496642,0.9460930559001869,0.9552043054477799,0.9487310036140597
2.118,2.9622233921261407,0.33300168032843763,0.4,0.001644718307815043,1.1671557364265328,1.0085987115513761,0.9460380871341803,0.9551961993938677,0.9487031131749345
2.12,3.0217106841521417,0.33411961885424857,0.4,0.0016600874777477684,1.1700422548894003,1.0084404833606102,0.9459838938871168,0.9551887753725012,0.9486759749899868
2.122,3.0817465294316015,0.33524438102142273,0.4,0.0016751932269438961,1.1729545290975294,1.008283165083772,0.9459304638370654,0.9551820194183389,0.9486495751425861
2.124,3.142321416825598,0.3363757799717586,0.4,0.001690034007568358,1.1758923262090895,1.0081267525274318,0.9458777847019134,0.9551759176019904,0.9486238997550326
2.126,3.203425780261992,0.3375136284861036,0.4,0.0017046083156271544,1.1788554146849057,1.0079712415030135,0.9458258442448116,0.9551704560349142,0.9485989349939083
2.128,3.2650500003152203,0.33865773901204144,0.4,0.0017189146910444168,1.1818435642844303,1.0078166278314067,0.9457746302795258,0.9551656208742341,0.9485746670753371
2.13,3.3271844057885263,0.3398079236915887,0.4,0.0017329517177329418,1.184856546060795,1.007662907347511,0.9457241306756954,0.9551613983274746,0.9485510822701566
2.132,3.3898192752988368,0.34096399438891134,0.4,0.0017467180236582986,1.1878941323549854,1.0075100759047035,0.945674333363998,0.9551577746572152,0.9485281669089984
2.134,3.4529448388636075,0.3421257627180429,0.4,0.0017602122808964052,1.1909560967891304,1.007358129379233,0.9456252263412158,0.9551547361856582,0.9485059073872745
2.136,3.5165512794898466,0.34329304007061284,0.4,0.0017734332056846731,1.194042214258945,1.0072070636745332,0.9455767976752029,0.9551522692991116,0.9484842901700672
2.138,3.580628734764637,0.34446563764356786,0.4,0.0017863795584666217,1.197152260925325,1.0070568747254585,0.9455290355097524,0.9551503604523858,0.9484633017969248
2.14,3.645167298447379,0.34564336646689453,0.4,0.0017990501439300614,1.200286014205129,1.006907558502437,0.945481928069362,0.9551489961731009,0.9484429288865573
2.142,3.7101570220630573,0.3468260374313271,0.4,0.0018114438110387514,1.2034432527611496,1.0067591110155378,0.945435463663894,0.955148163065904,0.9484231581414321
2.144,3.7755879164967663,0.3480134613160473,0.4,0.0018235594530576294,1.2066237564913085,1.0066115283184585,0.9453896306931312,0.9551478478165975,0.9484039763522707
2.146,3.8414499535887905,0.3492054488163577,0.4,0.001835396007571526,1.2098273065170753,1.00646480651242,0.9453444176512268,0.9551480371961741,0.9483853704024418
2.148,3.90773306773048,0.35040181057133757,0.4,0.00184695245649746,1.2130536851711518,1.0063189417499754,0.9452998131310436,0.9551487180647585,0.9483673272722499
2.15,3.9744271574602132,0.3516023571914678,0.4,0.0018582278260904311,1.2163026759844164,1.0061739302387303,0.9452558058283875,0.9551498773754575,0.948349834043122
2.152,4.041522087059693,0.3528068992862207,0.4,0.0018692211869428062,1.2195740636721726,1.0060297682449684,0.9452123845461272,0.9551515021781121,0.9483328779016863
2.154,4.109007688149865,0.35401524749161145,0.4,0.0018799316539772238,1.2228676341196978,1.0058864520971869,0.945169538198205,0.955153579622956,0.9483164461437447
2.156,4.176873761286698,0.3552272124977078,0.4,0.001890358386433108,1.226183174367136,1.005743978189537,0.9451272558135324,0.9551560969641779,0.9483005261781381
2.158,4.245110077556137,0.35644260507608516,0.4,0.001900500587846724,1.2295204725937319,1.005602342985168,0.9450855265397744,0.9551590415633845,0.9482851055305029
2.16,4.313706380168447,0.3576612361072319,0.4,0.001910357506024867,1.2328793181014466,1.0054615430194773,0.9450443396470173,0.9551624008929677,0.9482701718469189
2.162,4.3826523860512685,0.35888291660789035,0.4,0.00191992843301212,1.2362595012979591,1.0053215749032591,0.9450036845313224,0.9551661625393716,0.9482557128974446
2.164,4.451937787441608,0.36010745775833486,0.4,0.0019292127050517726,1.239660813679091,1.0051824353257568,0.944963550718164,0.9551703142062621,0.9482417165795458
2.166,4.521552253476077,0.3613346709295761,0.4,0.0019382097025403442,1.2430830478106556,1.0050441210576164,0.9449239278657483,0.9551748437175951,0.9482281709214093
2.168,4.591485431779611,0.3625643677104895,0.4,0.0019469188499757983,1.246525997309775,1.0049066289537363,0.9448848057682183,0.9551797390205864,0.9482150640851471
2.17,4.661726950051974,0.3637963599348619,0.4,0.0019553396158994017,1.2499894568256644,1.0047699559560184,0.9448461743587371,0.9551849881885797,0.9482023843698868
2.172,4.732266417652303,0.365030459708347,0.4,0.0019634715128313126,1.2534732220199252,1.0046340990960145,0.9448080237124561,0.9551905794238142,0.9481901202147499
2.174,4.803093427180964,0.3662664794353298,0.4,0.001971314097199857,1.2569770895463488,1.0044990554974713,0.9447703440493623,0.9551965010600926,0.9481782602017178
2.176,4.874197556059009,0.367504231845691,0.4,0.0019788669692645785,1.2605008570302738,1.0043648223787716,0.9447331257370081,0.9552027415653465,0.9481667930583838
2.178,4.945568368104493,0.36874353002146243,0.4,0.001986129773033024,1.2640443230474958,1.0042313970552692,0.9446963592931191,0.9552092895440998,0.948155707660591
2.18,5.01719541510594,0.36998418742337713,0.4,0.0019931021961713544,1.2676072871027741,1.0040987769415228,0.9446600353880865,0.9552161337398333,0.9481449930349582
