Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.79,0.2799210193840766,0.3386075247572944,0.399999529123306,-0.0011838544610102018,1.9077371832762715,1.0373131762564467,0.9644517008307647,0.9678525839881709,0.9643168541043158
2.792,0.23758164433182621,0.3379457413223007,0.399999529123306,-0.0011683057276366843,1.90731187156163,1.0372630883728116,0.9643936627143499,0.9677962836667163,0.9642573239844574
2.794,0.1958049546878715,0.3372965551913317,0.399999529123306,-0.0011525946881312083,1.906890692485058,1.0372131713519208,0.9643361976917809,0.9677406799715201,0.964198470046488
2.796,0.15459673638023366,0.33666004231154545,0.399999529123306,-0.001136724517424251,1.9064736269641658,1.037163434536644,0.9642793167469665,0.9676857830648208,0.9641403032513084
2.798,0.1139626607070939,0.33603627617020615,0.399999529123306,-0.0011206984088049372,1.90606065519151,1.0371138871615684,0.9642230306773301,0.9676316029125565,0.9640828343589274
2.8,0.07390828368705783,0.3354253277939092,0.399999529123306,-0.001104519573304206,1.9056517566411548,1.0370645383496644,0.9641673500901192,0.9675781492812456,0.9640260739249615
2.802,0.03443904543148355,0.3348272657481997,0.399999529123306,-0.0010881912390778383,1.9052469100755485,1.0370153971090157,0.9641122853988046,0.9675254317349519,0.9639700322972234
2.804,-0.004439730460837375,0.33424215613760083,0.399999529123306,-0.0010717166507895617,1.9048460935526903,1.036966472329622,0.9640578468195715,0.9674734596323311,0.9639147196124007
2.806,-0.04272283748693245,0.33367006260602394,0.399999529123306,-0.0010550990689942145,1.9044492844336083,1.0369177727802739,0.9640040443679049,0.9674222421237673,0.9638601457928303
2.808,-0.08040518680056032,0.3331110463375751,0.399999529123306,-0.0010383417695211848,1.9040564593901173,1.0368693071055013,0.9639508878552704,0.9673717881485927,0.9638063205433645
2.81,-0.11748180775106791,0.33256516605773384,0.399999529123306,-0.0010214480428581002,1.903667594412877,1.0368210838225966,0.9638983868858925,0.9673221064323978,0.9637532533483346
2.812,-0.15394784839993347,0.33203247803490954,0.399999529123306,-0.0010044211935349833,1.9032826648197247,1.0367731113187142,0.9638465508536299,0.9672732054844296,0.9637009534686108
2.814,-0.1897985760152799,0.33151303608236427,0.399999529123306,-0.0009872645395088444,1.9029016452642904,1.036725397848049,0.9637953889389528,0.9672250935950815,0.9636494299387611
2.816,-0.22502937754411373,0.3310068915604971,0.399999529123306,-0.0009699814115489232,1.9025245097448824,1.0366779515290911,0.9637449101060185,0.9671777788334734,0.9635986915643087
2.818,-0.2596357600625726,0.3305140933794857,0.399999529123306,-0.0009525751526225488,1.9021512316136417,1.036630780341962,0.9636951230998515,0.9671312690451253,0.9635487469190906
