Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.564,28.5120376317762,0.3938270213970821,0.3996588987393749,2.336279416260514e-05,0.3996588987393749,0.9998892351258512,0.991966580131886,0.9999714745259637,0.9959548302551621
8.566,28.51290484742474,0.39385937618926004,0.39966068599780846,2.48145551816517e-05,0.39966068599780846,0.9998873909656286,0.9919652817774375,0.9999706672812666,0.9959537862579485
8.568,28.513824184912146,0.3938926459964037,0.39966245847335446,2.6258413267645384e-05,0.39966245847335446,0.9998855538060449,0.9919639819023276,0.9999698606239016,0.9959527420365364
8.57,28.514795355574716,0.39392682277135754,0.39966421591533696,2.769413774310938e-05,0.39966421591533696,0.9998837239604432,0.991962680737242,0.9999690546913969,0.9959516977726213
8.572,28.515818062480065,0.39396189833028555,0.3996659580762997,2.9121499920174767e-05,0.3996659580762997,0.9998819017397605,0.9919613785121939,0.9999682496205636,0.9959506536471638
8.574,28.516892000499382,0.39399786435444784,0.39966768471204067,3.054027313514832e-05,0.39966768471204067,0.999880087452491,0.9919600754564961,0.9999674455474827,0.9959496098403703
8.576,28.51801685638091,0.39403471239199356,0.39966939558164727,3.19502327826202e-05,0.39966939558164727,0.9998782814046474,0.9919587717987345,0.9999666426074921,0.9959485665316732
8.578,28.519192308824653,0.39407243385977314,0.399671090447529,3.3351156349138646e-05,0.399671090447529,0.9998764838997274,0.9919574677667413,0.9999658409351745,0.9959475238997129
8.58,28.520418028558275,0.3941110200451692,0.399672769075451,3.474282344643434e-05,0.399672769075451,0.9998746952386769,0.9919561635875688,0.9999650406643446,0.9959464821223192
8.582,28.521693678414227,0.3941504621079416,0.39967443123456614,3.612501584417869e-05,0.39967443123456614,0.9998729157198557,0.9919548594874641,0.9999642419280381,0.9959454413764929
8.584,28.523018913407977,0.3941907510820941,0.3996760766974464,3.749751750229431e-05,0.3996760766974464,0.9998711456390049,0.9919535556918428,0.999963444858499,0.9959444018383884
8.586,28.524393380817468,0.39423187787775277,0.3996777052401144,3.886011460280175e-05,0.3996777052401144,0.9998693852892119,0.9919522524252644,0.9999626495871689,0.9959433636832953
8.588,28.52581672026365,0.394273833283065,0.39967931664207323,4.02125955811863e-05,0.39967931664207323,0.999867634960879,0.9919509499114068,0.9999618562446752,0.9959423270856218
8.59,28.527288563792187,0.39431660796611134,0.39968091068633604,4.1554751157311105e-05,0.39968091068633604,0.9998658949416916,0.9919496483730422,0.9999610649608206,0.9959412922188781
8.592,28.528808535956234,0.3943601924768335,0.3996824871594552,4.2886374365836185e-05,0.3996824871594552,0.9998641655165866,0.9919483480320129,0.9999602758645726,0.9959402592556582
8.594,28.530376253900307,0.39440457724897937,0.3996840458515504,4.4207260586169856e-05,0.3996840458515504,0.999862446967722,0.991947049109207,0.9999594890840517,0.9959392283676248
8.596,28.531991327445233,0.3944497526020598,0.39968558655633596,4.551720757193591e-05,0.39968558655633596,0.9998607395744473,0.9919457518245341,0.9999587047465229,0.9959381997254929
8.598,28.53365335917414,0.3944957087433225,0.39968710907114813,4.6816015479943e-05,0.39968710907114813,0.999859043613274,0.991944456396904,0.9999579229783845,0.9959371734990133
8.6,28.535361944519472,0.3945424357697367,0.3996886131969709,4.8103486898673435e-05,0.3996886131969709,0.9998573593578467,0.9919431630442007,0.9999571439051581,0.995936149856957
8.602,28.537116671851077,0.3945899236699958,0.39969009873846145,4.937942687627689e-05,0.39969009873846145,0.999855687078916,0.9919418719832616,0.9999563676514793,0.9959351289670997
8.604,28.538917122565195,0.3946381623265288,0.3996915655039751,5.064364294805481e-05,0.3996915655039751,0.9998540270443106,0.9919405834298543,0.9999555943410892,0.9959341109962078
8.606,28.540762871174532,0.39468714151752754,0.39969301330558926,5.189594516346004e-05,0.39969301330558926,0.9998523795189104,0.9919392975986543,0.999954824096823,0.9959330961100212
8.608,28.542653485399217,0.39473685091898436,0.3996944419591266,5.313614611257474e-05,0.3996944419591266,0.9998507447646209,0.991938014703223,0.9999540570406028,0.9959320844732406
8.61,28.544588526258742,0.3947872801067439,0.39969585128417784,5.4364060952091325e-05,0.39969585128417784,0.9998491230403473,0.9919367349559853,0.999953293293428,0.9959310762495115
8.612,28.546567548164834,0.39483841855856533,0.39969724110412375,5.5579507430782415e-05,0.39969724110412375,0.9998475146019705,0.9919354585682095,0.999952532975366,0.9959300716014107
8.614,28.548590099015193,0.3948902556561944,0.39969861124615613,5.678230591444665e-05,0.39969861124615613,0.9998459197023213,0.9919341857499844,0.9999517762055448,0.9959290706904319
8.616,28.550655720288166,0.39494278068745026,0.39969996154129844,5.797227941034728e-05,0.39969996154129844,0.9998443385911577,0.9919329167101989,0.9999510231021437,0.9959280736769717
8.618,28.55276394713828,0.39499598284831816,0.3997012918244257,5.9149253591130895e-05,0.3997012918244257,0.9998427715151424,0.9919316516565215,0.9999502737823857,0.995927080720316
8.62,28.554914308492584,0.39504985124505654,0.3997026019342832,6.031305681821298e-05,0.3997026019342832,0.9998412187178185,0.991930390795379,0.9999495283625283,0.9959260919786261
8.622,28.5571063271479,0.39510437489631056,0.3997038917135052,6.146352016465407e-05,0.3997038917135052,0.9998396804395893,0.9919291343319369,0.9999487869578568,0.995925107608926
8.624,28.55933951986881,0.39515954273523635,0.3997051610086322,6.260047743749273e-05,0.3997051610086322,0.9998381569176961,0.9919278824700782,0.9999480496826765,0.9959241277670889
8.626,28.561613397486504,0.39521534361163485,0.3997064096701282,6.372376519955866e-05,0.3997064096701282,0.9998366483861969,0.9919266354123843,0.9999473166503035,0.9959231526078237
8.628,28.563927464998343,0.3952717662940923,0.3997076375523967,6.483322279075353e-05,0.3997076375523967,0.9998351550759473,0.9919253933601153,0.9999465879730588,0.9959221822846629
8.63,28.566281221668234,0.39532879947213084,0.3997088445137959,6.592869234878807e-05,0.3997088445137959,0.9998336772145805,0.9919241565131894,0.9999458637622602,0.9959212169499496
8.632,28.5686741611277,0.3953864317583653,0.3997100304166539,6.70100188293915e-05,0.3997100304166539,0.999832215026487,0.9919229250701648,0.9999451441282149,0.9959202567548248
8.634,28.571105771477693,0.3954446516906696,0.3997111951272824,6.80770500259822e-05,0.3997111951272824,0.9998307687327967,0.9919216992282198,0.9999444291802126,0.9959193018492154
8.636,28.573575535391097,0.39550344773434615,0.3997123385159901,6.912963658878788e-05,0.3997123385159901,0.9998293385513621,0.9919204791831341,0.9999437190265184,0.9959183523818217
8.638,28.576082930215907,0.3955628082843063,0.39971346045709494,7.016763204343797e-05,0.39971346045709494,0.9998279246967385,0.9919192651292692,0.9999430137743652,0.9959174085001052
8.64,28.57862742807906,0.3956227216672544,0.3997145608289364,7.119089280899732e-05,0.3997145608289364,0.9998265273801678,0.9919180572595516,0.9999423135299481,0.9959164703502773
8.642,28.581208495990925,0.3956831761438777,0.39971563951388633,7.21992782154637e-05,0.39971563951388633,0.999825146809562,0.9919168557654523,0.9999416183984158,0.9959155380772864
8.644,28.58382559595042,0.3957441599110431,0.39971669639835916,7.319265052071766e-05,0.39971669639835916,0.9998237831894885,0.9919156608369698,0.9999409284838661,0.9959146118248073
8.646,28.586478185050677,0.3958056611039979,0.39971773137282196,7.41708749269156e-05,0.39971773137282196,0.9998224367211519,0.9919144726626116,0.9999402438893374,0.9959136917352289
8.648,28.58916571558535,0.3958676677985742,0.39971874433180277,7.51338195963409e-05,0.39971874433180277,0.9998211076023805,0.9919132914293759,0.9999395647168029,0.9959127779496428
8.65,28.591887635155445,0.3959301680134003,0.39971973517389947,7.608135566670326e-05,0.39971973517389947,0.9998197960276121,0.9919121173227348,0.9999388910671643,0.9959118706078324
8.652,28.5946433867767,0.39599314971211286,0.3997207038017867,7.701335726587745e-05,0.3997207038017867,0.9998185021878787,0.9919109505266152,0.9999382230402455,0.9959109698482613
8.654,28.597432408987505,0.39605660080557586,0.3997216501222227,7.792970152610079e-05,0.3997216501222227,0.9998172262707943,0.9919097912233825,0.9999375607347853,0.9959100758080621
8.656,28.60025413595729,0.3961205091540989,0.3997225740460555,7.883026859760388e-05,0.3997225740460555,0.9998159684605399,0.9919086395938226,0.9999369042484327,0.9959091886230256
8.658,28.603107997595405,0.3961848625696606,0.3997234754882281,7.971494166169421e-05,0.3997234754882281,0.9998147289378532,0.9919074958171247,0.9999362536777391,0.9959083084275892
8.66,28.60599341966049,0.39624964881813507,0.399724354367783,8.05836069432836e-05,0.399724354367783,0.9998135078800139,0.9919063600708651,0.9999356091181535,0.9959074353548275
8.662,28.608909823870235,0.39631485562151764,0.3997252106078659,8.143615372285167e-05,0.3997252106078659,0.9998123054608339,0.9919052325309884,0.999934970664015,0.99590656953644
8.664,28.6118566280116,0.3963804706601548,0.3997260441357292,8.227247434785921e-05,0.3997260441357292,0.9998111218506456,0.9919041133717929,0.999934338408549,0.9959057111027408
