Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,tGOV1.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
7.468,35.03519058741861,0.4013400046038485,0.40008766083069053,-9.873114003188995e-05,0.40008766083069053,0.997218789144274,0.9903260062969773,0.9988916488976185,0.994596733908062
7.47,35.03163125976459,0.4012768218875338,0.40009149646602465,-9.900667117084456e-05,0.40009149646602465,0.997222920463023,0.9903288921022805,0.9988934688648594,0.9945990708492017
7.472,35.02806229528715,0.4012136450309813,0.4000953267849992,-9.926651978934427e-05,0.4000953267849992,0.9972270446109467,0.9903317733339578,0.998895285713583,0.9946014039357772
7.474,35.02448425846814,0.40115048447205653,0.4000991511687275,-9.951069125674484e-05,0.4000991511687275,0.9972311612369464,0.9903346497131512,0.9988970992749762,0.9946037329465753
7.476,35.02089771354968,0.4010873506134469,0.4001029690012501,-9.973919352077452e-05,0.4001029690012501,0.997235269992365,0.9903375209628599,0.99889890938146,0.9946060576619269
7.478,35.017303224441456,0.40102425382104095,0.4001067796696273,-9.995203709818934e-05,0.4001067796696273,0.9972393705310378,0.9903403868079821,0.998900715866714,0.9946083778637386
7.48,35.01370135462848,0.4009612044223244,0.4001105825640313,-0.00010014923506503138,0.4001105825640313,0.9972434625093465,0.9903432469753558,0.9989025185657012,0.9946106933355261
7.482,35.01009266707913,0.40089821270478176,0.40011437707783726,-0.0001003308030464921,0.40011437707783726,0.9972475455862685,0.9903461011937987,0.9989043173146904,0.9946130038624442
7.484,35.00647772415352,0.4008352889143146,0.40011816260771343,-0.00010049675920638451,0.40011816260771343,0.9972516194234298,0.9903489491941481,0.9989061119512812,0.9946153092313188
7.486,35.00285708751235,0.400772443253667,0.4001219385537111,-0.00010064712423622603,0.4001219385537111,0.997255683685152,0.990351790709299,0.9989079023144257,0.9946176092306773
7.488,34.99923131802609,0.4007096858808651,0.400125704319353,-0.00010078192134393556,0.400125704319353,0.9972597380385035,0.9903546254742428,0.9989096882444513,0.9946199036507773
7.49,34.9956009756846,0.4006470269076693,0.40012945931172106,-0.00010090117624214737,0.40012945931172106,0.9972637821533458,0.9903574532261041,0.9989114695830825,0.9946221922836371
7.492,34.991966619507195,0.40058447639803685,0.4001332029415435,-0.00010100491713614613,0.4001332029415435,0.9972678157023811,0.9903602737041786,0.998913246173463,0.9946244749230639
7.494,34.988328807453094,0.4005220443665987,0.40013693462328087,-0.00010109317471142443,0.40013693462328087,0.9972718383611994,0.9903630866499672,0.9989150178601758,0.9946267513646815
7.496,34.98468809633242,0.40045974077714874,0.40014065377521124,-0.00010116598212086745,0.40014065377521124,0.9972758498083226,0.9903658918072139,0.9989167844892641,0.9946290214059585
7.498,34.98104504171754,0.40039757554114486,0.40014435981951446,-0.00010122337497156716,0.40014435981951446,0.9972798497252505,0.9903686889219385,0.998918545908252,0.9946312848462348
7.5,34.977400197855026,0.4003355585162241,0.40014805218235583,-0.00010126539131127005,0.40014805218235583,0.9972838377965026,0.9903714777424709,0.9989203019661627,0.9946335414867478
7.502,34.97375411757798,0.4002736995047326,0.400151730293968,-0.0001012920716144608,0.400151730293968,0.9972878137096638,0.9903742580194855,0.9989220525135392,0.9946357911306586
7.504,34.97010735221899,0.4002120082522669,0.4001553935887332,-0.00010130345876808654,0.4001553935887332,0.9972917771554239,0.990377029506033,0.9989237974024621,0.9946380335830771
7.506,34.966460451523446,0.4001504944462289,0.40015904150526316,-0.00010129959805692403,0.40015904150526316,0.9972957278276198,0.9903797919575722,0.9989255364865678,0.9946402686510866
7.508,34.962813963563626,0.40008916771439906,0.40016267348647927,-0.00010128053714859377,0.40016267348647927,0.9972996654232761,0.9903825451320015,0.998927269621067,0.9946424961437679
7.51,34.95916843465305,0.40002803762351635,0.4001662889796912,-0.00010124632607822504,0.4001662889796912,0.9973035896426434,0.9903852887896897,0.9989289966627609,0.9946447158722223
7.512,34.955524409261635,0.3999671136778811,0.40016988743667425,-0.00010119701723277422,0.40016988743667425,0.9973075001892387,0.9903880226935055,0.9989307174700589,0.9946469276495948
7.514,34.951882429931246,0.39990640531796634,0.40017346831374667,-0.0001011326653350015,0.40017346831374667,0.9973113967698812,0.9903907466088467,0.9989324319029946,0.9946491312910976
7.516,34.94824303719194,0.39984592191904533,0.40017703107184466,-0.0001010533274271088,0.40017703107184466,0.9973152790947297,0.990393460303669,0.9989341398232419,0.9946513266140291
7.518,34.94460676947877,0.39978567278983695,0.4001805751765979,-0.00010095906285404271,0.4001805751765979,0.9973191468773194,0.990396163548513,0.9989358410941296,0.9946535134377977
7.52,34.940974163049134,0.39972566717116254,0.40018410009840255,-0.00010084993324646658,0.40018410009840255,0.9973229998345957,0.9903988561165323,0.9989375355806579,0.9946556915839411
7.522,34.9373457519009,0.3996659142346203,0.40018760531249475,-0.00010072600250340536,0.40018760531249475,0.9973268376869499,0.9904015377835192,0.9989392231495118,0.9946578608761467
7.524,34.933722067690965,0.3996064230812735,0.4001910902990215,-0.00010058733677456744,0.4001910902990215,0.9973306601582498,0.9904042083279305,0.9989409036690755,0.9946600211402705
7.526,34.9301036396546,0.3995472027403576,0.4001945545431118,-0.00010043400444234637,0.4001945545431118,0.9973344669758758,0.9904068675309127,0.9989425770094456,0.9946621722043566
7.528,34.9264909945254,0.3994882621679996,0.40019799753494617,-0.000100266076103508,0.40019799753494617,0.9973382578707495,0.9904095151763262,0.9989442430424449,0.9946643138986554
7.53,34.9228846564559,0.3994296102459557,0.40020141876982507,-0.00010008362455056553,0.40020141876982507,0.997342032577366,0.9904121510507686,0.9989459016416349,0.9946664460556408
7.532,34.91928514693887,0.399371255780365,0.40020481774823646,-9.988672475284811e-05,0.40020481774823646,0.9973457908338225,0.9904147749435988,0.998947552682328,0.9946685685100282
7.534,34.91569298472926,0.3993132075005176,0.4002081939759223,-9.967545383726506e-05,0.4002081939759223,0.9973495323818482,0.9904173866469573,0.9989491960415992,0.9946706810987902
7.536,34.912108685766945,0.3992554740576433,0.4002115469639437,-9.944989106877189e-05,0.4002115469639437,0.9973532569668322,0.9904199859557898,0.9989508315982971,0.9946727836611731
7.538,34.908532763100055,0.3991980640237132,0.40021487622874524,-9.921011783054078e-05,0.40021487622874524,0.9973569643378501,0.9904225726678669,0.9989524592330562,0.9946748760387126
7.54,34.904965726809095,0.3991409858902595,0.4002181812922183,-9.895621760384128e-05,0.4002181812922183,0.9973606542476913,0.9904251465838048,0.9989540788283057,0.9946769580752484
7.542,34.9014080839318,0.3990842480672127,0.4002214616817629,-9.868827594763294e-05,0.4002214616817629,0.9973643264528831,0.9904277075070839,0.9989556902682802,0.9946790296169381
7.544,34.897860338388675,0.3990278588817559,0.4002247169303487,-9.840638047787716e-05,0.4002247169303487,0.9973679807137167,0.9904302552440696,0.9989572934390304,0.9946810905122726
7.546,34.89432299090935,0.3989718265771961,0.40022794657657484,-9.811062084657041e-05,0.40022794657657484,0.9973716167942701,0.9904327896040284,0.9989588882284304,0.9946831406120874
7.548,34.890796538959655,0.39891615931185265,0.40023115016472866,-9.780108872050466e-05,0.40023115016472866,0.9973752344624306,0.9904353103991468,0.9989604745261876,0.9946851797695764
7.55,34.887281476669465,0.3988608651579642,0.4002343272448434,-9.74778777597572e-05,0.4002343272448434,0.9973788334899185,0.9904378174445476,0.9989620522238508,0.9946872078403042
7.552,34.88377829476135,0.3988059521006137,0.4002374773727546,-9.714108359591734e-05,0.4002374773727546,0.9973824136523057,0.9904403105583067,0.9989636212148183,0.9946892246822172
7.554,34.88028748047996,0.3987514280366684,0.4002406001101551,-9.67908038100517e-05,0.4002406001101551,0.9973859747290382,0.9904427895614677,0.998965181394345,0.9946912301556553
7.556,34.876809517522304,0.39869730077374166,0.40024369502464974,-9.642713791041484e-05,0.40024369502464974,0.9973895165034545,0.9904452542780574,0.9989667326595497,0.9946932241233617
7.558,34.87334488596871,0.3986435780291702,0.4002467616898082,-9.605018730990677e-05,0.4002467616898082,0.9973930387628044,0.9904477045351,0.9989682749094215,0.994695206450494
7.56,34.869894062214726,0.39859026742901116,0.4002497996852166,-9.566005530328551e-05,0.4002497996852166,0.997396541298267,0.9904501401626312,0.9989698080448273,0.9946971770046329
7.562,34.86645751890375,0.3985373765070564,0.40025280859652856,-9.525684704413641e-05,0.40025280859652856,0.9974000239049668,0.9904525609937099,0.9989713319685153,0.9946991356557913
7.564,34.86303572486053,0.3984849127038655,0.40025578801551465,-9.484066952160472e-05,0.40025578801551465,0.997403486381991,0.9904549668644318,0.9989728465851231,0.9947010822764233
7.566,34.85962914502554,0.39843288336581856,0.40025873754011054,-9.44116315368938e-05,0.40025873754011054,0.9974069285324034,0.9904573576139405,0.9989743518011804,0.9947030167414319
7.568,34.85623824039013,0.39838129574418424,0.4002616567744646,-9.396984367953638e-05,0.4002616567744646,0.9974103501632606,0.990459733084439,0.9989758475251161,0.9947049389281766
7.57,34.852863467932586,0.39833015699421265,0.4002645453289837,-9.351541830344118e-05,0.4002645453289837,0.9974137510856241,0.9904620931211993,0.9989773336672602,0.9947068487164796
7.572,34.8495052805551,0.39827947417424003,0.40026740282037787,-9.30484695027219e-05,0.40026740282037787,0.9974171311145733,0.9904644375725732,0.9989788101398488,0.994708745988634
7.574,34.84616412702147,0.39822925424481764,0.4002702288717045,-9.25691130873099e-05,0.4002702288717045,0.9974204900692185,0.9904667662900013,0.9989802768570285,0.9947106306294083
7.576,34.842840451895846,0.39817950406785646,0.4002730231124102,-9.20774665583591e-05,0.4002730231124102,0.9974238277727108,0.9904690791280211,0.9989817337348581,0.9947125025260526
7.578,34.839534695482264,0.39813023040579465,0.4002757851783725,-9.15736490834452e-05,0.4002757851783725,0.9974271440522531,0.9904713759442757,0.998983180691312,0.9947143615683033
7.58,34.836247293765105,0.3980814399207793,0.40027851471193965,-9.10577814715662e-05,0.40027851471193965,0.9974304387391104,0.9904736565995205,0.9989846176462824,0.9947162076483875
7.582,34.83297867835046,0.398033139173873,0.4002812113619698,-9.052998614794548e-05,0.4002812113619698,0.9974337116686173,0.9904759209576307,0.9989860445215821,0.9947180406610284
