Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.382,24.87827305685222,0.5000063605342225,0.39859964473123977,0.0029972578998583763,0.39859964473123977,1.0166497043824108,1.0010201624346415,1.0060850107767394,1.0035525610925664
4.384,24.985753394380723,0.5016105043589294,0.39859560098407226,0.002973811537309213,0.39859560098407226,1.0166010972303603,1.000971742146217,1.006052315504051,1.00351201832101
4.3854536693328985,25.06325560151256,0.5027659917691408,0.39859232076825324,0.002956507545019792,0.39859232076825324,1.016565601994362,1.0009364759757904,1.006028473606281,1.0034824710396386
4.3854536693328985,25.06325560151256,0.5027659917698812,0.39859232076825113,0.002956507545019792,0.39859232076825113,1.0165656019943394,1.000936475975768,1.006028473606266,1.0034824710396197
4.386,25.09229762510307,0.5031988051663354,0.39859104133401224,0.0029499686435883734,0.39859104133401224,1.0165522497135753,1.000923210881388,1.0060194992565852,1.0034713529714356
4.388,25.198062598970132,0.5047739122543933,0.39858606038293337,0.002925803885244602,0.39858606038293337,1.016503246468879,1.0008745913543284,1.0059865777761394,1.0034305844563207
4.39,25.302951250987242,0.5063342077624395,0.39858061806300943,0.002901284644062152,0.39858061806300943,1.016454056389948,1.0008258885966541,1.0059535562274244,1.003389718035042
4.392,25.406950879208328,0.5078794892761963,0.398574721602569,0.002876414229917098,0.398574721602569,1.0164046888189242,1.0007771148415856,1.0059204442074452,1.0033487647958328
4.394,25.510048901690165,0.5094095562991521,0.3985683781561402,0.002851195999689866,0.3985683781561402,1.0163551532247752,1.0007282824170303,1.0058872513884722,1.0033077359135436
4.396,25.61223285817656,0.5109242102865831,0.398561594804979,0.0028256333568055804,0.398561594804979,1.016305459199099,1.0006794037399942,1.0058539875134247,1.0032666426444297
4.398,25.71349041176539,0.5124232546793082,0.3985543785575952,0.002799729750766999,0.3985543785575952,1.0162556164517802,1.000630491310883,1.005820662391171,1.0032254963208393
4.4,25.813809350558962,0.5139064949371812,0.39854673635028026,0.0027734886766799206,0.39854673635028026,1.0162056348065056,1.0005815577076962,1.0057872858917505,1.0031843083458105
4.402,25.913177589296893,0.5153737385722968,0.39853867504763146,0.00274691367477127,0.39853867504763146,1.0161555241961409,1.000532615580114,1.0057538679415232,1.0031430901875744
