Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.488,32.79197609310739,0.4020444336733697,0.4,-2.7695624348106877e-05,-0.0007696967930327873,1.011606863944089,0.9989016271921094,1.0046039329056116,1.001740014162966
8.49,32.790967789778264,0.4020157298275029,0.4,-2.816655652756565e-05,-0.0007564695967777115,1.0116060847364232,0.9989013437335958,1.0046036965144274,1.001739747035762
8.492,32.78994271432036,0.4019867875741491,0.4,-2.8630705945340676e-05,-0.0007431564819110632,1.0116053092708184,0.9989010639626095,1.0046034621672526,1.0017394827118418
8.494,32.78890111327,0.4019576122780018,0.4,-2.908801826499251e-05,-0.0007297598565571151,1.0116045373561817,0.9989007877301582,1.0046032297733642,1.0017392210726632
8.496,32.78784323517959,0.4019282093256966,0.4,-2.9538440442653964e-05,-0.0007162821352827524,1.0116037688010664,0.9989005148869288,1.0046029992418706,1.0017389619994457
8.498,32.78676933058302,0.40189858412502794,0.4,-2.9981920737266378e-05,-0.0007027257387432033,1.0116030034137007,0.9989002452833079,1.0046027704817253,1.0017387053731888
8.5,32.78567965196117,0.4018687421041683,0.4,-3.0418408720821903e-05,-0.0006890930933276442,1.011602241002017,0.9988999787694073,1.004602543401742,1.0017384510746903
8.502,32.78457445370731,0.40183868871088535,0.4,-3.0847855288599816e-05,-0.0006753866308049396,1.0116014813736802,0.9988997151950858,1.004602317910608,1.0017381989845648
8.504,32.78345399209257,0.40180842941176015,0.4,-3.127021266940689e-05,-0.0006616087879693262,1.011600724336116,0.9988994544099719,1.0046020939168998,1.001737948983262
8.506,32.78231852523134,0.4017779696914035,0.4,-3.168543443581751e-05,-0.0006477620062859905,1.0115999696965399,0.9988991962634864,1.0046018713290954,1.0017377009510853
8.508,32.781168313046756,0.4017473150516742,0.4,-3.209347551441022e-05,-0.000633848731536827,1.011599217261985,0.9988989406048661,1.0046016500555894,1.001737454768209
8.51,32.78000361723613,0.401716471010898,0.4,-3.2494292196009776e-05,-0.0006198714134660836,1.011598466839332,0.9988986872831856,1.004601430004708,1.0017372103146982
8.512,32.77882470123639,0.4016854431030819,0.4,-3.288784214592363e-05,-0.0006058325054260471,1.0115977182353353,0.9988984361473802,1.0046012110847202,1.001736967470526
8.514,32.77763183018954,0.40165423687713453,0.4,-3.327408441418223e-05,-0.0005917344640227196,1.011596971256652,0.9988981870462676,1.0046009932038553,1.0017367261155905
8.516,32.77642527090805,0.40162285789608104,0.4,-3.365297944577904e-05,-0.0005775797487614278,1.0115962257098712,0.9988979398285722,1.0046007762703135,1.0017364861297349
8.518,32.775205291840365,0.4015913117362827,0.4,-3.402448909090765e-05,-0.0005633708216926103,1.0115954814015422,0.998897694342947,1.0046005601922836,1.0017362473927651
8.52,32.773972163036326,0.401559603986652,0.4,-3.43885766152019e-05,-0.0005491101470574307,1.0115947381381998,0.9988974504379937,1.004600344877952,1.0017360097844654
8.522,32.77272615611256,0.40152774024786975,0.4,-3.4745206709975905e-05,-0.0005348001909333561,1.0115939957263953,0.9988972079622879,1.00460013023552,1.0017357731846188
8.524,32.77146754421806,0.4014957261316048,0.4,-3.509434550246094e-05,-0.0005204434208800676,1.0115932539727237,0.9988969667643999,1.0045999161732178,1.0017355374730248
8.526,32.770196601999444,0.40146356725972704,0.4,-3.543596056604707e-05,-0.0005060423055848725,1.011592512683851,0.9988967266929175,1.0045997025993145,1.001735302529515
8.528,32.76891360556655,0.4014312692635279,0.4,-3.577002093052002e-05,-0.0004915993145085526,1.011591771666542,0.9988964875964674,1.004599489422136,1.0017350682339725
8.53,32.76761883245782,0.4013988377829351,0.4,-3.6096497092301323e-05,-0.00047711691753100135,1.0115910307276892,0.9988962493237376,1.0045992765500762,1.0017348344663497
8.532,32.76631256160571,0.40136627846572837,0.4,-3.641536102468815e-05,-0.0004625975845967906,1.0115902896743387,0.9988960117234992,1.0045990638916096,1.0017346011066843
8.534,32.764995073302195,0.40133359696675897,0.4,-3.6726586188090764e-05,-0.00044804378536106044,1.0115895483137196,0.9988957746446284,1.004598851355308,1.0017343680351185
8.536,32.7636666491642,0.4013007989471653,0.4,-3.703014754027245e-05,-0.0004334579888349609,1.0115888064532703,0.9988955379361292,1.0045986388498507,1.0017341351319151
8.538,32.762327219034006,0.40126788450035417,0.4,-3.732593016381347e-05,-0.000418840414028036,1.0115880641581523,0.9988953016355961,1.0045984264002066,1.0017339024283483
8.54,32.76097707955333,0.4012348594946435,0.4,-3.7613915271706e-05,-0.00040419360708882166,1.0115873212271587,0.9988950655856307,1.0045982139111553,1.0017336697995844
8.542,32.75961674863417,0.4012017332758364,0.4,-3.789414255964664e-05,-0.0003895215141582189,1.0115865772989172,0.9988948295116071,1.0045980012152482,1.0017334370269606
8.544,32.75824650430301,0.4011685113874969,0.4,-3.816659086563045e-05,-0.0003748265437000355,1.011585832188197,0.998894593267795,1.0045977882245283,1.0017332039950304
8.546,32.756866625372965,0.4011351993697864,0.4,-3.843124048158961e-05,-0.0003601110994341456,1.011585085710379,0.9988943567088912,1.0045975748513303,1.001732970588709
8.548,32.7554773914024,0.4011018027585745,0.4,-3.8688073161875924e-05,-0.00034537757993878017,1.0115843376814884,0.9988941196900466,1.0045973610082994,1.0017327366932935
8.55,32.754079082653604,0.40106832708454526,0.4,-3.893707213174141e-05,-0.00033062837825314877,1.0115835879182251,0.9988938820668902,1.0045971466084032,1.0017325021944823
8.552,32.75267198005145,0.4010347778723086,0.4,-3.9178222095820965e-05,-0.0003158658814797141,1.011582836237999,0.9988936436955541,1.0045969315649501,1.0017322669783952
8.554,32.75125636514203,0.4010011606395078,0.4,-3.9411509246614833e-05,-0.00030109247038664303,1.0115820824589592,0.9988934044326987,1.0045967157916011,1.0017320309315934
8.556,32.74983252005131,0.40096748089592826,0.4,-3.963692127296919e-05,-0.00028631051901029277,1.011581326400027,0.9988931641355365,1.004596499202388,1.001731793941098
8.558,32.74840072744383,0.4009337441426074,0.4,-3.9854447368559646e-05,-0.00027152239425757077,1.011580567880927,0.9988929226618579,1.0045962817117258,1.0017315558944115
8.56,32.74696127048128,0.4008999558709407,0.4,-4.006407824037183e-05,-0.0002567304555084627,1.0115798067222201,0.9988926798700547,1.0045960632344282,1.0017313166795354
8.562,32.74551443278123,0.40086612156179335,0.4,-4.0265806117183904e-05,-0.00024193705421835226,1.0115790427453328,0.9988924356191456,1.004595843685724,1.0017310761849911
8.564,32.74406049837572,0.4008322466846066,0.4,-4.0459624758049026e-05,-0.00022714453352049892,1.011578275772593,0.9988921897688006,1.0045956229812707,1.0017308342998383
8.566,32.74259975166996,0.4007983366965074,0.4,-4.064552946077623e-05,-0.00021235522782845056,1.0115775056272573,0.9988919421793642,1.0045954010371685,1.001730590913695
8.568,32.741132477400996,0.4007643970414164,0.4,-4.082351707041292e-05,-0.00019757146243852813,1.0115767321335445,0.9988916927118815,1.004595177769977,1.0017303459167575
8.57,32.73965896059628,0.4007304331491547,0.4,-4.0993585987727246e-05,-0.000182795553132142,1.0115759551166668,0.9988914412281211,1.0045949530967277,1.001730099199817
8.572,32.73817948653243,0.4006964504345551,0.4,-4.115573617768897e-05,-0.0001680298057783504,1.0115751744028623,0.9988911875906005,1.0045947269349407,1.0017298506542822
8.574,32.73669434069381,0.4006624542965684,0.4,-4.13099691779526e-05,-0.00015327651593618694,1.0115743898194243,0.9988909316626088,1.0045944992026374,1.001729600172196
8.576,32.73520380873123,0.4006284501173716,0.4,-4.1456288107338304e-05,-0.00013853796845714108,1.011573601194734,0.9988906733082323,1.0045942698183565,1.0017293476462552
8.578,32.733708176420556,0.40059444326147714,0.4,-4.1594697674314305e-05,-0.00012381643708756895,1.0115728083582927,0.9988904123923784,1.0045940387011678,1.0017290929698308
8.58,32.73220772962141,0.40056043907483857,0.4,-4.1725204185479205e-05,-0.00010911418407114851,1.01157201114075,0.9988901487807983,1.0045938057706865,1.0017288360369851
