Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.08,34.33423795338764,0.4000000218886632,0.4,-2.2656566619571537e-10,0.9999999918532133,0.991993538173101,0.9999999957190717,0.9959841729338549
0.082,34.33423794513985,0.4000000217169864,0.4,-2.31638435717135e-10,0.9999999918583056,0.9919935381772567,0.9999999957215558,0.9959841729371309
0.084,34.33423793671017,0.40000002154208236,0.4,-2.3667024372866975e-10,0.9999999918635001,0.9919935381814939,0.999999995724089,0.9959841729404716
0.086,34.33423792810009,0.40000002136399776,0.4,-2.4166034551623335e-10,0.9999999918687946,0.9919935381858118,0.9999999957266706,0.9959841729438761
0.088,34.33423791931113,0.4000000211827799,0.4,-2.4660800744419184e-10,0.9999999918741885,0.9919935381902092,0.9999999957292999,0.9959841729473432
0.09,34.334237910344825,0.4000000209984761,0.4,-2.515125069229385e-10,0.99999999187968,0.9919935381946852,0.9999999957319764,0.9959841729508724
0.092,34.334237901202755,0.4000000208111333,0.4,-2.5637313247158176e-10,0.9999999918852674,0.9919935381992379,0.9999999957346991,0.9959841729544625
0.094,34.334237891886495,0.4000000206207987,0.4,-2.6118918374388513e-10,0.9999999918909499,0.9919935382038669,0.9999999957374678,0.9959841729581128
0.096,34.33423788239767,0.4000000204275194,0.4,-2.6595997138559825e-10,0.9999999918967256,0.9919935382085707,0.9999999957402811,0.995984172961822
0.098,34.33423787273792,0.400000020231343,0.4,-2.706848172052271e-10,0.9999999919025929,0.991993538213348,0.9999999957431388,0.9959841729655897
0.1,34.33423786290892,0.4000000200323163,0.4,-2.7536305409837647e-10,0.9999999919085508,0.9919935382181979,0.9999999957460401,0.9959841729694145
0.102,34.33423785291235,0.4000000198304866,0.4,-2.79994026132054e-10,0.9999999919145977,0.9919935382231192,0.9999999957489843,0.995984172973296
0.104,34.33423784274993,0.40000001962590187,0.4,-2.8457708830688927e-10,0.9999999919207319,0.9919935382281104,0.9999999957519705,0.9959841729772324
0.106,34.33423783242338,0.400000019418609,0.4,-2.8911160693758333e-10,0.9999999919269522,0.9919935382331706,0.9999999957549983,0.9959841729812238
0.108,34.33423782193448,0.4000000192086553,0.4,-2.935969593913498e-10,0.9999999919332567,0.9919935382382985,0.9999999957580668,0.9959841729852683
0.11,34.334237811285,0.4000000189960881,0.4,-2.9803253413547086e-10,0.9999999919396443,0.9919935382434928,0.999999995761175,0.9959841729893656
0.112,34.33423780047674,0.400000018780955,0.4,-3.024177308151166e-10,0.9999999919461136,0.9919935382487526,0.9999999957643226,0.9959841729935144
0.114,34.33423778951153,0.4000000185633038,0.4,-3.067519601841723e-10,0.9999999919526623,0.9919935382540762,0.9999999957675086,0.9959841729977137
0.116,34.33423777839122,0.4000000183431817,0.4,-3.110346442176442e-10,0.9999999919592893,0.9919935382594628,0.9999999957707325,0.9959841730019627
0.118,34.33423776711766,0.4000000181206363,0.4,-3.152652159992538e-10,0.9999999919659935,0.9919935382649108,0.9999999957739933,0.9959841730062605
0.12,34.334237755692754,0.4000000178957154,0.4,-3.1944311983384353e-10,0.9999999919727728,0.9919935382704194,0.9999999957772906,0.9959841730106062
0.122,34.3342377441184,0.40000001766846627,0.4,-3.2356781116091073e-10,0.999999991979626,0.9919935382759869,0.9999999957806233,0.9959841730149984
0.124,34.33423773239652,0.40000001743893704,0.4,-3.276387566345888e-10,0.999999991986551,0.9919935382816124,0.9999999957839907,0.9959841730194364
0.126,34.33423772052906,0.40000001720717493,0.4,-3.3165543403934284e-10,0.9999999919935467,0.9919935382872945,0.9999999957873921,0.995984173023919
0.128,34.33423770851799,0.4000000169732284,0.4,-3.3561733244560836e-10,0.9999999920006114,0.991993538293032,0.999999995790827,0.9959841730284457
0.13,34.33423769636528,0.4000000167371445,0.4,-3.3952395214061847e-10,0.9999999920077436,0.9919935382988235,0.9999999957942941,0.9959841730330148
0.132,34.33423768407293,0.40000001649897127,0.4,-3.4337480456139294e-10,0.9999999920149415,0.9919935383046683,0.9999999957977933,0.9959841730376261
0.134,34.33423767164297,0.4000000162587569,0.4,-3.471694123898505e-10,0.9999999920222039,0.9919935383105642,0.9999999958013233,0.9959841730422779
0.136,34.33423765907742,0.40000001601654883,0.4,-3.509073095376775e-10,0.9999999920295288,0.9919935383165109,0.9999999958048837,0.9959841730469697
0.138,34.33423764637833,0.4000000157723955,0.4,-3.5458804116362094e-10,0.9999999920369148,0.9919935383225065,0.9999999958084734,0.9959841730517002
0.14,34.334237633547765,0.40000001552634423,0.4,-3.582111636583572e-10,0.9999999920443604,0.99199353832855,0.999999995812092,0.9959841730564686
0.142,34.33423762058782,0.4000000152784433,0.4,-3.617762445882888e-10,0.9999999920518637,0.9919935383346399,0.9999999958157385,0.9959841730612735
0.144,34.33423760750058,0.40000001502874044,0.4,-3.652828628468601e-10,0.9999999920594232,0.9919935383407752,0.9999999958194121,0.9959841730661143
0.146,34.33423759428816,0.4000000147772835,0.4,-3.687306085291816e-10,0.9999999920670374,0.9919935383469544,0.999999995823112,0.9959841730709899
0.148,34.33423758095269,0.40000001452412093,0.4,-3.721190829839094e-10,0.9999999920747046,0.9919935383531765,0.9999999958268379,0.9959841730758993
0.15,34.3342375674963,0.40000001426930065,0.4,-3.7544789880243715e-10,0.9999999920824233,0.9919935383594399,0.9999999958305885,0.9959841730808415
0.152,34.33423755392116,0.40000001401287044,0.4,-3.7871667982754247e-10,0.9999999920901921,0.9919935383657438,0.9999999958343633,0.9959841730858154
0.154,34.334237540229424,0.40000001375487854,0.4,-3.81925061190135e-10,0.9999999920980088,0.9919935383720864,0.9999999958381615,0.9959841730908201
0.156,34.33423752642328,0.40000001349537245,0.4,-3.8507268922495233e-10,0.9999999921058721,0.9919935383784667,0.9999999958419821,0.9959841730958544
0.158,34.33423751250493,0.4000000132344007,0.4,-3.88159221505146e-10,0.9999999921137805,0.9919935383848834,0.9999999958458244,0.9959841731009176
0.16,34.334237498476554,0.40000001297201054,0.4,-3.911843268855147e-10,0.999999992121732,0.9919935383913351,0.9999999958496879,0.9959841731060083
0.162,34.33423748434039,0.4000000127082507,0.4,-3.941476853792904e-10,0.9999999921297253,0.9919935383978207,0.9999999958535717,0.9959841731111256
0.164,34.334237470098664,0.40000001244316874,0.4,-3.970489882943219e-10,0.999999992137759,0.9919935384043388,0.9999999958574749,0.9959841731162687
0.166,34.334237455753616,0.4000000121768126,0.4,-3.9988793815525584e-10,0.9999999921458311,0.9919935384108881,0.9999999958613969,0.9959841731214366
0.168,34.33423744130749,0.40000001190923,0.4,-4.026642486754349e-10,0.99999999215394,0.9919935384174675,0.9999999958653367,0.995984173126628
0.17,34.33423742676254,0.4000000116404691,0.4,-4.0537764477419133e-10,0.999999992162084,0.9919935384240756,0.9999999958692938,0.9959841731318422
0.172,34.334237412121055,0.4000000113705776,0.4,-4.0802786260494805e-10,0.9999999921702617,0.991993538430711,0.9999999958732672,0.9959841731370779
0.174,34.334237397385294,0.40000001109960326,0.4,-4.106146495725122e-10,0.9999999921784717,0.9919935384373727,0.9999999958772563,0.9959841731423342
0.176,34.33423738255756,0.40000001082759357,0.4,-4.131377640715153e-10,0.9999999921867118,0.9919935384440592,0.9999999958812603,0.9959841731476102
0.178,34.33423736764014,0.4000000105545968,0.4,-4.15596975821469e-10,0.9999999921949809,0.9919935384507693,0.9999999958852782,0.9959841731529047
0.18,34.33423735263535,0.4000000102806597,0.4,-4.179920656506001e-10,0.9999999922032771,0.9919935384575019,0.9999999958893098,0.9959841731582167
0.182,34.33423733754549,0.40000001000583046,0.4,-4.203228255390837e-10,0.9999999922115991,0.9919935384642555,0.9999999958933538,0.9959841731635456
0.184,34.33423732237288,0.40000000973015637,0.4,-4.225890585455469e-10,0.9999999922199448,0.9919935384710289,0.9999999958974095,0.99598417316889
0.186,34.33423730711985,0.4000000094536847,0.4,-4.247905788654335e-10,0.9999999922283132,0.991993538477821,0.9999999959014764,0.995984173174249
0.188,34.33423729178874,0.40000000917646306,0.4,-4.269272117423762e-10,0.9999999922367021,0.9919935384846301,0.9999999959055533,0.9959841731796213
0.19,34.33423727638188,0.4000000088985388,0.4,-4.2899879354169296e-10,0.9999999922451105,0.9919935384914554,0.99999999590964,0.9959841731850065
0.192,34.33423726090161,0.40000000861995866,0.4,-4.3100517164662754e-10,0.9999999922535364,0.9919935384982956,0.9999999959137355,0.9959841731904033
0.194,34.33423724535029,0.40000000834076976,0.4,-4.3294620447564286e-10,0.9999999922619783,0.9919935385051492,0.9999999959178387,0.9959841731958107
0.196,34.33423722973026,0.4000000080610194,0.4,-4.34821761359207e-10,0.9999999922704348,0.991993538512015,0.9999999959219493,0.9959841732012277
0.198,34.3342372140439,0.40000000778075384,0.4,-4.3663172271272494e-10,0.9999999922789041,0.991993538518892,0.9999999959260665,0.9959841732066533
0.2,34.334237198293565,0.40000000750002046,0.4,-4.3837597984199053e-10,0.9999999922873847,0.9919935385257788,0.9999999959301894,0.9959841732120865
0.202,34.33423718248162,0.40000000721886625,0.4,-4.4005443504046025e-10,0.9999999922958751,0.991993538532674,0.9999999959343172,0.9959841732175265
0.204,34.334237166610436,0.40000000693733667,0.4,-4.41667001481171e-10,0.9999999923043736,0.9919935385395767,0.9999999959384495,0.9959841732229722
0.206,34.33423715068239,0.4000000066554791,0.4,-4.432136030935262e-10,0.999999992312879,0.9919935385464855,0.9999999959425852,0.9959841732284227
0.208,34.334237134699855,0.4000000063733394,0.4,-4.4469417481620846e-10,0.9999999923213894,0.9919935385533992,0.9999999959467236,0.9959841732338769
0.21,34.3342371186652,0.40000000609096314,0.4,-4.4610866227509395e-10,0.9999999923299031,0.9919935385603164,0.9999999959508641,0.9959841732393337
0.212,34.33423710258082,0.4000000058083975,0.4,-4.474570218416171e-10,0.9999999923384193,0.9919935385672362,0.999999995955006,0.9959841732447926
0.214,34.33423708644909,0.4000000055256874,0.4,-4.4873922066087185e-10,0.9999999923469357,0.9919935385741572,0.9999999959591483,0.9959841732502522
0.216,34.33423707027239,0.400000005242879,0.4,-4.499552366516117e-10,0.999999992355451,0.9919935385810782,0.9999999959632906,0.9959841732557119
0.218,34.334237054053105,0.4000000049600177,0.4,-4.511050583030547e-10,0.9999999923639641,0.991993538587998,0.999999995967432,0.9959841732611705
0.22,34.33423703779362,0.4000000046771492,0.4,-4.5218868474405626e-10,0.9999999923724727,0.9919935385949156,0.999999995971572,0.995984173266627
0.222,34.33423702149632,0.4000000043943183,0.4,-4.5320612573878575e-10,0.999999992380976,0.9919935386018294,0.9999999959757093,0.9959841732720806
0.224,34.33423700516358,0.4000000041115704,0.4,-4.541574015591893e-10,0.9999999923894723,0.9919935386087386,0.9999999959798439,0.9959841732775305
0.226,34.334236988797784,0.4000000038289497,0.4,-4.5504254298066645e-10,0.9999999923979601,0.9919935386156419,0.9999999959839746,0.9959841732829755
0.228,34.33423697240131,0.4000000035465018,0.4,-4.5586159120857407e-10,0.9999999924064378,0.9919935386225381,0.9999999959881011,0.9959841732884148
0.23,34.334236955976536,0.4000000032642705,0.4,-4.56614597923621e-10,0.9999999924149042,0.9919935386294261,0.9999999959922222,0.9959841732938475
0.232,34.33423693952585,0.40000000298230054,0.4,-4.5730162514136094e-10,0.9999999924233575,0.9919935386363046,0.9999999959963377,0.9959841732992726
0.234,34.33423692305161,0.4000000027006356,0.4,-4.579227451516661e-10,0.9999999924317965,0.9919935386431726,0.9999999960004465,0.9959841733046894
0.236,34.3342369065562,0.4000000024193198,0.4,-4.5847804059438506e-10,0.9999999924402198,0.9919935386500289,0.9999999960045481,0.9959841733100967
0.238,34.334236890041986,0.40000000213839704,0.4,-4.589676042950574e-10,0.9999999924486257,0.9919935386568722,0.9999999960086419,0.9959841733154936
0.24,34.33423687351132,0.4000000018579109,0.4,-4.5939153928004525e-10,0.999999992457013,0.9919935386637017,0.9999999960127269,0.9959841733208794
0.242,34.334236856966584,0.40000000157790383,0.4,-4.5974995869871386e-10,0.9999999924653803,0.9919935386705162,0.999999996016803,0.9959841733262533
0.244,34.334236840410114,0.40000000129841956,0.4,-4.600429856937327e-10,0.9999999924737261,0.9919935386773144,0.999999996020869,0.9959841733316142
0.246,34.33423682384427,0.40000000101950095,0.4,-4.6027075353725936e-10,0.999999992482049,0.9919935386840951,0.9999999960249242,0.9959841733369612
0.248,34.3342368072714,0.40000000074118996,0.4,-4.6043340536289504e-10,0.9999999924903479,0.9919935386908577,0.9999999960289684,0.9959841733422936
0.25,34.33423679069385,0.4000000004635292,0.4,-4.6053109424998885e-10,0.9999999924986209,0.9919935386976007,0.9999999960330006,0.9959841733476105
0.252,34.33423677411394,0.4000000001865607,0.4,-4.6056398310690884e-10,0.9999999925068669,0.991993538704323,0.9999999960370202,0.9959841733529109
0.254,34.334236757534015,0.3999999999103263,0.4,-4.605322446321322e-10,0.9999999925150846,0.9919935387110236,0.9999999960410265,0.995984173358194
0.256,34.33423674095639,0.39999999963486743,0.4,-4.6043606118670793e-10,0.9999999925232728,0.9919935387177017,0.9999999960450191,0.9959841733634591
0.258,34.33423672438339,0.3999999993602259,0.4,-4.6027562485694484e-10,0.9999999925314299,0.9919935387243558,0.9999999960489971,0.9959841733687053
0.26,34.33423670781731,0.39999999908644207,0.4,-4.600511373247125e-10,0.9999999925395547,0.991993538730985,0.99999999605296,0.9959841733739315
0.262,34.33423669126047,0.39999999881355724,0.4,-4.5976280978962184e-10,0.9999999925476459,0.9919935387375884,0.9999999960569073,0.9959841733791374
0.264,34.33423667471516,0.3999999985416112,0.4,-4.5941086291282225e-10,0.9999999925557022,0.991993538744165,0.9999999960608379,0.9959841733843215
0.266,34.33423665818365,0.39999999827064486,0.4,-4.589955267759304e-10,0.9999999925637224,0.9919935387507134,0.9999999960647517,0.9959841733894838
0.268,34.334236641668234,0.3999999980006977,0.4,-4.5851704080537234e-10,0.9999999925717051,0.991993538757233,0.9999999960686478,0.9959841733946229
0.27,34.33423662517118,0.39999999773180916,0.4,-4.5797565361890656e-10,0.999999992579649,0.9919935387637224,0.9999999960725257,0.995984173399738
0.272,34.334236608694745,0.3999999974640189,0.4,-4.5737162311641306e-10,0.9999999925875531,0.9919935387701809,0.9999999960763847,0.9959841734048286
0.274,34.334236592241176,0.39999999719736595,0.4,-4.5670521627453685e-10,0.9999999925954158,0.9919935387766075,0.9999999960802244,0.9959841734098938
0.276,34.33423657581271,0.39999999693188876,0.4,-4.5597670911858647e-10,0.9999999926032362,0.991993538783001,0.999999996084044,0.9959841734149327
0.278,34.334236559411586,0.39999999666762587,0.4,-4.5518638665984614e-10,0.9999999926110131,0.9919935387893608,0.9999999960878431,0.9959841734199448
0.28,34.33423654304003,0.399999996404615,0.4,-4.5433454278317e-10,0.9999999926187453,0.9919935387956856,0.999999996091621,0.9959841734249294
0.282,34.33423652670023,0.39999999614289433,0.4,-4.5342148025346716e-10,0.9999999926264312,0.9919935388019746,0.9999999960953772,0.9959841734298851
0.284,34.334236510394405,0.3999999958825011,0.4,-4.5244751054709276e-10,0.99999999263407,0.9919935388082267,0.999999996099111,0.9959841734348117
0.286,34.33423649412474,0.3999999956234724,0.4,-4.514129538432018e-10,0.9999999926416607,0.9919935388144414,0.9999999961028222,0.9959841734397087
0.288,34.3342364778934,0.399999995365845,0.4,-4.5031813890485804e-10,0.9999999926492017,0.9919935388206172,0.9999999961065097,0.9959841734445748
0.29,34.33423646170255,0.3999999951096552,0.4,-4.4916340307471107e-10,0.9999999926566921,0.9919935388267537,0.9999999961101735,0.9959841734494097
0.292,34.334236445554346,0.39999999485493953,0.4,-4.4794909201127474e-10,0.9999999926641312,0.9919935388328496,0.9999999961138127,0.9959841734542124
0.294,34.334236429450925,0.3999999946017329,0.4,-4.466755597797167e-10,0.9999999926715173,0.9919935388389043,0.9999999961174268,0.9959841734589823
0.296,34.33423641339441,0.3999999943500714,0.4,-4.453431687329676e-10,0.9999999926788494,0.9919935388449167,0.9999999961210154,0.9959841734637186
0.298,34.33423639738692,0.3999999940999895,0.4,-4.4395228938202207e-10,0.9999999926861267,0.9919935388508861,0.999999996124578,0.995984173468421
0.3,34.33423638143055,0.3999999938515226,0.4,-4.425033003246045e-10,0.9999999926933482,0.9919935388568116,0.999999996128114,0.9959841734730883
0.302,34.33423636552738,0.39999999360470406,0.4,-4.4099658831650313e-10,0.9999999927005123,0.9919935388626924,0.9999999961316229,0.9959841734777203
0.304,34.334236349679486,0.3999999933595685,0.4,-4.394325478651804e-10,0.9999999927076185,0.9919935388685274,0.9999999961351042,0.995984173482316
0.306,34.33423633388892,0.3999999931161488,0.4,-4.378115814243211e-10,0.9999999927146656,0.9919935388743162,0.9999999961385575,0.9959841734868751
0.308,34.33423631815773,0.39999999287447896,0.4,-4.3613409911930286e-10,0.9999999927216525,0.9919935388800576,0.9999999961419821,0.9959841734913966
0.31,34.33423630248794,0.3999999926345911,0.4,-4.3440051883150084e-10,0.9999999927285785,0.991993538885751,0.9999999961453777,0.99598417349588
0.312,34.33423628688156,0.3999999923965179,0.4,-4.3261126596050596e-10,0.9999999927354426,0.9919935388913959,0.9999999961487438,0.9959841735003248
0.314,34.33423627134059,0.39999999216029125,0.4,-4.307667734198018e-10,0.9999999927422435,0.9919935388969908,0.9999999961520801,0.9959841735047302
0.316,34.334236255867005,0.39999999192594277,0.4,-4.288674814897722e-10,0.9999999927489805,0.9919935389025355,0.9999999961553857,0.9959841735090956
0.318,34.33423624046278,0.399999991693504,0.4,-4.2691383777879203e-10,0.9999999927556527,0.991993538908029,0.9999999961586604,0.9959841735134207
0.32,34.33423622512985,0.3999999914630052,0.4,-4.2490629706542633e-10,0.999999992762259,0.9919935389134708,0.9999999961619038,0.9959841735177045
0.322,34.33423620987016,0.3999999912344772,0.4,-4.228453212724908e-10,0.9999999927687988,0.9919935389188599,0.9999999961651156,0.9959841735219468
0.324,34.33423619468562,0.39999999100795003,0.4,-4.2073137933302943e-10,0.9999999927752712,0.9919935389241957,0.9999999961682952,0.9959841735261468
0.326,34.334236179578134,0.39999999078345316,0.4,-4.1856494715356654e-10,0.999999992781675,0.9919935389294775,0.9999999961714421,0.995984173530304
0.328,34.33423616454957,0.39999999056101615,0.4,-4.1634650738064856e-10,0.9999999927880096,0.9919935389347047,0.9999999961745558,0.9959841735344177
0.33,34.33423614960181,0.39999999034066763,0.4,-4.1407654948082517e-10,0.9999999927942742,0.9919935389398763,0.9999999961776362,0.9959841735384877
0.332,34.33423613473668,0.39999999012243526,0.4,-4.1175556948557467e-10,0.9999999928004678,0.991993538944992,0.9999999961806829,0.9959841735425132
0.334,34.33423611995601,0.39999998990634783,0.4,-4.0938406997184905e-10,0.9999999928065899,0.9919935389500509,0.9999999961836953,0.9959841735464939
0.336,34.33423610526162,0.39999998969243256,0.4,-4.0696255997128483e-10,0.9999999928126393,0.9919935389550525,0.9999999961866729,0.995984173550429
0.338,34.334236090655295,0.3999999894807168,0.4,-4.044915547951094e-10,0.9999999928186158,0.991993538959996,0.9999999961896155,0.9959841735543181
0.34,34.33423607613881,0.39999998927122665,0.4,-4.019715760363027e-10,0.9999999928245181,0.9919935389648811,0.999999996192523,0.9959841735581612
0.342,34.33423606171392,0.39999998906398915,0.4,-3.9940315141828187e-10,0.9999999928303458,0.9919935389697067,0.9999999961953947,0.995984173561957
0.344,34.33423604738236,0.3999999888590295,0.4,-3.967868146933035e-10,0.9999999928360979,0.9919935389744726,0.9999999961982302,0.9959841735657056
0.346,34.33423603314584,0.3999999886563732,0.4,-3.9412310553870464e-10,0.9999999928417742,0.9919935389791783,0.9999999962010295,0.9959841735694063
0.348,34.33423601900606,0.39999998845604523,0.4,-3.914125694358505e-10,0.9999999928473733,0.9919935389838228,0.9999999962037919,0.9959841735730588
0.35,34.334236004964694,0.39999998825806987,0.4,-3.8865575760312316e-10,0.9999999928528952,0.9919935389884056,0.999999996206517,0.9959841735766624
0.352,34.3342359910234,0.3999999880624717,0.4,-3.8585322687703107e-10,0.9999999928583387,0.9919935389929265,0.9999999962092049,0.995984173580217
0.354,34.3342359771838,0.3999999878692736,0.4,-3.8300553958250984e-10,0.9999999928637036,0.9919935389973847,0.999999996211855,0.9959841735837218
0.356,34.33423596344753,0.39999998767849954,0.4,-3.80113263504821e-10,0.9999999928689892,0.9919935390017799,0.999999996214467,0.995984173587177
0.358,34.33423594981618,0.3999999874901715,0.4,-3.771769717187816e-10,0.9999999928741948,0.9919935390061114,0.9999999962170408,0.9959841735905817
0.36,34.334235936291314,0.39999998730431185,0.4,-3.741972424266407e-10,0.9999999928793197,0.9919935390103788,0.9999999962195758,0.9959841735939355
0.362,34.3342359228745,0.39999998712094276,0.4,-3.7117465899266545e-10,0.9999999928843634,0.9919935390145815,0.999999996222072,0.9959841735972383
0.364,34.334235909567255,0.3999999869400851,0.4,-3.681098097572396e-10,0.9999999928893255,0.9919935390187192,0.999999996224529,0.9959841736004895
0.366,34.33423589637109,0.3999999867617598,0.4,-3.6500328788770947e-10,0.9999999928942055,0.9919935390227913,0.9999999962269466,0.995984173603689
0.368,34.334235883287505,0.3999999865859872,0.4,-3.618556913567675e-10,0.9999999928990025,0.9919935390267973,0.9999999962293242,0.9959841736068361
0.37,34.33423587031797,0.3999999864127877,0.4,-3.586676227046709e-10,0.9999999929037163,0.9919935390307371,0.999999996231662,0.9959841736099307
0.372,34.334235857463916,0.3999999862421803,0.4,-3.554396891624557e-10,0.9999999929083463,0.99199353903461,0.9999999962339595,0.9959841736129724
0.374,34.33423584472678,0.3999999860741845,0.4,-3.521725022801329e-10,0.9999999929128922,0.9919935390384155,0.9999999962362166,0.9959841736159611
0.376,34.33423583210796,0.3999999859088182,0.4,-3.4886667802612445e-10,0.9999999929173534,0.9919935390421535,0.9999999962384329,0.9959841736188962
0.378,34.334235819608836,0.3999999857460999,0.4,-3.455228365602902e-10,0.9999999929217295,0.9919935390458234,0.9999999962406083,0.9959841736217774
