Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.08,34.40369973526526,0.40000002162288545,0.4,-2.2381630773156115e-10,0.9999999914109722,0.9919935379111003,0.999999995544149,0.9959841727153522
0.082,34.403699727117555,0.40000002145327707,0.4,-2.2882748035457854e-10,0.9999999914160002,0.9919935379152038,0.9999999955466019,0.9959841727185872
0.084,34.403699718790165,0.40000002128048007,0.4,-2.337981849851913e-10,0.9999999914211287,0.9919935379193883,0.9999999955491032,0.995984172721886
0.086,34.40369971028458,0.4000000211045404,0.4,-2.3872768581746945e-10,0.9999999914263564,0.9919935379236522,0.9999999955516524,0.9959841727252476
0.088,34.40369970160228,0.40000002092550535,0.4,-2.436152579358719e-10,0.9999999914316816,0.9919935379279946,0.9999999955542487,0.9959841727286715
0.09,34.40369969274479,0.40000002074342045,0.4,-2.48460187488178e-10,0.9999999914371033,0.9919935379324143,0.9999999955568915,0.9959841727321563
0.092,34.40369968371366,0.40000002055833334,0.4,-2.5326177146716093e-10,0.9999999914426199,0.9919935379369103,0.9999999955595802,0.9959841727357015
0.094,34.40369967451046,0.4000000203702901,0.4,-2.580193178273172e-10,0.99999999144823,0.9919935379414813,0.9999999955623138,0.995984172739306
0.096,34.403699665136806,0.4000000201793374,0.4,-2.627321454697346e-10,0.9999999914539321,0.991993537946126,0.9999999955650918,0.9959841727429686
0.098,34.403699655594295,0.40000001998552187,0.4,-2.6739958434369e-10,0.9999999914597248,0.9919935379508434,0.9999999955679134,0.9959841727466887
0.1,34.403699645884586,0.4000000197888907,0.4,-2.7202097530181893e-10,0.9999999914656073,0.9919935379556324,0.9999999955707782,0.9959841727504657
0.102,34.40369963600934,0.40000001958948966,0.4,-2.7659567018874276e-10,0.9999999914715767,0.9919935379604918,0.9999999955736851,0.995984172754298
0.104,34.40369962597026,0.4000000193873664,0.4,-2.811230317697349e-10,0.9999999914776327,0.9919935379654204,0.9999999955766338,0.9959841727581852
0.106,34.403699615769064,0.40000001918256733,0.4,-2.856024338885207e-10,0.9999999914837738,0.9919935379704171,0.9999999955796234,0.995984172762126
0.108,34.40369960540747,0.4000000189751389,0.4,-2.900332613138005e-10,0.999999991489998,0.9919935379754805,0.999999995582653,0.9959841727661197
0.11,34.40369959488726,0.40000001876512864,0.4,-2.944149098105841e-10,0.999999991496304,0.9919935379806095,0.9999999955857221,0.9959841727701653
0.112,34.4036995842102,0.40000001855258266,0.4,-2.987467861963937e-10,0.9999999915026901,0.991993537985803,0.9999999955888298,0.9959841727742617
0.114,34.4036995733781,0.40000001833754883,0.4,-3.030283082353429e-10,0.9999999915091553,0.9919935379910596,0.9999999955919755,0.9959841727784081
0.116,34.403699562392774,0.40000001812007335,0.4,-3.07258904778644e-10,0.9999999915156977,0.9919935379963783,0.9999999955951586,0.9959841727826035
0.118,34.40369955125607,0.4000000179002034,0.4,-3.1143801569975857e-10,0.9999999915223159,0.9919935380017578,0.9999999955983782,0.9959841727868471
0.12,34.40369953996986,0.4000000176779862,0.4,-3.1556509186413436e-10,0.9999999915290082,0.9919935380071968,0.9999999956016334,0.9959841727911376
0.122,34.403699528536016,0.4000000174534685,0.4,-3.1963959522431773e-10,0.9999999915357733,0.9919935380126942,0.9999999956049239,0.9959841727954744
0.124,34.40369951695644,0.4000000172266977,0.4,-3.236609987291646e-10,0.9999999915426097,0.9919935380182487,0.9999999956082487,0.9959841727998562
0.126,34.403699505233064,0.4000000169977212,0.4,-3.276287864557007e-10,0.9999999915495156,0.9919935380238591,0.999999995611607,0.9959841728042822
0.128,34.40369949336782,0.4000000167665854,0.4,-3.3154245353778766e-10,0.9999999915564894,0.9919935380295242,0.9999999956149981,0.9959841728087514
0.13,34.403699481362665,0.40000001653333833,0.4,-3.354015061834157e-10,0.9999999915635298,0.9919935380352428,0.9999999956184215,0.9959841728132629
0.132,34.403699469219575,0.4000000162980267,0.4,-3.392054616595724e-10,0.9999999915706352,0.9919935380410133,0.9999999956218759,0.9959841728178155
0.134,34.40369945694054,0.4000000160606981,0.4,-3.4295384830305084e-10,0.9999999915778042,0.991993538046835,0.9999999956253612,0.9959841728224086
0.136,34.403699444527575,0.4000000158213997,0.4,-3.466462055701675e-10,0.9999999915850346,0.9919935380527062,0.9999999956288761,0.9959841728270405
0.138,34.403699431982695,0.40000001558017895,0.4,-3.502820840778337e-10,0.9999999915923256,0.991993538058626,0.9999999956324204,0.9959841728317113
0.14,34.40369941930795,0.40000001533708274,0.4,-3.538610454046837e-10,0.999999991599675,0.9919935380645928,0.9999999956359927,0.9959841728364188
0.142,34.40369940650539,0.4000000150921588,0.4,-3.573826623418262e-10,0.9999999916070813,0.9919935380706056,0.9999999956395926,0.9959841728411627
0.144,34.40369939357709,0.4000000148454542,0.4,-3.608465187134274e-10,0.9999999916145434,0.9919935380766631,0.9999999956432195,0.9959841728459421
0.146,34.40369938052513,0.40000001459701695,0.4,-3.6425220950424825e-10,0.9999999916220593,0.9919935380827641,0.9999999956468725,0.9959841728507558
0.148,34.403699367351635,0.4000000143468942,0.4,-3.675993407645318e-10,0.9999999916296275,0.9919935380889072,0.9999999956505506,0.9959841728556028
0.15,34.40369935405869,0.4000000140951331,0.4,-3.7088752975915727e-10,0.9999999916372464,0.9919935380950913,0.9999999956542533,0.995984172860482
0.152,34.403699340648444,0.40000001384178147,0.4,-3.7411640473850495e-10,0.9999999916449144,0.9919935381013151,0.9999999956579799,0.9959841728653926
0.154,34.40369932712303,0.4000000135868861,0.4,-3.7728560519569264e-10,0.9999999916526299,0.9919935381075772,0.9999999956617295,0.9959841728703336
0.156,34.403699313484594,0.400000013330495,0.4,-3.8039478162230923e-10,0.9999999916603914,0.9919935381138764,0.9999999956655012,0.9959841728753036
0.158,34.40369929973533,0.4000000130726551,0.4,-3.834435956705383e-10,0.9999999916681972,0.9919935381202114,0.9999999956692945,0.9959841728803022
0.16,34.40369928587739,0.40000001281341446,0.4,-3.864317200775006e-10,0.9999999916760456,0.9919935381265813,0.9999999956731087,0.995984172885328
0.162,34.40369927191297,0.4000000125528198,0.4,-3.8935883872578006e-10,0.9999999916839352,0.9919935381329843,0.9999999956769426,0.9959841728903802
0.164,34.40369925784429,0.40000001229091875,0.4,-3.922246465764126e-10,0.9999999916918644,0.9919935381394195,0.9999999956807959,0.9959841728954577
0.166,34.40369924367354,0.4000000120277586,0.4,-3.950288496061986e-10,0.9999999916998312,0.9919935381458853,0.9999999956846676,0.9959841729005594
0.168,34.40369922940295,0.400000011763387,0.4,-3.977711650108977e-10,0.9999999917078348,0.9919935381523809,0.9999999956885569,0.9959841729056845
0.17,34.403699215034756,0.4000000114978506,0.4,-4.004513209544775e-10,0.999999991715873,0.9919935381589047,0.9999999956924631,0.9959841729108317
0.172,34.403699200571204,0.4000000112311973,0.4,-4.0306905668151923e-10,0.9999999917239442,0.9919935381654555,0.9999999956963856,0.9959841729160006
0.174,34.403699186014535,0.4000000109634739,0.4,-4.056241225755827e-10,0.999999991732047,0.9919935381720323,0.9999999957003235,0.9959841729211897
0.176,34.403699171367016,0.40000001069472707,0.4,-4.081162799970821e-10,0.9999999917401796,0.9919935381786333,0.9999999957042759,0.995984172926398
0.178,34.40369915663092,0.4000000104250051,0.4,-4.1054530130057933e-10,0.9999999917483408,0.9919935381852579,0.9999999957082424,0.9959841729316247
0.18,34.403699141808524,0.4000000101543544,0.4,-4.129109699450284e-10,0.9999999917565288,0.9919935381919044,0.999999995712222,0.9959841729368688
0.182,34.4036991269021,0.40000000988282153,0.4,-4.1521308038353105e-10,0.999999991764742,0.9919935381985717,0.9999999957162139,0.9959841729421292
0.184,34.403699111913944,0.40000000961045395,0.4,-4.174514379725475e-10,0.9999999917729787,0.9919935382052585,0.9999999957202175,0.9959841729474049
0.186,34.40369909684635,0.40000000933729846,0.4,-4.196258590734939e-10,0.9999999917812376,0.9919935382119635,0.9999999957242318,0.9959841729526951
0.188,34.403699081701646,0.4000000090634018,0.4,-4.217361710743591e-10,0.9999999917895166,0.9919935382186857,0.9999999957282565,0.9959841729579988
0.19,34.40369906648212,0.4000000087888105,0.4,-4.237822122297424e-10,0.9999999917978148,0.9919935382254235,0.9999999957322903,0.9959841729633145
0.192,34.403699051190095,0.4000000085135711,0.4,-4.2576383176028934e-10,0.9999999918061302,0.9919935382321758,0.9999999957363327,0.9959841729686418
0.194,34.4036990358279,0.40000000823773046,0.4,-4.2768088967975997e-10,0.9999999918144615,0.9919935382389417,0.999999995740383,0.9959841729739797
0.196,34.40369902039785,0.4000000079613352,0.4,-4.2953325698309225e-10,0.9999999918228069,0.9919935382457195,0.9999999957444405,0.995984172979327
0.198,34.403699004902286,0.40000000768443067,0.4,-4.3132081547563167e-10,0.9999999918311648,0.9919935382525082,0.9999999957485045,0.9959841729846826
0.2,34.40369898934353,0.4000000074070642,0.4,-4.330434577363833e-10,0.9999999918395339,0.9919935382593065,0.999999995752574,0.9959841729900458
0.202,34.403698973723934,0.4000000071292811,0.4,-4.347010872412258e-10,0.9999999918479128,0.9919935382661131,0.9999999957566484,0.9959841729954155
0.204,34.40369895804584,0.4000000068511276,0.4,-4.3629361813161494e-10,0.9999999918562993,0.9919935382729271,0.9999999957607271,0.995984173000791
0.206,34.40369894231158,0.4000000065726496,0.4,-4.3782097528807976e-10,0.9999999918646926,0.9919935382797469,0.9999999957648092,0.9959841730061711
0.208,34.403698926523504,0.40000000629389293,0.4,-4.392830943604854e-10,0.9999999918730906,0.9919935382865717,0.999999995768894,0.995984173011555
0.21,34.40369891068397,0.40000000601490304,0.4,-4.4067992162968785e-10,0.9999999918814921,0.9919935382933999,0.9999999957729807,0.9959841730169413
0.212,34.40369889479533,0.4000000057357256,0.4,-4.4201141405292835e-10,0.9999999918898955,0.9919935383002304,0.9999999957770688,0.9959841730223293
0.214,34.403698878859934,0.4000000054564057,0.4,-4.432775391708827e-10,0.9999999918982995,0.9919935383070623,0.9999999957811574,0.9959841730277184
0.216,34.403698862880134,0.4000000051769884,0.4,-4.4447827510117615e-10,0.9999999919067021,0.9919935383138939,0.9999999957852458,0.9959841730331073
0.218,34.40369884685829,0.4000000048975188,0.4,-4.4561361048434214e-10,0.9999999919151022,0.9919935383207243,0.9999999957893333,0.9959841730384951
0.22,34.40369883079674,0.40000000461804214,0.4,-4.4668354448382247e-10,0.9999999919234983,0.9919935383275524,0.9999999957934192,0.9959841730438809
0.222,34.403698814697854,0.4000000043386026,0.4,-4.4768808672327936e-10,0.9999999919318886,0.991993538334377,0.9999999957975029,0.9959841730492638
0.224,34.40369879856398,0.4000000040592449,0.4,-4.4862725724984736e-10,0.9999999919402722,0.9919935383411969,0.9999999958015834,0.9959841730546428
0.226,34.40369878239748,0.4000000037800135,0.4,-4.495010864455059e-10,0.9999999919486472,0.9919935383480106,0.9999999958056602,0.995984173060017
0.228,34.40369876620069,0.40000000350095244,0.4,-4.5030961507247375e-10,0.9999999919570121,0.9919935383548176,0.9999999958097326,0.9959841730653857
0.23,34.403698749975966,0.4000000032221053,0.4,-4.510528941867432e-10,0.9999999919653655,0.9919935383616164,0.9999999958138001,0.9959841730707476
0.232,34.40369873372566,0.4000000029435169,0.4,-4.5173098506242214e-10,0.9999999919737063,0.9919935383684056,0.9999999958178616,0.9959841730761021
0.234,34.403698717452116,0.4000000026652301,0.4,-4.5234395917660283e-10,0.9999999919820328,0.9919935383751846,0.9999999958219168,0.9959841730814482
0.236,34.40369870115768,0.400000002387288,0.4,-4.528918982525945e-10,0.9999999919903434,0.9919935383819516,0.9999999958259644,0.9959841730867848
0.238,34.403698684844684,0.4000000021097344,0.4,-4.5337489397890933e-10,0.999999991998637,0.9919935383887061,0.9999999958300045,0.9959841730921114
0.24,34.40369866851547,0.4000000018326122,0.4,-4.537930481346378e-10,0.9999999920069121,0.9919935383954468,0.9999999958340361,0.9959841730974268
0.242,34.40369865217236,0.40000000155596366,0.4,-4.541464725743173e-10,0.9999999920151673,0.9919935384021725,0.9999999958380585,0.9959841731027305
0.244,34.40369863581769,0.40000000127983176,0.4,-4.544352890247371e-10,0.9999999920234014,0.9919935384088822,0.9999999958420711,0.9959841731080212
0.246,34.403698619453785,0.4000000010042583,0.4,-4.5465962910871647e-10,0.9999999920316124,0.9919935384155747,0.999999995846073,0.9959841731132982
0.248,34.40369860308297,0.40000000072928593,0.4,-4.548196343170032e-10,0.9999999920397997,0.9919935384222488,0.9999999958500639,0.9959841731185607
0.25,34.40369858670755,0.4000000004549561,0.4,-4.5491545589802955e-10,0.9999999920479615,0.9919935384289037,0.9999999958540429,0.9959841731238078
0.252,34.40369857032983,0.40000000018131016,0.4,-4.549472549162768e-10,0.9999999920560966,0.9919935384355381,0.9999999958580095,0.9959841731290386
0.254,34.40369855395212,0.3999999999083902,0.4,-4.549152019518059e-10,0.9999999920642036,0.9919935384421511,0.999999995861963,0.9959841731342524
0.256,34.4036985375767,0.39999999963623645,0.4,-4.5481947736397877e-10,0.9999999920722813,0.9919935384487416,0.9999999958659027,0.9959841731394481
0.258,34.403698521205875,0.39999999936489034,0.4,-4.546602708915532e-10,0.9999999920803281,0.9919935384553085,0.999999995869828,0.9959841731446251
0.26,34.40369850484192,0.3999999990943917,0.4,-4.5443778188397914e-10,0.9999999920883428,0.991993538461851,0.9999999958737386,0.9959841731497826
0.262,34.403698488487116,0.3999999988247818,0.4,-4.541522189987682e-10,0.9999999920963245,0.9919935384683677,0.9999999958776334,0.9959841731549197
0.264,34.40369847214372,0.39999999855609947,0.4,-4.538038003722636e-10,0.9999999921042715,0.9919935384748577,0.999999995881512,0.9959841731600356
0.266,34.403698455813995,0.39999999828838523,0.4,-4.5339275333214073e-10,0.9999999921121829,0.9919935384813199,0.9999999958853736,0.9959841731651293
0.268,34.40369843950019,0.3999999980216784,0.4,-4.529193144665804e-10,0.999999992120057,0.9919935384877536,0.999999995889218,0.9959841731702004
0.27,34.40369842320455,0.3999999977560177,0.4,-4.523837295550956e-10,0.9999999921278927,0.9919935384941576,0.9999999958930442,0.9959841731752478
0.272,34.40369840692931,0.3999999974914424,0.4,-4.5178625336101344e-10,0.999999992135689,0.9919935385005308,0.999999995896852,0.995984173180271
0.274,34.40369839067668,0.39999999722799073,0.4,-4.5112714979576036e-10,0.9999999921434445,0.9919935385068727,0.9999999959006403,0.9959841731852689
0.276,34.40369837444889,0.39999999696570143,0.4,-4.504066915794833e-10,0.9999999921511581,0.9919935385131817,0.9999999959044089,0.9959841731902409
0.278,34.403698358248135,0.39999999670461206,0.4,-4.4962516042478984e-10,0.9999999921588285,0.9919935385194573,0.9999999959081572,0.9959841731951864
0.28,34.40369834207661,0.39999999644476,0.4,-4.487828468119366e-10,0.9999999921664545,0.9919935385256983,0.9999999959118845,0.9959841732001044
0.282,34.403698325936496,0.39999999618618287,0.4,-4.478800498721003e-10,0.9999999921740349,0.9919935385319038,0.9999999959155903,0.9959841732049941
0.284,34.40369830982997,0.3999999959289179,0.4,-4.4691707749978354e-10,0.9999999921815688,0.991993538538073,0.9999999959192741,0.9959841732098551
0.286,34.403698293759184,0.3999999956730012,0.4,-4.458942460264056e-10,0.9999999921890548,0.991993538544205,0.9999999959229353,0.9959841732146865
0.288,34.4036982777263,0.39999999541846926,0.4,-4.448118804321443e-10,0.9999999921964918,0.9919935385502986,0.9999999959265732,0.9959841732194874
0.29,34.40369826173344,0.39999999516535834,0.4,-4.436703139546773e-10,0.9999999922038788,0.9919935385563532,0.9999999959301875,0.9959841732242574
0.292,34.40369824578274,0.39999999491370364,0.4,-4.424698882642758e-10,0.9999999922112147,0.9919935385623677,0.9999999959337775,0.9959841732289956
0.294,34.40369822987631,0.39999999466354097,0.4,-4.412109533405904e-10,0.9999999922184984,0.9919935385683416,0.9999999959373429,0.9959841732337015
0.296,34.40369821401625,0.39999999441490497,0.4,-4.398938672089301e-10,0.9999999922257291,0.9919935385742735,0.999999995940883,0.9959841732383742
0.298,34.403698198204644,0.39999999416783,0.4,-4.3851899604618296e-10,0.9999999922329049,0.9919935385801629,0.9999999959443973,0.9959841732430131
0.3,34.40369818244357,0.3999999939223508,0.4,-4.370867140338239e-10,0.9999999922400256,0.9919935385860089,0.9999999959478851,0.9959841732476175
0.302,34.40369816673508,0.39999999367850125,0.4,-4.3559740327144904e-10,0.9999999922470898,0.9919935385918106,0.9999999959513464,0.9959841732521869
0.304,34.40369815108124,0.3999999934363142,0.4,-4.3405145373570394e-10,0.9999999922540964,0.9919935385975673,0.9999999959547802,0.9959841732567203
0.306,34.403698135484056,0.3999999931958235,0.4,-4.3244926309222044e-10,0.9999999922610447,0.991993538603278,0.9999999959581863,0.9959841732612176
0.308,34.40369811994556,0.39999999295706157,0.4,-4.307912367258796e-10,0.9999999922679335,0.9919935386089419,0.9999999959615642,0.9959841732656777
0.31,34.40369810446775,0.39999999272006104,0.4,-4.2907778756787984e-10,0.9999999922747623,0.9919935386145585,0.9999999959649134,0.9959841732701002
0.312,34.40369808905262,0.39999999248485385,0.4,-4.273093360308874e-10,0.9999999922815292,0.9919935386201267,0.9999999959682333,0.9959841732744844
0.314,34.40369807370214,0.3999999922514715,0.4,-4.2548630995715685e-10,0.9999999922882341,0.991993538625646,0.9999999959715237,0.9959841732788296
0.316,34.40369805841826,0.39999999201994546,0.4,-4.2360914445856895e-10,0.9999999922948757,0.9919935386311154,0.9999999959747838,0.9959841732831355
0.318,34.40369804320292,0.3999999917903063,0.4,-4.216782818539428e-10,0.9999999923014531,0.9919935386365342,0.9999999959780135,0.9959841732874012
0.32,34.40369802805805,0.399999991562585,0.4,-4.1969417167335933e-10,0.9999999923079657,0.9919935386419018,0.9999999959812123,0.9959841732916265
0.322,34.40369801298557,0.3999999913368109,0.4,-4.1765727034904527e-10,0.9999999923144121,0.9919935386472172,0.9999999959843794,0.9959841732958102
0.324,34.40369799798736,0.3999999911130145,0.4,-4.15568041321294e-10,0.9999999923207918,0.9919935386524802,0.9999999959875149,0.9959841732999524
0.326,34.4036979830653,0.3999999908912243,0.4,-4.1342695489579677e-10,0.9999999923271038,0.9919935386576897,0.9999999959906181,0.9959841733040523
0.328,34.40369796822124,0.39999999067146963,0.4,-4.11234488111782e-10,0.9999999923333472,0.9919935386628449,0.9999999959936885,0.9959841733081092
0.33,34.403697953457026,0.399999990453779,0.4,-4.0899112462096315e-10,0.9999999923395217,0.9919935386679455,0.999999995996726,0.9959841733121227
0.332,34.403697938774485,0.39999999023818017,0.4,-4.066973546853767e-10,0.999999992345626,0.9919935386729907,0.9999999959997299,0.9959841733160923
0.334,34.40369792417541,0.39999999002470044,0.4,-4.043536749352778e-10,0.9999999923516594,0.9919935386779797,0.9999999960027,0.9959841733200175
0.336,34.40369790966161,0.3999999898133678,0.4,-4.019605883842716e-10,0.999999992357621,0.9919935386829121,0.9999999960056359,0.995984173323898
0.338,34.403697895234835,0.3999999896042087,0.4,-3.9951860440121184e-10,0.9999999923635102,0.9919935386877871,0.9999999960085372,0.9959841733277328
0.34,34.40369788089685,0.3999999893972493,0.4,-3.9702823841189335e-10,0.9999999923693265,0.991993538692604,0.9999999960114034,0.9959841733315218
0.342,34.403697866649374,0.3999999891925159,0.4,-3.944900119833563e-10,0.9999999923750686,0.9919935386973625,0.9999999960142345,0.9959841733352643
0.344,34.40369785249413,0.39999998899003364,0.4,-3.9190445254719515e-10,0.9999999923807363,0.9919935387020619,0.9999999960170299,0.9959841733389602
0.346,34.40369783843282,0.39999998878982773,0.4,-3.892720934406298e-10,0.9999999923863288,0.9919935387067016,0.9999999960197892,0.9959841733426087
0.348,34.403697824467095,0.39999998859192276,0.4,-3.8659347380707003e-10,0.9999999923918451,0.9919935387112807,0.999999996022512,0.9959841733462091
0.35,34.40369781059863,0.3999999883963431,0.4,-3.8386913833239415e-10,0.9999999923972849,0.9919935387157992,0.9999999960251983,0.9959841733497619
0.352,34.40369779682906,0.39999998820311233,0.4,-3.810996373487081e-10,0.9999999924026474,0.9919935387202563,0.9999999960278476,0.9959841733532658
0.354,34.40369778315999,0.39999998801225417,0.4,-3.782855265814325e-10,0.999999992407932,0.9919935387246516,0.9999999960304595,0.9959841733567208
0.356,34.40369776959303,0.39999998782379065,0.4,-3.754273671925358e-10,0.9999999924131381,0.9919935387289843,0.9999999960330339,0.9959841733601265
0.358,34.403697756129745,0.39999998763774486,0.4,-3.7252572546709497e-10,0.9999999924182653,0.9919935387332541,0.9999999960355703,0.9959841733634821
0.36,34.40369774277169,0.3999999874541387,0.4,-3.69581172841397e-10,0.9999999924233126,0.9919935387374604,0.9999999960380684,0.9959841733667876
0.362,34.40369772952041,0.3999999872729936,0.4,-3.665942858424128e-10,0.9999999924282799,0.991993538741603,0.9999999960405282,0.9959841733700426
0.364,34.4036977163774,0.3999999870943307,0.4,-3.635656458759554e-10,0.9999999924331662,0.9919935387456813,0.9999999960429493,0.995984173373247
0.366,34.40369770334417,0.3999999869181702,0.4,-3.6049583917480056e-10,0.9999999924379712,0.9919935387496946,0.9999999960453313,0.9959841733763998
0.368,34.403697690422185,0.3999999867445329,0.4,-3.573854566495328e-10,0.9999999924426946,0.9919935387536427,0.999999996047674,0.9959841733795008
0.37,34.4036976776129,0.3999999865734381,0.4,-3.54235093866929e-10,0.9999999924473353,0.9919935387575253,0.999999996049977,0.9959841733825501
0.372,34.403697664917736,0.399999986404905,0.4,-3.5104535085973344e-10,0.9999999924518935,0.9919935387613416,0.9999999960522403,0.995984173385547
0.374,34.403697652338096,0.39999998623895283,0.4,-3.4781683206396957e-10,0.9999999924563684,0.9919935387650914,0.9999999960544638,0.9959841733884914
0.376,34.40369763987538,0.3999999860755998,0.4,-3.4455014613952354e-10,0.9999999924607595,0.9919935387687747,0.9999999960566469,0.995984173391383
0.378,34.403697627530946,0.3999999859148633,0.4,-3.4124590598959876e-10,0.9999999924650665,0.9919935387723905,0.9999999960587896,0.9959841733942214
