Time,gENSAE.delta,gENSAE.PELEC,gENSAE.PMECH,gENSAE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.662,40.244389483121964,0.40138284148374015,0.4,-0.004221496369916812,0.978381663184637,0.9790879623169424,0.9914072286520254,0.9852366086538419
2.664,40.09241983523624,0.39931231985581916,0.4,-0.004221181222787523,0.9782685028117349,0.9790353007021567,0.9913689443277279,0.9851906392787673
2.666,39.940470227774455,0.39725032296598795,0.4,-0.004220383352567331,0.9781547809130906,0.9789819899558879,0.9913301561099233,0.9851440845442009
2.668,39.7885580017609,0.39519709056261126,0.4,-0.004219104824497978,0.9780405206725844,0.9789280455104035,0.9912908757315582,0.9850969582271244
2.67,39.63670042287178,0.39315285868403077,0.4,-0.0042173477592067615,0.977925745691645,0.9788734831697273,0.9912511152005877,0.9850492744312781
2.672,39.48491467945676,0.3911178596314547,0.4,-0.004215114331831187,0.9778104799740122,0.9788183190972047,0.9912108867904855,0.9850010475760466
2.674,39.333217880592706,0.38909232194381566,0.4,-0.0042124067711376174,0.9776947479102831,0.9787625698029129,0.9911702030306562,0.9849522923852178
2.676,39.18162705416875,0.38707647037458454,0.4,-0.004209227358634342,0.9775785742622569,0.978706252130935,0.991129076696749,0.9849030238756258
2.678,39.030159145003864,0.38507052587055857,0.4,-0.004205578427679565,0.9774619841471016,0.97864938324651,0.9910875208008944,0.9848532573456902
2.68,38.87883101299615,0.38307470555260553,0.4,-0.004201462362584737,0.9773450030213547,0.9785919806230721,0.9910455485818659,0.9848030083638666
2.682,38.72765943130497,0.38108922269837536,0.4,-0.004196881597713713,0.9772276566647785,0.9785340620291935,0.9910031734951797,0.9847522927570149
2.684,38.57666108456509,0.37911428672696046,0.4,-0.0041918386165781816,0.9771099711640858,0.9784756455154451,0.9909604092031444,0.9847011265987038
2.686,38.4258525671339,0.37715010318550896,0.4,-0.004186335950929833,0.9769919728965576,0.9784167494011876,0.9909172695648678,0.9846495261974595
2.688,38.27525038137099,0.375196873737773,0.4,-0.004180376179849704,0.9768736885135625,0.9783573922613042,0.9908737686262319,0.9845975080849687
2.69,38.12487093595088,0.37325479615459095,0.4,-0.0041739619288351714,0.9767551449240021,0.9782975929128948,0.9908299206098463,0.9845450890042544
2.692,37.97473054420831,0.3713240643062768,0.4,-0.004167095868885023,0.9766363692776971,0.9782373704019363,0.9907857399049891,0.9844922858978279
2.694,37.8248454225169,0.3694048681569212,0.4,-0.004159780715583079,0.9765173889487294,0.9781767439899283,0.9907412410575454,0.9844391158958333
2.696,37.67523168870035,0.36749739376056556,0.4,-0.0041520192281807675,0.9763982315187554,0.9781157331405324,0.9906964387599507,0.9843855963041941
2.698,37.5259053604772,0.36560182325925716,0.4,-0.004143814208679139,0.9762789247603147,0.9780543575062225,0.9906513478411525,0.9843317445927736
2.7,37.37688235393809,0.3637183348829392,0.4,-0.0041351685009107094,0.9761594966201405,0.9779926369149522,0.9906059832565944,0.9842775783835574
2.702,37.22817848205664,0.3618471029511796,0.4,-0.004126084989621602,0.9760399752024926,0.9779305913568568,0.9905603600782349,0.9842231154388729
2.704,37.079809453232784,0.3599882978766946,0.4,-0.004116566599554369,0.9759203887525313,0.9778682409709986,0.9905144934846075,0.984168373649651
2.706,36.931790869869644,0.35814208617066184,0.4,-0.004106616294531964,0.9758007656397387,0.9778056060321683,0.9904683987509335,0.984113371023745
2.708,36.784138226982876,0.35630863044978156,0.4,-0.004096237076543217,0.9756811343414136,0.9777427069377527,0.9904220912392911,0.9840581256743123
2.71,36.63686691084339,0.35448808944507276,0.4,-0.0040854319848302855,0.975561523426246,0.9776795641946823,0.9903755863888536,0.9840026558082726
2.712,36.489992197652306,0.35268061801236383,0.4,-0.004074204094978412,0.9754419615379896,0.9776161984064651,0.9903288997062011,0.9839469797148476
2.714,36.34352925224928,0.35088636714446053,0.4,-0.004062556518008456,0.9753224773792455,0.9775526302603221,0.9902820467557162,0.9838911157541955
2.716,36.19749312685281,0.34910548398494856,0.4,-0.004050492399472509,0.9752030996953726,0.9774888805144315,0.9902350431500678,0.9838350823461466
2.718,36.0518987598336,0.34733811184361096,0.4,-0.0040380149185530526,0.975083857258534,0.9774249699852916,0.9901879045407941,0.9837788979590497
2.72,35.906760974519756,0.34558439021341547,0.4,-0.004025127287165946,0.9749647788518969,0.9773609195352148,0.9901406466089876,0.9837225810987366
2.722,35.76209447803477,0.34384445478904974,0.4,-0.004011832749067701,0.9748458932539968,0.9772967500599571,0.9900932850560918,0.9836661502976142
2.724,35.61791386016693,0.3421184374869573,0.4,-0.003998134578967296,0.9747272292232776,0.9772324824764987,0.9900458355948168,0.9836096241038915
2.726,35.47423359227128,0.34040646646685246,0.4,-0.003984036081642989,0.9746088154828206,0.9771681377109771,0.9899983139401748,0.9835530210709478
2.728,35.33106802620262,0.33870866615466144,0.4,-0.003969540591064349,0.9744906807052732,0.9771037366867869,0.9899507358006477,0.9834963597468517
2.73,35.18843139328064,0.3370251572668673,0.4,-0.003954651469519962,0.9743728534979904,0.9770393003128509,0.9899031168694902,0.9834396586640346
2.732,35.04633780328577,0.3353560568362083,0.4,-0.003939372106751006,0.9742553623883963,0.9769748494720731,0.9898554728161716,0.9833829363291295
2.734,34.90480124348665,0.33370147823869994,0.4,-0.0039237059190911265,0.9741382358095786,0.9769104050099761,0.9898078192779645,0.983326211212977
2.736,34.76383557769793,0.3320615312219323,0.4,-0.00390765634861281,0.9740215020861251,0.9768459877235361,0.9897601718516846,0.9832695017408076
2.738,34.62345454536919,0.3304363219346137,0.4,-0.003891226862280645,0.973905189420213,0.9767816183502182,0.9897125460855862,0.9832128262826055
2.74,34.48367176070372,0.32882595295730277,0.4,-0.0038744209511116542,0.9737893258779554,0.976717317557218,0.9896649574714171,0.9831562031436584
2.742,34.34450071180785,0.32723052333431046,0.4,-0.0038572421293430878,0.9736739393760209,0.9766531059309183,0.9896174214366371,0.9830996505552978
2.744,34.20595475986968,0.3256501286067063,0.4,-0.003839693933607818,0.973559057668528,0.9765890039665652,0.9895699533368074,0.9830431866658388
2.746,34.068047138367774,0.3240848608464061,0.4,-0.0038217799221177155,0.973444708334224,0.9765250320581668,0.9895225684481475,0.9829868295317168
2.748,33.93079095230868,0.32253480869128787,0.4,-0.0038035036738551255,0.9733309187639589,0.976461210488624,0.989475281960272,0.9829305971088337
2.75,33.794199177493844,0.32100005738129717,0.4,-0.003784868787772811,0.9732177161484549,0.9763975594200935,0.9894281089691023,0.9828745072441091
2.752,33.658284659814726,0.3194806887954969,0.4,-0.0037658788820024557,0.9731051274663822,0.9763340988845902,0.9893810644699605,0.9828185776672473
2.754,33.52306011457661,0.31797678149002284,0.4,-0.003746537593072054,0.9729931794727478,0.9762708487748314,0.9893341633508492,0.9827628259827186
