Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.128,34.40369949342465,0.4000000167628179,0.4,-3.314865856322971e-10,-7.157397442134139e-09,0.9999999915532818,0.9919935380276358,0.9999999956137343,0.9959841728071746
0.13,34.40369948142152,0.40000001652962663,0.4,-3.3534476971647185e-10,-6.999791848423345e-09,0.9999999915603323,0.9919935380333599,0.9999999956171614,0.9959841728116907
0.132,34.40369946928048,0.4000000162943727,0.4,-3.391478699923289e-10,-6.84436413070285e-09,0.9999999915674485,0.9919935380391366,0.99999999562062,0.9959841728162484
0.134,34.40369945700353,0.4000000160571029,0.4,-3.428954151057772e-10,-6.69096314729072e-09,0.9999999915746284,0.9919935380449646,0.9999999956241096,0.9959841728208468
0.136,34.40369944459268,0.40000001581786504,0.4,-3.4658694495194797e-10,-6.539447346770627e-09,0.9999999915818711,0.9919935380508427,0.9999999956276293,0.9959841728254847
0.138,34.40369943204995,0.40000001557670595,0.4,-3.5022201036175577e-10,-6.3896840776707224e-09,0.9999999915891746,0.9919935380567694,0.9999999956311783,0.9959841728301612
0.14,34.40369941937738,0.4000000153336733,0.4,-3.5380017331590175e-10,-6.241549352202403e-09,0.9999999915965373,0.9919935380627438,0.9999999956347557,0.9959841728348752
0.142,34.403699406577026,0.40000001508881416,0.4,-3.5732100689299383e-10,-6.094927378358291e-09,0.9999999916039577,0.9919935380687646,0.9999999956383611,0.9959841728396259
0.144,34.40369939365096,0.400000014842176,0.4,-3.6078409530845675e-10,-5.949710187941937e-09,0.9999999916114342,0.9919935380748303,0.9999999956419935,0.9959841728444121
0.146,34.403699380601275,0.4000000145938064,0.4,-3.6418903385400563e-10,-5.805797187431938e-09,0.9999999916189652,0.9919935380809398,0.9999999956456522,0.9959841728492329
0.148,34.40369936743006,0.4000000143437523,0.4,-3.6753542894952556e-10,-5.663094821243189e-09,0.999999991626549,0.9919935380870919,0.9999999956493365,0.9959841728540874
0.15,34.40369935413943,0.4000000140920615,0.4,-3.708228980241811e-10,-5.521516105605149e-09,0.9999999916341842,0.9919935380932852,0.9999999956530454,0.9959841728589743
0.152,34.40369934073152,0.40000001383878103,0.4,-3.740510697585207e-10,-5.380980472555546e-09,0.9999999916418689,0.9919935380995185,0.9999999956567784,0.995984172863893
0.154,34.403699327208464,0.4000000135839586,0.4,-3.772195838164325e-10,-5.2414132015832566e-09,0.9999999916496018,0.9919935381057904,0.9999999956605348,0.9959841728688421
0.156,34.40369931357243,0.4000000133276416,0.4,-3.803280910786021e-10,-5.1027452923603345e-09,0.9999999916573812,0.9919935381120999,0.9999999956643134,0.9959841728738209
0.158,34.40369929982557,0.4000000130698769,0.4,-3.833762534458029e-10,-4.964912982834646e-09,0.9999999916652054,0.9919935381184455,0.9999999956681138,0.9959841728788283
0.16,34.40369928597007,0.40000001281071257,0.4,-3.8636374392752335e-10,-4.827857536912314e-09,0.999999991673073,0.991993538124826,0.9999999956719353,0.9959841728838632
0.162,34.40369927200812,0.4000000125501953,0.4,-3.8929024669384676e-10,-4.691524991960133e-09,0.999999991680982,0.9919935381312402,0.9999999956757769,0.9959841728889248
0.164,34.40369925794191,0.4000000122883728,0.4,-3.921554568917109e-10,-4.555865747818183e-09,0.9999999916889313,0.9919935381376869,0.9999999956796378,0.9959841728940119
0.166,34.403699243773666,0.40000001202529245,0.4,-3.9495908086971986e-10,-4.420834496587416e-09,0.9999999916969188,0.9919935381441646,0.9999999956835175,0.9959841728991234
0.168,34.4036992295056,0.40000001176100125,0.4,-3.9770083593820053e-10,-4.286389782931993e-09,0.9999999917049432,0.9919935381506723,0.999999995687415,0.9959841729042588
0.17,34.40369921513995,0.4000000114955465,0.4,-4.0038045056375146e-10,-4.152493940530176e-09,0.999999991713003,0.9919935381572083,0.9999999956913295,0.9959841729094164
0.172,34.40369920067896,0.4000000112289758,0.4,-4.0299766421360383e-10,-4.0191127477775475e-09,0.9999999917210964,0.9919935381637718,0.9999999956952605,0.9959841729145958
0.174,34.40369918612487,0.40000001096133564,0.4,-4.055522274701891e-10,-3.8862153188140146e-09,0.9999999917292216,0.9919935381703613,0.9999999956992072,0.9959841729197957
0.176,34.40369917147995,0.40000001069267355,0.4,-4.080439018733383e-10,-3.7537737887645504e-09,0.9999999917373773,0.9919935381769756,0.9999999957031684,0.995984172925015
0.178,34.40369915674646,0.4000000104230367,0.4,-4.104724600499813e-10,-3.621763238899652e-09,0.9999999917455619,0.9919935381836135,0.9999999957071439,0.9959841729302529
0.18,34.40369914192669,0.4000000101524721,0.4,-4.128376856363272e-10,-3.4901614657878797e-09,0.9999999917537736,0.9919935381902736,0.9999999957111328,0.9959841729355086
0.182,34.403699127022904,0.40000000988102613,0.4,-4.151393732519248e-10,-3.3589488045923818e-09,0.9999999917620109,0.9919935381969548,0.9999999957151341,0.9959841729407806
