Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.348,3.389205531846946,0.3867239181549446,0.40023432735148545,-0.0004430208412821066,0.40023432735148545,1.0195608538247587,0.9550695613699403,0.9626926976762132,0.9571738061926989
5.35,3.373318847192525,0.38644959765612363,0.4002742302523826,-0.0004395597152157302,0.4002742302523826,1.0195486568262022,0.9550518318953038,0.9626739443078968,0.9571546351337019
5.352,3.357558165913799,0.38617845312220744,0.40031398900191567,-0.00043602079339113465,0.40031398900191567,1.0195365128573708,0.955034245775145,0.9626553638207257,0.9571356324662769
5.354,3.341926273497278,0.3859105296840516,0.40035359624241457,-0.0004324049202483523,0.40035359624241457,1.0195244243289812,0.9550168063966394,0.9626369596971759,0.9571168017900898
5.356,3.3264259247960415,0.3856458717509894,0.400393044660846,-0.0004287129531712241,0.400393044660846,1.019512393638576,0.9549995171138543,0.9626187353801722,0.9570981466661588
5.358,3.3110598435672745,0.3853845230042194,0.4004323269901269,-0.00042494576229350087,0.4004323269901269,1.0195004231697882,0.9549823812468398,0.9626006942722385,0.957079670615941
5.36,3.295830722016777,0.3851265263903527,0.40047143601042623,-0.0004211042303029926,0.40047143601042623,1.0194885152916162,0.954965402080735,0.9625828397346591,0.9570613771204327
5.362,3.280741220350599,0.384871924115121,0.40051036455045513,-0.0004171892522438294,0.40051036455045513,1.0194766723576962,0.9549485828648782,0.9625651750866477,0.9570432696192764
5.364,3.265793966333758,0.38462075763724446,0.40054910548874423,-0.0004132017353168502,0.40054910548874423,1.0194648967055822,0.9549319268119288,0.9625477036045285,0.9570253515098811
5.366,3.2509915548562467,0.384373067662463,0.400587651754909,-0.0004091425986781965,0.400587651754909,1.0194531906560353,0.9549154370970003,0.9625304285209286,0.9570076261465525
5.368,3.23633654750628,0.384128894137725,0.40062599633090223,-0.00040501277323612785,0.40062599633090223,1.0194415565123092,0.9548991168567993,0.9625133530239796,0.9569900968396322
5.37,3.2218314721509267,0.3838882762455428,0.4006641322522536,-0.00040081320144612424,0.4006641322522536,1.019429996559452,0.9548829691887801,0.9624964802565328,0.9569727668546536
5.372,3.207478822524086,0.383651252398505,0.4007020526092963,-0.0003965448371042899,0.4007020526092963,1.019418513063607,0.9548669971503075,0.9624798133153858,0.9569556394115052
5.374,3.1932810578219937,0.38341786023395585,0.40073975054838024,-0.00039220864513913906,0.40073975054838024,1.0194071082713236,0.9548512037578312,0.9624633552505196,0.956938717683608
5.376,3.179240602306214,0.3831881366088343,0.40077721927307164,-0.0003878056014017793,0.40077721927307164,1.019395784408874,0.954835591986073,0.9624471090643509,0.9569220047971077
5.378,3.1653598449142515,0.3829621175946773,0.4008144520453392,-0.00038333669245455855,0.4008144520453392,1.0193845436815763,0.954820164767226,0.9624310777109951,0.9569055038300752
5.38,3.151641138877736,0.382739838472786,0.40085144218672636,-0.00037880291535818966,0.40085144218672636,1.019373388273128,0.9548049249901639,0.9624152640955426,0.9568892178117253
5.382,3.13808680134836,0.38252133372955444,0.4008881830795091,-0.000374205277457436,0.4008881830795091,1.019362320344945,0.954789875499668,0.9623996710733498,0.9568731497216468
5.384,3.1246991130315194,0.3823066370519626,0.4009246681678398,-0.0003695447961653712,0.4009246681678398,1.0193513420355091,0.954775019095663,0.9623843014493433,0.9568573024890474
5.386,3.1114803178277826,0.3820957813232325,0.4009608909588766,-0.0003648224987462816,0.4009608909588766,1.0193404554597247,0.9547603585324675,0.9623691579773358,0.9568416789920118
5.388,3.0984326224821386,0.381888798618648,0.40099684502389815,-0.000360039422097224,0.40099684502389815,1.0193296627082857,0.9547458965180609,0.9623542433593607,0.956826282056777
5.39,3.085558196241192,0.3816857202015366,0.40103252399940315,-0.00035519661252832386,0.40103252399940315,1.0193189658470476,0.9547316357133598,0.9623395602450169,0.9568111144570197
5.392,3.0728591705182544,0.3814865765194178,0.4010679215881955,-0.0003502951255418259,0.4010679215881955,1.019308366916414,0.9547175787315146,0.9623251112308311,0.9567961789131624
5.394,3.0603376385664456,0.3812913972003121,0.4011030315604537,-0.00034533602560996783,0.4011030315604537,1.0192978679307283,0.9547037281372152,0.9623108988596336,0.956781478091691
